Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
11,"Largay, Kristen",Jr,L,5-7,121,,121,33.0,,1,1,9,0.0,94.0,27.0,41.0,518.0,49.0,,,,28.0,4.0,,
1,"Kazala, Aleksandra",Sr,OH,6-0,116,,116,32.0,32.0,406,153,1074,0.23600000000000002,29.0,25.0,56.0,331.0,36.0,6.0,53.0,2.0,463.5,1.0,,
17,"Elbaek, Helena",So,OH,6-1,116,,116,33.0,26.0,318,106,847,0.25,5.0,2.0,7.0,69.0,7.0,5.0,55.0,7.0,352.5,,,
16,"McKenzie, Loren",Sr,MB,6-4,113,,113,31.0,30.0,212,44,446,0.377,1.0,,,15.0,1.0,20.0,119.0,10.0,291.5,1.0,,
12,"Etheridge, Kennedy",Sr,S,6-2,110,,110,32.0,30.0,52,13,124,0.315,1073.0,22.0,33.0,296.0,1.0,8.0,77.0,9.0,120.5,12.0,,
5,"Webb, Shannon",Jr,OH,6-0,107,,107,33.0,18.0,119,52,409,0.16399999999999998,18.0,13.0,27.0,170.0,16.0,1.0,16.0,1.0,141.0,1.0,,
4,"Crush, Megan",So,L,5-10,99,,99,31.0,3.0,1,0,3,0.33299999999999996,11.0,13.0,16.0,160.0,13.0,,,,14.0,,,
19,"McBride, Vela",Jr,MB,6-2,99,,99,30.0,29.0,168,52,404,0.287,6.0,20.0,37.0,39.0,,12.0,78.0,16.0,239.0,,,
6,"Ellison, Jasmine",Jr,OPP,5-11,66,,66,20.0,14.0,89,29,262,0.22899999999999998,4.0,10.0,13.0,126.0,10.0,1.0,16.0,1.0,108.0,,,
7,"Westney, Jeanne",,,-,61,,61,21.0,9.0,86,35,210,0.243,3.0,1.0,10.0,17.0,2.0,8.0,57.0,3.0,123.5,,,
10,"Sochaka, Aleksandra",Jr,OH,6-0,51,,51,19.0,3.0,62,25,213,0.174,1.0,,4.0,40.0,8.0,1.0,11.0,,68.5,,,
18,"Wassner, Olivia",So,S,6-0,37,,37,18.0,3.0,8,4,20,0.2,178.0,1.0,14.0,24.0,,1.0,11.0,,15.5,6.0,,
9,"Donahue, Meaghan",Sr,OH,5-8,7,,7,4.0,1.0,10,3,32,0.21899999999999997,,,1.0,2.0,,,3.0,,11.5,,,
21,"Orsi, Cheyenne",Sr,MB,6-6,4,,4,2.0,,1,0,1,1.0,,,,,,,2.0,1.0,2.0,,,
-,TEAM,-,-,-,-,-,17,10.0,,0,0,0,,,,1.0,,10.0,,,,,,,
-,Totals,-,-,-,-,-,121,,,1533,517,4054,0.251,1423.0,134.0,260.0,1807.0,153.0,63.0,498.0,50.0,1979.0,25.0,,
-,Opponent Totals,-,-,-,-,-,121,,,1524,730,4375,0.18100000000000002,1423.0,153.0,243.0,1703.0,135.0,49.0,339.0,42.0,1895.5,31.0,,
