Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
6,"Seimet, Kallie",Sr,L/DS,5-8,114,,114,31.0,,2,0,3,0.667,91.0,17.0,21.0,768.0,24.0,,,,19.0,,,
17,"Kidwell, Katie",So,MB,6-0,111,,111,31.0,30.0,203,85,595,0.198,7.0,22.0,41.0,80.0,2.0,23.0,101.0,14.0,298.5,,,
20,"Brandewie, Madeline",Sr,MH,6-1,110,,110,31.0,31.0,205,81,573,0.21600000000000003,2.0,4.0,9.0,58.0,,16.0,64.0,6.0,257.0,,,
3,"Marciniak, Isabelle",Jr,S,5-10,105,,105,31.0,29.0,72,16,181,0.309,901.0,27.0,28.0,259.0,1.0,4.0,28.0,4.0,117.0,16.0,,
12,"Iacobelli, Paulina",Jr,OH,5-9,101,,101,31.0,5.0,0,0,2,0.0,23.0,21.0,38.0,289.0,24.0,,,,21.0,,,
11,"MEYER, Katelyn",Fr,,-,95,,95,29.0,18.0,267,125,945,0.15,9.0,15.0,18.0,93.0,15.0,7.0,25.0,2.0,301.5,,,
19,"Haberland, Taylor",So,DS,5-6,94,,94,29.0,11.0,1,0,11,0.091,11.0,16.0,22.0,232.0,26.0,,,,17.0,,,
7,"Kovacic, Isabel",Sr,OH,6-3,89,,89,28.0,15.0,208,91,630,0.18600000000000003,1.0,,,36.0,,3.0,56.0,1.0,239.0,,,
5,"Holly, Jessi",Jr,OH,6-2,69,,69,23.0,15.0,157,61,612,0.157,10.0,10.0,17.0,135.0,12.0,,22.0,2.0,178.0,,,
18,"Askin, Jacqueline",So,OH,6-1,56,,56,19.0,11.0,107,39,486,0.14,7.0,15.0,14.0,90.0,6.0,2.0,16.0,4.0,132.0,,,
9,"Kanagin, Celena",Jr,OH,6-0,55,,55,21.0,13.0,108,43,316,0.20600000000000002,1.0,,,19.0,,1.0,25.0,1.0,121.5,1.0,,
10,"LAUBE, Hanna",Fr,,-,39,,39,16.0,2.0,9,1,24,0.33299999999999996,224.0,5.0,11.0,56.0,,,6.0,,17.0,9.0,,
8,"Linne, Macie",Jr,OH,5-11,24,,24,10.0,3.0,50,32,176,0.102,1.0,,,16.0,2.0,1.0,5.0,,53.5,,,
2,"Shaw, Kerstie",So,S,5-7,24,,24,10.0,1.0,1,0,2,0.5,3.0,1.0,6.0,27.0,5.0,,,,2.0,,,
15,"WALZ, Julia",Fr,,-,21,,21,7.0,1.0,0,0,0,,3.0,,3.0,40.0,2.0,,,,,,,
4,"Cox, Ryann",Sr,DS,5-6,17,,17,10.0,1.0,0,0,0,,,3.0,3.0,26.0,2.0,,,,3.0,,,
14,"KATANIC, Nikolija",Fr,,-,17,,17,11.0,,7,12,30,-0.16699999999999998,,1.0,4.0,4.0,,2.0,11.0,1.0,15.5,1.0,,
16,"Iacobelli, Victoria",Jr,OH,5-9,1,,1,1.0,,0,0,0,,,,,1.0,,,,,,,,
-,TEAM,-,-,-,-,-,6,5.0,,0,0,0,,,,,,5.0,,,,,,,
-,Totals,-,-,-,-,-,114,,,1397,586,4586,0.177,1294.0,157.0,235.0,2228.0,126.0,59.0,359.0,35.0,1792.5,27.0,,
-,Opponent Totals,-,-,-,-,-,114,,,1437,681,4659,0.162,1340.0,127.0,228.0,2285.0,156.0,51.0,384.0,52.0,1807.0,41.0,,
