Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
9,"Skinner, Aisha",Fr,RS,5-9,127,,127,33.0,32.0,410,174,1026,0.23,13.0,10.0,34.0,299.0,,3.0,64.0,5.0,455.0,2.0,,
1,"Masciullo, Laura",Jr,OH,6-0,127,,127,33.0,31.0,466,138,1134,0.289,4.0,1.0,9.0,98.0,16.0,2.0,66.0,6.0,502.0,,,
15,"Ortiz, Ivania",So,OH,5-9,126,,126,33.0,2.0,52,38,195,0.07200000000000001,9.0,50.0,67.0,242.0,24.0,,3.0,7.0,103.5,1.0,,
3,"Sydlik, Luisa",Jr,S,5-10,126,,126,33.0,33.0,26,11,100,0.15,1468.0,41.0,31.0,308.0,1.0,,46.0,2.0,90.0,32.0,,
10,"Rucli, Michela",Sr,MB,6-1,125,,125,33.0,33.0,279,72,575,0.36,4.0,24.0,28.0,57.0,,19.0,108.0,12.0,376.0,,,
21,"Appleton, Maddie",Fr,L/DS,5-8,124,,124,33.0,,1,0,5,0.2,94.0,32.0,31.0,498.0,44.0,,,,33.0,3.0,,
5,"Bogoje, Doris",Sr,MB,6-2,120,,120,31.0,29.0,227,57,454,0.374,1.0,,,33.0,1.0,11.0,107.0,15.0,291.5,,,
7,"Perez, Nanishka",Sr,OH,6-0,104,,104,31.0,28.0,186,82,612,0.17,20.0,21.0,28.0,207.0,24.0,,33.0,4.0,223.5,1.0,,
23,"Denham, Caylie",Sr,L/DS,5-2,81,,81,31.0,3.0,0,0,0,,9.0,9.0,10.0,112.0,10.0,,,,9.0,1.0,,
2,"Martinovic, Ana",So,OH,6-0,78,,78,32.0,3.0,104,49,323,0.17,8.0,21.0,16.0,81.0,12.0,1.0,18.0,7.0,135.0,1.0,,
24,"Mathew, Sheryl",Fr,L/DS,5-3,21,,21,11.0,,0,0,0,,,3.0,9.0,5.0,,,,,3.0,,,
6,"Krakovic, Dubravka",So,MB,6-0,14,,14,9.0,4.0,5,4,19,0.053,,,,1.0,,1.0,8.0,,10.0,,,
8,"Truneckova, Eliska",Jr,S,5-9,10,,10,10.0,,10,1,16,0.562,21.0,1.0,,7.0,,,2.0,,12.0,5.0,,
26,"Russell, Hanna",Jr,MB,5-10,5,,5,4.0,,3,2,10,0.1,1.0,1.0,1.0,,,,2.0,1.0,5.0,,,
-,TEAM,-,-,-,-,-,18,13.0,,0,0,0,,,,,,17.0,,,,,,,
-,Totals,-,-,-,-,-,127,,,1769,628,4469,0.255,1652.0,214.0,264.0,1948.0,149.0,37.0,457.0,59.0,2248.5,46.0,,
-,Opponent Totals,-,-,-,-,-,127,,,1431,641,4341,0.182,1321.0,149.0,179.0,1798.0,214.0,35.0,410.0,64.0,1820.0,43.0,,
