Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
4,"Tankesley, Brienna",Jr,L,-,101,,101,28.0,,2,1,15,0.067,69.0,11.0,28.0,385.0,36.0,,,,13.0,1.0,,
2,"Peonia, Dora",Jr,OH,-,95,,95,28.0,20.0,198,91,558,0.192,9.0,11.0,56.0,136.0,23.0,4.0,31.0,10.0,228.5,1.0,,
13,"Mason, Bailey",Sr,OH,-,93,,93,26.0,25.0,289,127,788,0.20600000000000002,16.0,27.0,49.0,157.0,6.0,3.0,31.0,3.0,334.5,5.0,,
9,"Coughlin, Regan",Jr,OH,-,89,,89,28.0,23.0,175,88,541,0.161,17.0,18.0,41.0,204.0,48.0,1.0,18.0,2.0,203.0,1.0,,
1,"Valdez, Julia",Fr,MB,-,83,,83,26.0,20.0,94,51,261,0.165,9.0,9.0,21.0,54.0,,8.0,34.0,6.0,128.0,,,
10,"Lawson-Body, Samira",Fr,OH,-,73,,73,25.0,16.0,98,62,320,0.113,3.0,15.0,24.0,128.0,25.0,1.0,8.0,5.0,118.0,1.0,,
6,"Hammill, Taylor",Jr,S,-,73,,73,26.0,19.0,35,11,85,0.282,576.0,14.0,15.0,154.0,1.0,3.0,17.0,8.0,60.5,27.0,,
32,"Covington, Lavondria",Sr,MB,5-11,66,,66,25.0,14.0,90,43,231,0.203,1.0,3.0,11.0,6.0,,7.0,20.0,12.0,110.0,,,
7,"Sumida, Sarah",Fr,S,-,65,,65,23.0,10.0,13,7,59,0.102,395.0,11.0,23.0,106.0,1.0,2.0,10.0,6.0,31.0,14.0,,
22,"Huddleston, Aubrie",So,OH,-,52,,52,23.0,6.0,106,57,333,0.147,,2.0,9.0,19.0,3.0,1.0,9.0,1.0,113.5,1.0,,
16,"Maxim, Josie",So,MB,-,49,,49,18.0,13.0,49,34,143,0.105,3.0,,1.0,3.0,,6.0,25.0,7.0,67.5,,,
12,"Grever, Emma",Fr,OH,-,30,,30,17.0,2.0,31,7,94,0.255,,2.0,5.0,7.0,,,2.0,2.0,34.0,,,
-,TEAM,-,-,-,-,-,24,12.0,,0,0,0,,,,,,12.0,,,,,,,
-,Totals,-,-,-,-,-,101,,,1180,579,3428,0.175,1098.0,123.0,283.0,1359.0,155.0,36.0,205.0,62.0,1441.5,51.0,,
-,Opponent Totals,-,-,-,-,-,101,,,1245,446,3307,0.242,1138.0,155.0,222.0,1392.0,123.0,74.0,359.0,52.0,1653.5,39.0,,
