Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
2,"Linke, Catelyn",So,L,5-8,105,,105,30.0,20.0,153,103,587,0.085,29.0,30.0,21.0,332.0,23.0,2.0,22.0,3.0,196.0,,,
14,"Sao, Puaoolelagi",So,DS,5-6,101,,101,29.0,1.0,1,1,9,0.0,51.0,8.0,25.0,408.0,44.0,,,,9.0,1.0,,
15,"Langford, Kamille",So,MB,6-1,93,,93,28.0,22.0,196,107,582,0.153,4.0,,2.0,20.0,1.0,6.0,64.0,13.0,234.0,,,
6,"Boever, Samantha",Jr,S,5-7,93,,93,26.0,26.0,27,7,100,0.2,747.0,10.0,5.0,182.0,2.0,,24.0,1.0,49.0,23.0,,
10,"Davis, Makenna",So,OH,5-11,93,,93,27.0,24.0,178,94,588,0.14300000000000002,7.0,32.0,21.0,220.0,50.0,3.0,18.0,8.0,222.0,,,
4,"Nelson, Grace",Fr,S,5-9,82,,82,26.0,6.0,2,4,27,-0.07400000000000001,27.0,15.0,13.0,139.0,22.0,,,,17.0,5.0,,
12,"Kaminsky, Kennedy",Fr,MB,6-3,81,,81,23.0,23.0,158,69,509,0.175,4.0,17.0,25.0,62.0,,5.0,56.0,5.0,208.0,1.0,,
8,"Niu, Sharae",So,S,5-6,67,,67,27.0,5.0,7,5,29,0.069,146.0,7.0,16.0,98.0,2.0,,3.0,,15.5,14.0,,
16,"Sugai, Kaitlin",Fr,RS,6-2,60,,60,18.0,6.0,95,43,292,0.17800000000000002,2.0,,3.0,24.0,,1.0,38.0,2.0,115.0,,,
11,"Elliott, Kahle",Jr,OH,6-2,50,,50,17.0,13.0,103,60,339,0.127,,4.0,6.0,30.0,1.0,1.0,22.0,,119.0,1.0,,
23,"Espinosa, Alexandra",Sr,OH,5-11,45,,45,14.0,12.0,111,54,357,0.16,4.0,1.0,6.0,61.0,8.0,3.0,12.0,5.0,121.0,1.0,,
17,"Thomazin, Kassandra",Fr,MB,6-1,42,,42,13.0,12.0,11,6,47,0.106,1.0,3.0,2.0,10.0,1.0,2.0,29.0,4.0,30.5,1.0,,
13,"Larsen, Taylor",Sr,MB,6-1,36,,36,10.0,9.0,70,20,236,0.212,5.0,,2.0,37.0,,2.0,26.0,4.0,85.0,,,
5,"Buddy, Parker",Fr,OH,6-0,18,,18,8.0,1.0,12,12,58,0.0,1.0,,1.0,9.0,5.0,2.0,1.0,1.0,14.5,,,
9,"Keith, Alexis",Fr,OH,6-1,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,28,16.0,,0,0,0,,,,,,21.0,,,,,,,
-,Totals,-,-,-,-,-,105,,,1124,585,3760,0.14300000000000002,1028.0,127.0,148.0,1632.0,180.0,27.0,315.0,46.0,1435.5,47.0,,
-,Opponent Totals,-,-,-,-,-,105,,,1460,534,3908,0.237,1368.0,180.0,249.0,1783.0,127.0,43.0,370.0,47.0,1868.0,40.0,,
