Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
24,"Wissmach, Emilee",So,L/DS,5-6,107,,107,29.0,3.0,0,2,19,-0.105,55.0,23.0,35.0,369.0,47.0,,,,23.0,2.0,,
5,"Alsten, Paige",Sr,MB,6-3,107,,107,29.0,29.0,345,91,743,0.342,6.0,,2.0,36.0,1.0,17.0,77.0,10.0,400.5,1.0,,
14,"Major, Brittany",Fr,OH,5-10,107,,107,29.0,29.0,275,111,698,0.235,2.0,1.0,1.0,23.0,2.0,3.0,49.0,13.0,303.5,2.0,,
2,"Smith, Megan",So,L/DS,5-6,106,,106,29.0,1.0,0,4,18,-0.222,32.0,26.0,65.0,230.0,20.0,,,,26.0,1.0,,
12,"Morey, Alexia",So,MB,6-3,106,,106,29.0,28.0,124,54,297,0.23600000000000002,5.0,,,10.0,,24.0,69.0,41.0,182.5,,,
7,"Todd, Roberta",So,OH,5-11,100,,100,28.0,24.0,297,156,845,0.16699999999999998,15.0,23.0,73.0,240.0,22.0,2.0,22.0,6.0,333.0,,,
15,"Sass, Olivia",Sr,S,5-9,95,,95,27.0,,0,0,3,0.0,4.0,20.0,21.0,62.0,,,,,20.0,,,
4,"Nunley, Maddie",So,S,5-10,91,,91,26.0,26.0,51,15,145,0.248,953.0,12.0,26.0,206.0,,5.0,29.0,14.0,82.5,11.0,,
13,"Gibson, Amber",Jr,OH,5-9,86,,86,29.0,7.0,1,2,14,-0.071,25.0,18.0,36.0,207.0,24.0,,,,19.0,,,
9,"Karle, Annie",Fr,OH,5-11,70,,70,20.0,9.0,189,89,524,0.191,3.0,3.0,8.0,60.0,7.0,3.0,25.0,3.0,207.5,,,
21,"Faust, Danielle",Sr,OH,5-11,64,,64,24.0,14.0,79,50,305,0.095,9.0,7.0,16.0,96.0,16.0,,10.0,,91.0,,,
1,"Hackett, Molly",Fr,S,5-11,25,,25,11.0,3.0,10,6,45,0.08900000000000001,165.0,3.0,8.0,40.0,,,11.0,1.0,18.5,12.0,,
18,"Ogden, Kacy",So,OH,5-9,2,,2,1.0,,0,0,0,,,1.0,3.0,,,,,,1.0,,,
3,"Avramova, Maria",Sr,MB,6-0,1,,1,1.0,1.0,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,15,12.0,,0,0,0,,,,1.0,,12.0,,,,,,,
-,Totals,-,-,-,-,-,107,,,1371,580,3656,0.21600000000000003,1274.0,137.0,295.0,1579.0,151.0,54.0,292.0,88.0,1708.0,29.0,,
-,Opponent Totals,-,-,-,-,-,107,,,1219,551,3550,0.188,1124.0,151.0,204.0,1438.0,137.0,60.0,300.0,63.0,1580.0,21.0,,
