Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
16,"Wehner, Natalie",Jr,OH,5-9,106,,106,29.0,2.0,7,7,35,0.0,51.0,7.0,13.0,345.0,33.0,,2.0,,15.0,2.0,,
4,"Dyslin, Sara",Sr,MB,6-1,106,,106,29.0,25.0,279,135,741,0.19399999999999998,4.0,26.0,60.0,65.0,2.0,21.0,43.0,18.0,347.5,,,
15,"Mattingly, Mallory",Jr,OH,5-10,106,,106,29.0,29.0,383,244,1242,0.11199999999999999,20.0,39.0,61.0,209.0,27.0,6.0,27.0,5.0,441.5,1.0,,
2,"Marchand, Hannah",So,MB,5-11,106,,106,29.0,29.0,219,82,550,0.249,11.0,24.0,31.0,44.0,,18.0,60.0,3.0,291.0,2.0,,
18,"Devlin, Hailey",Sr,OH,6-2,101,,101,28.0,27.0,135,79,479,0.11699999999999999,15.0,7.0,19.0,117.0,37.0,7.0,20.0,3.0,159.0,,,
6,"Reiser, Tori",Jr,DS,5-7,89,,89,29.0,9.0,2,0,7,0.28600000000000003,18.0,10.0,20.0,115.0,14.0,,1.0,,12.5,3.0,,
10,"Petersen, Lauren",Sr,S,5-11,85,,85,23.0,22.0,52,41,208,0.053,707.0,16.0,46.0,146.0,,3.0,30.0,7.0,86.0,26.0,,
3,"Dees, Morgan",Jr,L/DS,5-7,66,,66,22.0,8.0,0,2,5,-0.4,18.0,8.0,16.0,105.0,15.0,,,1.0,8.0,2.0,,
14,"Martin, Natalie",Fr,S,5-10,60,,60,22.0,10.0,4,0,13,0.308,229.0,10.0,25.0,74.0,,,4.0,,16.0,7.0,,
8,"Huynh, Giao",Fr,MB,6-0,50,,50,13.0,13.0,71,30,179,0.22899999999999998,4.0,8.0,10.0,21.0,1.0,,29.0,1.0,93.5,,,
11,"Rayam, Madison",So,RS,5-10,21,,21,9.0,,10,13,53,-0.057,,2.0,3.0,10.0,1.0,,6.0,1.0,15.0,,,
1,"Medders, Brooke",Fr,DS,5-6,17,,17,5.0,,0,0,0,,4.0,4.0,1.0,12.0,7.0,,,,4.0,1.0,,
-,TEAM,-,-,-,-,-,22,16.0,,0,0,0,,,,,,17.0,,,,,,,
-,Totals,-,-,-,-,-,106,,,1162,633,3512,0.151,1081.0,161.0,305.0,1263.0,154.0,55.0,222.0,39.0,1489.0,44.0,,
-,Opponent Totals,-,-,-,-,-,106,,,1295,455,3228,0.26,1181.0,155.0,215.0,1459.0,161.0,63.0,338.0,54.0,1682.0,38.0,,
