Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
16,"Morningstar, Meg",Sr,MB,6-2,106,,106,28.0,27.0,110,27,297,0.27899999999999997,3.0,5.0,5.0,27.0,,15.0,136.0,19.0,198.0,1.0,,
4,"DeJarld, Ryann",Sr,L,5-9,106,,106,28.0,,1,1,6,0.0,77.0,34.0,55.0,532.0,19.0,,,,35.0,1.0,,
2,"Nunez, Zoe",Fr,S,5-10,105,,105,28.0,28.0,45,9,127,0.28300000000000003,1113.0,25.0,38.0,205.0,2.0,1.0,61.0,4.0,101.5,16.0,,
5,"Niego, Charley",Fr,OH,6-0,105,,105,28.0,26.0,339,116,1112,0.201,11.0,11.0,26.0,307.0,14.0,7.0,55.0,6.0,384.5,1.0,,
20,"Cruzado, Madison",So,L,5-4,101,,101,27.0,13.0,0,0,0,,13.0,13.0,15.0,220.0,18.0,,,,13.0,,,
3,"Bent, Sydney",Fr,RS,6-0,97,,97,27.0,23.0,270,132,714,0.193,16.0,25.0,58.0,174.0,11.0,2.0,65.0,1.0,329.5,,,
9,"Nunge, Rebecca",Sr,OH,6-2,95,,95,26.0,17.0,184,70,546,0.209,2.0,16.0,21.0,48.0,3.0,6.0,74.0,12.0,243.0,1.0,,
12,"Yeadon, Jemma",Jr,OH,5-9,79,,79,24.0,16.0,272,114,881,0.179,3.0,6.0,18.0,122.0,10.0,5.0,43.0,14.0,304.5,,,
1,"Byrne, Kelly",Sr,L,5-7,59,,59,21.0,1.0,0,0,0,,4.0,6.0,9.0,52.0,,,1.0,,6.5,,,
14,"Thompson, Hannah",So,OH,5-9,44,,44,15.0,12.0,51,21,137,0.21899999999999997,,,,7.0,,2.0,45.0,4.0,75.5,,,
7,"Olsen, Monroe",So,S,6-2,32,,32,14.0,,2,1,4,0.25,10.0,2.0,12.0,9.0,,,,,4.0,2.0,,
17,"Baer, Kristin",Sr,MB,6-2,24,,24,8.0,4.0,32,7,74,0.33799999999999997,,,,4.0,,1.0,27.0,6.0,46.5,1.0,,
10,"Woodard, Lauren",Jr,OH,5-11,18,,18,7.0,1.0,35,24,119,0.092,,1.0,,11.0,1.0,,7.0,,39.5,,,
19,"Truett, Halle",Jr,L,5-7,14,,14,7.0,,0,0,0,,,1.0,7.0,5.0,,,,,1.0,,,
-,TEAM,-,-,-,-,-,17,13.0,,0,0,0,,,,,,16.0,,,,,,,
-,Totals,-,-,-,-,-,106,,,1341,522,4017,0.204,1252.0,145.0,264.0,1723.0,94.0,39.0,514.0,66.0,1782.0,23.0,,
-,Opponent Totals,-,-,-,-,-,106,,,1277,637,3902,0.16399999999999998,1234.0,94.0,206.0,1899.0,145.0,29.0,394.0,52.0,1597.0,42.0,,
