Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
5,"Johnson, Jaime",Sr,S,5-8,109,,109,29.0,29.0,40,18,151,0.146,696.0,27.0,35.0,234.0,,,18.0,1.0,76.0,18.0,,
7,"Patenaude, Melanie",Sr,OH,5-10,105,,105,29.0,29.0,229,162,891,0.075,17.0,22.0,44.0,221.0,37.0,1.0,29.0,5.0,266.5,2.0,,
24,"Norris, Emma",So,OH,5-9,97,,97,29.0,18.0,195,96,654,0.151,11.0,18.0,20.0,143.0,35.0,2.0,17.0,1.0,223.5,,,
8,"Grove, Claire",Jr,OH,5-11,97,,97,26.0,,1,1,12,0.0,51.0,16.0,40.0,389.0,26.0,,,,17.0,,,
15,"Steckler, Mackenzie",So,MH,6-0,92,,92,27.0,25.0,155,63,364,0.253,2.0,13.0,29.0,32.0,,15.0,89.0,11.0,227.5,2.0,,
12,"Moore, Erika",Fr,L/DS,5-7,90,,90,28.0,8.0,2,0,6,0.33299999999999996,12.0,4.0,1.0,156.0,21.0,,1.0,,6.5,,,
3,"Sanders, Shiah",Sr,RS,6-0,88,,88,26.0,23.0,162,71,491,0.185,10.0,6.0,5.0,89.0,5.0,1.0,48.0,1.0,193.0,,,
6,"Mitchell, Mariah",Fr,RS,6-0,78,,78,27.0,6.0,112,61,336,0.152,3.0,,1.0,22.0,,3.0,35.0,2.0,132.5,,,
14,"Hunt, Cassie",So,S,5-9,72,,72,26.0,,8,6,31,0.065,228.0,26.0,45.0,100.0,,,,3.0,34.0,16.0,,
17,"Schumacher, Riley",Jr,MH,6-1,69,,69,25.0,19.0,65,31,199,0.171,,1.0,10.0,4.0,,6.0,39.0,3.0,91.5,1.0,,
21,"Dieter, Madeline",Fr,MB,6-1,61,,61,20.0,14.0,105,30,229,0.32799999999999996,2.0,4.0,16.0,6.0,,13.0,33.0,2.0,138.5,,,
9,"Woodard, Kaylee",Fr,OH,5-8,30,,30,13.0,1.0,1,0,2,0.5,7.0,1.0,3.0,38.0,8.0,,1.0,,2.5,,,
2,"Washington, Aleezah",Jr,L/DS,5-8,23,,23,13.0,,3,10,36,-0.19399999999999998,1.0,,,6.0,,,12.0,2.0,9.0,,,
11,"Knoop, Abby",So,OH,5-11,21,,21,14.0,1.0,26,15,108,0.102,,1.0,2.0,8.0,4.0,,2.0,,28.0,,,
23,"Bulatovic, Jovana",So,MH,5-11,17,,17,11.0,,12,11,43,0.023,,,4.0,5.0,,,4.0,2.0,14.0,,,
1,"Gray, Shaela",Jr,OH,5-10,9,,9,6.0,1.0,3,6,20,-0.15,1.0,,,6.0,2.0,,1.0,,3.5,,,
20,"Drewis, Kennedy",Fr,OH,5-10,4,,4,4.0,,4,4,15,0.0,,,,1.0,2.0,,3.0,1.0,5.5,,,
19,"Walker, Hannah",Jr,S,5-9,2,,2,2.0,,0,0,0,,,,1.0,2.0,1.0,,,,,,,
4,"Kline, Alaina",Fr,L/DS,5-7,1,,1,1.0,,0,0,1,0.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,21,12.0,,0,0,0,,,,,,26.0,,,,,,,
-,Totals,-,-,-,-,-,109,,,1123,585,3588,0.15,1041.0,139.0,256.0,1462.0,167.0,41.0,332.0,34.0,1469.0,39.0,,
-,Opponent Totals,-,-,-,-,-,109,,,1445,570,3696,0.237,1326.0,167.0,238.0,1652.0,139.0,46.0,334.0,32.0,1825.0,36.0,,
