Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
9,"van der Biezen, Taylor",Sr,S,5-9,114,,114,29.0,29.0,52,10,155,0.271,1086.0,41.0,28.0,280.0,,3.0,45.0,7.0,118.5,45.0,,
15,"Owens, Morgan",Fr,DS,5-6,111,,111,28.0,,1,3,9,-0.222,72.0,28.0,37.0,378.0,45.0,,,,29.0,4.0,,
5,"DeSerpa, Nikki",Jr,OH,6-0,110,,110,29.0,29.0,360,198,1008,0.161,19.0,30.0,61.0,292.0,53.0,3.0,25.0,10.0,405.5,,,
8,"Austin, Sarah",So,OH,5-10,110,,110,29.0,29.0,272,145,889,0.14300000000000002,13.0,22.0,27.0,233.0,45.0,2.0,22.0,2.0,307.0,1.0,,
18,"Fergus, Megan",Jr,MB,5-10,107,,107,27.0,11.0,251,120,685,0.191,5.0,1.0,4.0,76.0,1.0,7.0,70.0,5.0,294.0,,,
13,"Kasperski, Courtney",So,OH,5-8,104,,104,29.0,14.0,0,1,5,-0.2,18.0,12.0,19.0,203.0,19.0,,,1.0,12.0,,,
16,"Stone, Stephanie",Jr,MB,6-0,84,,84,27.0,24.0,109,34,256,0.293,5.0,,,16.0,1.0,11.0,67.0,4.0,153.5,,,
10,"Waide, Lauren",Sr,MB,6-1,75,,75,27.0,17.0,104,35,255,0.271,2.0,9.0,14.0,40.0,,9.0,43.0,1.0,143.5,1.0,,
19,"Udeh, Chidera",So,MB,5-10,60,,60,23.0,14.0,107,35,241,0.299,2.0,,1.0,8.0,,6.0,45.0,3.0,135.5,,,
3,"Fox, McKinley",Fr,S,6-0,51,,51,20.0,1.0,3,0,11,0.273,89.0,8.0,13.0,50.0,,,2.0,2.0,12.0,4.0,,
4,"Waumans, Madelyn",Fr,OH,6-0,40,,40,21.0,,58,29,186,0.156,5.0,3.0,9.0,69.0,16.0,,5.0,1.0,63.5,,,
6,"Gorman, Jocelyn",So,DS,5-4,38,,38,14.0,,1,0,1,1.0,4.0,1.0,7.0,17.0,3.0,,,,2.0,,,
12,"Cruise, Ashley",Fr,OH,6-2,33,,33,14.0,4.0,34,21,118,0.11,2.0,2.0,3.0,6.0,1.0,,16.0,,44.0,1.0,,
11,"Harrison, Skylar",Fr,MB,6-1,31,,31,17.0,2.0,45,19,103,0.252,1.0,,1.0,10.0,,2.0,27.0,1.0,60.5,,,
-,TEAM,-,-,-,-,-,17,11.0,,0,0,0,,,,,,14.0,,,,,,,
-,Totals,-,-,-,-,-,115,,,1397,650,3922,0.19,1323.0,157.0,224.0,1678.0,198.0,43.0,367.0,37.0,1780.5,56.0,,
-,Opponent Totals,-,-,-,-,-,115,,,1361,637,3938,0.184,1273.0,201.0,219.0,1635.0,159.0,32.0,342.0,48.0,1765.0,48.0,,
