Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
15,"Ochs, Claire",Fr,S,5-10,112,,112,30.0,29.0,86,25,204,0.299,1104.0,33.0,68.0,367.0,2.0,1.0,35.0,5.0,137.5,13.0,,
6,"Dion, Ally",So,L/DS,5-10,112,,112,30.0,,13,5,36,0.222,79.0,33.0,51.0,395.0,46.0,,,,46.0,1.0,,
7,"Malloy, Laney",So,OH,6-0,112,,112,30.0,26.0,299,148,973,0.155,44.0,23.0,28.0,302.0,47.0,6.0,35.0,1.0,345.5,,,
3,"Adams, Maggie",So,MB,6-2,111,,111,30.0,30.0,111,38,301,0.243,4.0,,,20.0,,13.0,92.0,15.0,170.0,1.0,,
10,"Grimm, Madeline",Sr,OH,5-9,104,,104,28.0,4.0,5,9,39,-0.10300000000000001,9.0,13.0,8.0,211.0,13.0,,,,18.0,,,
8,"Bilbruck, Haley",Sr,RS,6-3,103,,103,30.0,29.0,243,90,660,0.23199999999999998,3.0,14.0,26.0,211.0,1.0,8.0,73.0,3.0,301.5,,,
9,"Berns, Krista",Jr,MB,6-3,103,,103,28.0,27.0,134,70,358,0.179,13.0,14.0,21.0,67.0,,4.0,76.0,5.0,190.0,,,
2,"Wehrheim, Annie",Jr,OH,6-0,67,,67,21.0,14.0,204,76,601,0.213,4.0,,,33.0,7.0,,17.0,2.0,212.5,,,
14,"Bajare, Madara",Sr,RS,6-2,62,,62,24.0,15.0,144,47,409,0.237,5.0,4.0,2.0,37.0,5.0,2.0,17.0,1.0,158.5,,,
12,"Kuhlmann, Mikayla",Jr,OH,6-0,47,,47,19.0,1.0,84,37,242,0.19399999999999998,4.0,1.0,4.0,57.0,11.0,,5.0,,87.5,,,
13,"Boggetto, Emily",Jr,L/DS,5-8,40,,40,14.0,,0,0,1,0.0,7.0,13.0,10.0,46.0,4.0,,,1.0,13.0,,,
5,"Washington, Kendall",Fr,OH,5-10,30,,30,14.0,1.0,45,21,138,0.174,2.0,,1.0,8.0,,,4.0,2.0,47.0,,,
11,"Moylan, Elissa",Fr,MB,6-1,19,,19,10.0,3.0,17,13,56,0.071,2.0,,3.0,14.0,,1.0,8.0,2.0,22.0,,,
1,"Fornoff, Keegan",Sr,S,5-9,8,,8,5.0,1.0,0,0,2,0.0,13.0,3.0,1.0,3.0,,,,,3.0,1.0,,
16,"Draver, Caroline",Fr,RS,5-11,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,30,20.0,,0,0,0,,,,,,24.0,,,1.0,,,,
-,Totals,-,-,-,-,-,112,,,1385,579,4020,0.2,1293.0,151.0,223.0,1771.0,160.0,35.0,362.0,38.0,1752.0,16.0,,
-,Opponent Totals,-,-,-,-,-,112,,,1444,624,4085,0.201,1353.0,160.0,188.0,1813.0,151.0,52.0,315.0,37.0,1813.5,15.0,,
