Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
4,"Morley, Kaitlin",Jr,OH,5-10,108,,108,27.0,25.0,372,171,1026,0.196,8.0,15.0,40.0,295.0,24.0,,44.0,11.0,409.0,,,
18,"Lahr, Mckenna",So,OH,5-10,106,,106,27.0,26.0,279,108,943,0.18100000000000002,16.0,20.0,38.0,263.0,34.0,2.0,51.0,8.0,326.5,,,
13,"Williams, Morgan",Jr,L/DS,5-8,104,,104,27.0,,4,1,17,0.17600000000000002,80.0,15.0,22.0,445.0,35.0,,,,19.0,,,
8,"Landeros, Joey",Fr,OH,6-1,94,,94,26.0,19.0,179,77,540,0.18899999999999997,1.0,12.0,21.0,71.0,1.0,,53.0,6.0,217.5,,,
1,"LaPorta, Olivia",Sr,MH,6-0,87,,87,25.0,22.0,100,47,272,0.195,3.0,9.0,7.0,33.0,,6.0,77.0,6.0,153.5,,,
15,"Tanaka, Makaela",Fr,S,5-10,82,,82,25.0,18.0,27,8,77,0.247,589.0,12.0,14.0,155.0,,,17.0,2.0,47.5,28.0,,
14,"Cashdan, Alena",So,L/DS,5-7,77,,77,23.0,1.0,0,0,4,0.0,19.0,,,119.0,25.0,,,,,,,
9,"O'Neil, Claire",Fr,MB,6-2,76,,76,23.0,18.0,116,42,313,0.23600000000000002,5.0,13.0,27.0,21.0,4.0,4.0,61.0,2.0,163.5,,,
10,"Benjamin, Elise",Jr,MB,6-0,60,,60,17.0,14.0,55,21,153,0.222,4.0,,1.0,4.0,,8.0,73.0,6.0,99.5,,,
17,"Plett, Sophia",So,S,5-10,59,,59,22.0,6.0,8,4,29,0.138,408.0,9.0,17.0,131.0,,1.0,14.0,2.0,25.0,19.0,,
6,"Martinez, Natalie",Sr,RS,6-4,55,,55,24.0,7.0,79,33,253,0.182,2.0,,1.0,36.0,1.0,,31.0,1.0,94.5,,,
2,"Jones, Breanna",Sr,OH,6-1,48,,48,20.0,1.0,0,0,3,0.0,7.0,1.0,1.0,55.0,10.0,,,,1.0,,,
5,"Urena, Bella",,,6-0,29,,29,15.0,2.0,59,31,169,0.166,,2.0,3.0,21.0,6.0,,6.0,6.0,64.0,,,
11,"Walsh, Maddy",Sr,S,5-9,19,,19,12.0,3.0,4,1,9,0.33299999999999996,53.0,1.0,2.0,19.0,,,,,5.0,2.0,,
3,"Rodriguez, Michelle",Jr,L/DS,5-10,6,,6,5.0,,0,1,1,-1.0,,1.0,2.0,,,,,,1.0,,,
-,TEAM,-,-,-,-,-,17,9.0,,0,0,0,,,,,,9.0,,,,,,,
-,Totals,-,-,-,-,-,108,,,1282,545,3809,0.193,1195.0,110.0,196.0,1668.0,149.0,21.0,427.0,50.0,1626.5,49.0,,
-,Opponent Totals,-,-,-,-,-,108,,,1388,585,3924,0.205,1303.0,149.0,216.0,1723.0,110.0,29.0,309.0,62.0,1720.5,37.0,,
