Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
15,"Thompkins, Daharri",So,MB,5-10,110,,110,30.0,26.0,133,86,363,0.129,8.0,7.0,35.0,24.0,5.0,9.0,55.0,1.0,176.5,,,
3,"Iosia, Fiapaipai",So,L/DS,5-7,109,,109,30.0,7.0,25,35,139,-0.07200000000000001,57.0,72.0,58.0,359.0,35.0,,,,97.0,6.0,,
21,"Wilmoth, Mariah",Fr,S,5-1,108,,108,30.0,7.0,1,2,15,-0.067,22.0,17.0,15.0,164.0,31.0,,,,18.0,,,
18,"Lewis, Mae",So,OH,5-9,105,,105,30.0,8.0,210,133,729,0.106,8.0,16.0,31.0,95.0,8.0,1.0,9.0,1.0,231.5,,,
4,"Latin, Kaylyn",So,L/DS,5-5,104,,104,29.0,16.0,6,5,25,0.04,36.0,5.0,5.0,234.0,38.0,,,,11.0,3.0,,
25,"Barren, Simone",Fr,MB,5-9,100,,100,29.0,25.0,97,39,249,0.233,6.0,,1.0,20.0,2.0,11.0,35.0,3.0,125.5,,,
13,"Joseph, Sydney",Fr,OH,5-8,98,,98,29.0,20.0,244,125,669,0.17800000000000002,7.0,4.0,4.0,54.0,7.0,6.0,19.0,3.0,263.5,1.0,,
22,"Calhoun, Jurnee",Fr,S,5-4,95,,95,28.0,6.0,4,7,37,-0.081,246.0,23.0,19.0,61.0,1.0,,,,27.0,28.0,,
12,"Rivera Modesto, Alondra",Sr,MB,5-10,94,,94,27.0,13.0,241,119,621,0.196,6.0,4.0,8.0,43.0,2.0,5.0,43.0,4.0,271.5,1.0,,
14,"Grubisic Cabo, Barbara",Jr,S,5-11,94,,94,27.0,18.0,55,12,161,0.267,524.0,37.0,17.0,139.0,1.0,3.0,8.0,1.0,99.0,22.0,,
1,"Chambers, Jasmine",So,S,5-11,71,,71,23.0,7.0,27,18,124,0.073,97.0,15.0,16.0,52.0,2.0,2.0,7.0,,47.5,13.0,,
2,"Perrilloux, Melinda",Jr,L/DS,5-7,61,,61,19.0,1.0,11,5,36,0.16699999999999998,2.0,14.0,25.0,38.0,6.0,1.0,,,26.0,,,
5,"Davies, Brianna",So,OH,5-11,54,,54,26.0,1.0,8,14,61,-0.098,1.0,3.0,12.0,31.0,9.0,,5.0,,13.5,1.0,,
8,"Garza, Havanna",Fr,RS,6-2,38,,38,18.0,3.0,20,14,72,0.083,3.0,,2.0,5.0,1.0,1.0,4.0,,23.0,1.0,,
7,"Morris, Wanya",Jr,OH,5-8,34,,34,13.0,3.0,21,18,82,0.037000000000000005,4.0,,,10.0,1.0,1.0,14.0,1.0,29.0,,,
17,"Samuel, Ashley",So,MB,6-1,13,,13,9.0,1.0,8,6,23,0.087,1.0,,,,1.0,,,,8.0,,,
28,"Valadares, Singryd",Sr,MB,6-3,6,,6,2.0,1.0,7,5,33,0.061,,,,2.0,,1.0,,,8.0,,,
16,"Ferguson, Majesty",So,S,5-10,2,,2,1.0,1.0,0,0,1,0.0,,,,,,,,,,,,
11,"Youngthunder, Jasmine",So,S,5-10,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,40,18.0,,1,0,2,0.5,,1.0,,1.0,25.0,,,,2.0,,,
-,Totals,-,-,-,-,-,110,,,1119,643,3442,0.138,1028.0,218.0,248.0,1332.0,175.0,41.0,199.0,14.0,1477.5,76.0,,
-,Opponent Totals,-,-,-,-,-,96,,,1089,478,2899,0.21100000000000002,999.0,153.0,182.0,1257.0,180.0,72.0,227.0,18.0,1427.5,43.0,,
