Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
9,"Tarawhiti, Kazna",Fr,OH,5-11,139,,139,34.0,34.0,558,282,1554,0.17800000000000002,15.0,24.0,47.0,266.0,67.0,6.0,72.0,7.0,624.0,2.0,,
15,"Davies, Alexis",Sr,OH,6-2,138,,138,34.0,23.0,179,72,546,0.196,18.0,,1.0,75.0,7.0,6.0,133.0,8.0,251.5,1.0,,
6,"Merrill, Seren",So,L/DS,5-8,138,,138,34.0,,2,1,13,0.077,115.0,24.0,18.0,600.0,27.0,,,,26.0,1.0,,
18,"Downs, Kaili",Fr,RS,6-2,135,,135,34.0,10.0,183,82,581,0.174,2.0,,2.0,81.0,7.0,2.0,68.0,9.0,219.0,1.0,,
16,"Allred, Kristen",So,OH,6-2,130,,130,32.0,30.0,396,131,1212,0.21899999999999997,21.0,34.0,39.0,283.0,55.0,4.0,58.0,3.0,463.0,1.0,,
7,"Wardle, Madi",Jr,S,5-8,129,,129,33.0,31.0,2,5,18,-0.16699999999999998,759.0,22.0,31.0,275.0,,,1.0,1.0,24.5,9.0,,
12,"Niutupuivaha, Jasmine",Jr,MB,5-11,127,,127,32.0,32.0,168,53,387,0.297,4.0,8.0,16.0,54.0,,4.0,121.0,4.0,240.5,2.0,,
2,"Vincent, Abbie",Fr,L/DS,6-2,116,,116,34.0,3.0,0,1,4,-0.25,14.0,15.0,22.0,138.0,28.0,,,,15.0,,,
13,"Funk Stratton, Jaysa",So,S,6-0,110,,110,34.0,2.0,16,5,28,0.39299999999999996,281.0,24.0,8.0,134.0,,1.0,4.0,1.0,43.0,5.0,,
8,"Jarema, Makaila",Jr,MB,6-1,105,,105,26.0,26.0,173,57,421,0.276,,,3.0,25.0,1.0,8.0,179.0,7.0,270.5,1.0,,
14,"Mortensen, Brianne",Fr,S,5-8,97,,97,28.0,2.0,8,4,31,0.129,431.0,10.0,16.0,171.0,,,2.0,,19.0,4.0,,
17,"Guimont, Kenzie",Fr,MB,6-3,48,,48,15.0,9.0,41,13,103,0.272,4.0,2.0,2.0,13.0,3.0,6.0,40.0,3.0,69.0,,,
10,"Nixon, Bailey",So,OH,6-1,30,,30,16.0,2.0,44,29,161,0.09300000000000001,,3.0,4.0,13.0,5.0,,17.0,,55.5,,,
3,"Hansen, Elena",Fr,L/DS,6-0,30,,30,15.0,,0,2,3,-0.667,1.0,4.0,8.0,5.0,1.0,,1.0,1.0,4.5,,,
4,"Ward, Brynnly",So,L/DS,5-8,5,,5,3.0,,0,0,0,,,,,,1.0,,,,,,,
11,"Hamson, Sadie",Fr,MB,6-0,3,,3,1.0,,0,2,4,-0.5,,,,,,,3.0,2.0,1.5,,,
-,TEAM,-,-,-,-,-,17,13.0,,11,3,27,0.29600000000000004,,,,3.0,8.0,,1.0,,11.5,,,
-,Totals,-,-,-,-,-,141,,,1781,742,5093,0.204,1665.0,170.0,217.0,2136.0,210.0,37.0,700.0,46.0,2338.0,27.0,,
-,Opponent Totals,-,-,-,-,-,141,,,1837,876,5259,0.183,1747.0,210.0,225.0,2210.0,170.0,48.0,543.0,79.0,2366.5,49.0,,
