Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
11,"Hoffman, Haley",Jr,MB,6-2,108,,108,30.0,30.0,174,63,494,0.225,4.0,2.0,1.0,24.0,2.0,18.0,98.0,4.0,243.0,2.0,,
2,"Hickey, Rachel",Fr,L/DS,5-4,108,,108,30.0,5.0,3,5,29,-0.069,62.0,16.0,21.0,372.0,50.0,,1.0,,19.5,2.0,,
9,"Schuenemann, Rhiannon",So,L/DS,5-7,108,,108,30.0,4.0,3,10,42,-0.16699999999999998,50.0,17.0,35.0,434.0,26.0,,,,20.0,3.0,,
8,"Schlechte, Rebecca",So,S,5-7,101,,101,29.0,25.0,30,24,106,0.057,599.0,14.0,26.0,303.0,1.0,,23.0,1.0,55.5,27.0,,
5,"Gibson, Maggie",Sr,S,5-9,97,,97,27.0,27.0,228,92,697,0.195,452.0,14.0,16.0,314.0,7.0,1.0,59.0,11.0,272.5,9.0,4.0,
13,"Dean, Maddie",So,OH,5-11,97,,97,30.0,16.0,200,99,722,0.14,4.0,3.0,8.0,59.0,6.0,1.0,44.0,6.0,226.0,,,
10,"Scott, Elizabeth",Sr,OH,5-11,89,,89,29.0,21.0,198,72,777,0.162,9.0,5.0,17.0,181.0,14.0,2.0,22.0,1.0,216.0,,,
6,"Wright, Mckayla",Jr,DS,5-8,64,,64,24.0,8.0,98,80,373,0.048,10.0,7.0,22.0,124.0,26.0,,9.0,2.0,109.5,2.0,,
12,"Johnson, Kaitlyn",Jr,RS,5-10,62,,62,21.0,5.0,71,64,262,0.027000000000000003,2.0,,,27.0,,5.0,23.0,3.0,87.5,,,
4,"Gaskill, Elli",Fr,L/DS,5-2,60,,60,20.0,,0,1,1,-1.0,2.0,10.0,3.0,22.0,,,,,10.0,,,
1,"Boatman, Abby",Sr,MB,6-0,57,,57,16.0,16.0,133,41,361,0.255,2.0,11.0,25.0,37.0,,4.0,61.0,2.0,178.5,,,
7,"Oehlberg, Hannah",Fr,OH,5-11,54,,54,17.0,11.0,144,73,479,0.14800000000000002,5.0,,10.0,110.0,7.0,1.0,17.0,4.0,153.5,1.0,,
17,"Norfleet, Shakana",Fr,MB,6-0,40,,40,13.0,12.0,15,17,59,-0.034,1.0,,,11.0,1.0,5.0,25.0,7.0,32.5,,,
-,TEAM,-,-,-,-,-,13,9.0,,0,0,0,,,,,,8.0,,,,,,,
-,Totals,-,-,-,-,-,108,,,1297,641,4402,0.149,1202.0,99.0,184.0,2018.0,148.0,37.0,382.0,41.0,1624.0,46.0,,
-,Opponent Totals,-,-,-,-,-,108,,,1466,622,4421,0.191,1383.0,148.0,178.0,2226.0,99.0,42.0,372.0,52.0,1842.0,20.0,,
