Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
1,"Poulter, Jordyn",Sr,S,6-2,132,,132,36.0,36.0,102,27,217,0.34600000000000003,1521.0,39.0,25.0,331.0,1.0,8.0,104.0,5.0,201.0,12.0,,
3,"Kuper, Taylor",Fr,DS,5-8,132,,132,36.0,14.0,3,3,17,0.0,34.0,44.0,72.0,282.0,19.0,,1.0,,47.5,2.0,,
5,"Bastianelli, Ali",Sr,MB,6-3,132,,132,36.0,36.0,298,86,603,0.35200000000000004,4.0,18.0,29.0,28.0,,16.0,167.0,6.0,415.5,2.0,,
16,"O'Brien, Morgan",So,DS,5-8,132,,132,36.0,,2,5,7,-0.429,111.0,28.0,39.0,571.0,29.0,,,,30.0,1.0,,
15,"Cooney, Megan",So,OH,6-4,132,,132,36.0,33.0,343,113,823,0.27899999999999997,8.0,,1.0,71.0,10.0,4.0,76.0,20.0,385.0,,,
7,"Quade, Jacqueline",Jr,OH,6-2,132,,132,36.0,36.0,560,181,1429,0.265,32.0,32.0,68.0,254.0,36.0,3.0,60.0,5.0,625.0,1.0,,
21,"Welsh, Caroline",Jr,DS,5-8,131,,131,36.0,19.0,4,0,4,1.0,38.0,21.0,21.0,247.0,20.0,,,,25.0,,,
12,"Fleming, Ashlyn",Jr,MB,6-4,126,,126,36.0,36.0,210,39,399,0.429,8.0,19.0,34.0,23.0,1.0,22.0,108.0,5.0,305.0,,,
8,"Prince, Beth",Jr,OH,6-3,119,,119,33.0,4.0,310,135,879,0.19899999999999998,5.0,,,47.0,,3.0,39.0,10.0,332.5,1.0,,
4,"Bruder, Kylie",So,S,5-11,59,,59,22.0,,0,0,0,,3.0,8.0,18.0,10.0,,,,,8.0,,,
17,"Hranicka, Blayke",Sr,MB,6-0,31,,31,16.0,2.0,38,20,99,0.182,2.0,,,9.0,,1.0,23.0,1.0,50.5,,,
10,"Walters, Emmaline",So,DS,5-7,29,,29,12.0,,0,0,0,,1.0,7.0,4.0,10.0,2.0,,,,7.0,,,
14,"Hollowell, Emily",So,OH,6-3,1,,1,1.0,,0,0,3,0.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,14,13.0,,0,0,0,,,,,,12.0,,,,,,,
-,Totals,-,-,-,-,-,132,,,1870,609,4480,0.281,1767.0,216.0,311.0,1883.0,130.0,57.0,578.0,52.0,2432.0,19.0,,
-,Opponent Totals,-,-,-,-,-,132,,,1499,754,4444,0.168,1417.0,130.0,228.0,1735.0,216.0,47.0,364.0,66.0,1858.0,38.0,,
