Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
30,"Murawinski, Julia",Jr,MB,6-2,99,,99,27.0,27.0,203,110,598,0.156,2.0,9.0,24.0,63.0,,8.0,58.0,10.0,249.0,,,
21,"Nelis, Liisel",Jr,OH,5-10,99,,99,27.0,27.0,379,208,1118,0.153,63.0,25.0,33.0,257.0,25.0,2.0,30.0,5.0,421.0,2.0,,
3,"Ciszek, Sarah",Fr,S,5-10,99,,99,27.0,27.0,166,39,366,0.34700000000000003,932.0,17.0,18.0,254.0,,1.0,36.0,3.0,202.0,12.0,2.0,
7,"Smallcomb, Emma",Fr,S,5-8,99,,99,27.0,,2,4,12,-0.16699999999999998,115.0,17.0,32.0,394.0,31.0,,,,19.0,,,
5,"Scioletti, Gianna",Jr,MB,6-3,94,,94,27.0,27.0,151,48,370,0.278,15.0,,,32.0,,11.0,63.0,6.0,193.5,,,
4,"Polk, Alix",Fr,OH,6-1,82,,82,24.0,20.0,196,120,561,0.135,21.0,32.0,41.0,194.0,27.0,4.0,32.0,3.0,248.0,,,
8,"Mondon, Megan",Sr,S,5-5,67,,67,20.0,,0,1,6,-0.16699999999999998,29.0,9.0,21.0,111.0,1.0,,,,9.0,,,
15,"Middlemass, Lauren",Sr,OH,5-11,66,,66,21.0,,3,0,4,0.75,,24.0,33.0,13.0,,,,1.0,27.0,,,
9,"Ridgway, Kiley",Sr,MB,6-1,65,,65,25.0,19.0,77,31,210,0.21899999999999997,2.0,,1.0,7.0,1.0,7.0,69.0,3.0,118.5,1.0,,
1,"McNamee, Rianna",Jr,MB,6-1,47,,47,18.0,8.0,68,27,173,0.237,5.0,2.0,,8.0,,7.0,25.0,1.0,89.5,,,
11,"Slevin, Sydney",Sr,L/DS,5-6,46,,46,18.0,,0,0,1,0.0,4.0,4.0,21.0,18.0,,,,,4.0,,,
20,"Green, Kathryn",So,OH,6-0,23,,23,11.0,4.0,35,14,91,0.231,3.0,3.0,7.0,17.0,1.0,,4.0,1.0,40.0,,,
2,"Kim, Jillian",Fr,OPP,5-11,22,,22,9.0,1.0,10,10,46,0.0,1.0,2.0,10.0,26.0,,,1.0,1.0,12.5,,,
6,"Bures, Mackenzie",So,OH,5-10,20,,20,8.0,,1,0,1,1.0,4.0,,,23.0,9.0,,,,1.0,1.0,,
19,"Ciccone, Natalie",Sr,DS,5-8,4,,4,2.0,,0,0,0,,,,1.0,,,,,,,,,
81,"Dole, Makayla",Sr,OH,5-10,4,,4,2.0,2.0,9,0,23,0.391,2.0,1.0,2.0,9.0,2.0,1.0,2.0,,12.0,,,
-,TEAM,-,-,-,-,-,17,9.0,,0,0,2,0.0,3.0,2.0,2.0,5.0,17.0,,,,2.0,,,
-,Totals,-,-,-,-,-,99,,,1300,612,3582,0.192,1201.0,147.0,246.0,1431.0,114.0,41.0,320.0,34.0,1648.0,16.0,,
-,Opponent Totals,-,-,-,-,-,99,,,1129,547,3368,0.17300000000000001,1037.0,114.0,173.0,1383.0,147.0,50.0,426.0,38.0,1506.0,23.0,,
