Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
1,"Karlen, Miranda",So,L/DS,5-6,122,,122,32.0,,0,1,2,-0.5,107.0,36.0,32.0,627.0,34.0,,,,36.0,2.0,,
7,"Balensiefer, Grace",Fr,S,5-10,122,,122,32.0,32.0,42,10,103,0.311,948.0,14.0,26.0,259.0,2.0,2.0,16.0,,66.0,13.0,,
5,"Radtke, Jori",So,OH,5-11,121,,121,32.0,31.0,389,188,1335,0.151,20.0,21.0,21.0,340.0,32.0,7.0,45.0,3.0,439.5,1.0,,
18,"Wolowicz, Meg",Sr,MB,6-4,120,,120,32.0,29.0,480,182,1446,0.20600000000000002,15.0,27.0,24.0,193.0,45.0,9.0,38.0,5.0,535.0,1.0,,
20,"Wallace, Kennedy",So,MB,6-0,110,,110,32.0,29.0,130,59,323,0.22,2.0,2.0,4.0,19.0,,10.0,72.0,18.0,178.0,1.0,,
10,"McAlpin, Chrystal",Sr,MB,5-11,100,,100,28.0,21.0,118,42,273,0.278,,,,14.0,1.0,7.0,82.0,10.0,166.0,,,
4,"Shelley, Kennedy",Fr,DS,5-3,96,,96,31.0,4.0,0,0,0,,7.0,6.0,8.0,78.0,17.0,,,,6.0,,,
15,"Krahl, Amanda",Jr,S,5-9,93,,93,29.0,8.0,2,6,17,-0.235,223.0,9.0,15.0,178.0,1.0,,2.0,1.0,12.0,10.0,,
12,"Kemp, Jasmine",Fr,MB,6-0,87,,87,28.0,21.0,70,33,195,0.19,1.0,1.0,3.0,9.0,1.0,9.0,65.0,10.0,112.5,,,
3,"Rullan Vilanova, Amanda",So,OH,5-10,83,,83,31.0,1.0,55,33,175,0.126,2.0,,,12.0,,2.0,43.0,6.0,78.5,1.0,,
9,"Deyro, Destiny",So,DS,5-5,62,,62,24.0,1.0,0,0,1,0.0,4.0,11.0,16.0,55.0,2.0,,,,11.0,,,
8,"Turskey, Kelsy",Fr,DS,5-7,59,,59,23.0,1.0,0,1,1,-1.0,2.0,10.0,32.0,31.0,,,,,10.0,,,
11,"Milbrath, Brinley",Jr,MB,6-2,58,,58,16.0,5.0,81,49,261,0.12300000000000001,1.0,,,17.0,,,26.0,2.0,94.0,1.0,,
14,"Martin, Autumn",Sr,OH,5-9,51,,51,22.0,2.0,53,32,170,0.124,1.0,5.0,17.0,40.0,8.0,,2.0,,59.0,,,
17,"Gromos, Angie",Fr,MB,6-5,24,,24,13.0,7.0,10,6,28,0.14300000000000002,,,,1.0,,2.0,9.0,6.0,16.5,,,
-,TEAM,-,-,-,-,-,23,16.0,,0,0,0,,,,,,26.0,,,,,,,
-,Totals,-,-,-,-,-,122,,,1430,642,4330,0.182,1333.0,142.0,198.0,1873.0,169.0,48.0,400.0,61.0,1820.0,30.0,,
-,Opponent Totals,-,-,-,-,-,122,,,1696,664,4505,0.22899999999999998,1593.0,169.0,298.0,2036.0,142.0,47.0,361.0,45.0,2092.5,32.0,,
