Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
18,"Mutiri, Gloria",Fr,OPP,6-2,98,,98,27.0,26.0,271,84,711,0.263,3.0,15.0,25.0,192.0,1.0,1.0,66.0,4.0,320.0,2.0,,
21,"Fairfield, Devan",Sr,DS,5-7,98,,98,27.0,,4,0,5,0.8,51.0,4.0,7.0,368.0,20.0,,,,8.0,,,
16,"Gyimes, Zsofia",Sr,MB,6-3,98,,98,27.0,3.0,15,5,38,0.263,3.0,31.0,36.0,24.0,,,6.0,2.0,49.0,,,
1,"Killeen, Reilly",Sr,L/DS,5-4,98,,98,27.0,13.0,1,1,4,0.0,23.0,11.0,19.0,155.0,14.0,,,,12.0,,,
4,"Dixon, Sarah",Jr,S,5-9,98,,98,27.0,27.0,21,12,110,0.08199999999999999,1099.0,20.0,24.0,232.0,1.0,,28.0,6.0,55.0,32.0,,
7,"Zumach, Kylee",Sr,OH,6-4,93,,93,26.0,23.0,321,116,868,0.23600000000000002,18.0,10.0,23.0,247.0,27.0,8.0,49.0,5.0,363.5,1.0,,
2,"Sandbothe, Elle",Jr,MB,6-0,77,,77,22.0,22.0,157,54,363,0.284,6.0,1.0,3.0,23.0,,5.0,67.0,12.0,196.5,2.0,,
3,"Schultejans, Alyssa",Sr,OH,6-3,76,,76,26.0,8.0,163,66,511,0.19,6.0,24.0,19.0,48.0,12.0,1.0,28.0,3.0,202.0,,,
11,"Williams, Peyton",So,MB,6-3,75,,75,24.0,16.0,141,37,320,0.325,3.0,5.0,8.0,30.0,1.0,2.0,47.0,1.0,171.5,1.0,,
12,"Flowers, Macy",Sr,MB,6-3,52,,52,17.0,13.0,77,27,205,0.244,5.0,3.0,11.0,25.0,,6.0,65.0,7.0,118.5,,,
6,"Smith, Jacque",Fr,L/DS,5-7,48,,48,23.0,1.0,0,0,1,0.0,2.0,1.0,3.0,39.0,1.0,,,,1.0,,,
10,"Heyne, Brooke",Fr,OH,5-11,43,,43,15.0,10.0,115,39,331,0.23,2.0,1.0,14.0,71.0,6.0,,12.0,2.0,122.0,,,
17,"Carlson, Brynn",So,OH,6-4,13,,13,8.0,,18,13,80,0.062,,,1.0,5.0,2.0,2.0,2.0,1.0,21.0,,,
20,"Weber, Mckenzi",Jr,DS,5-7,7,,7,6.0,,0,0,0,,,,1.0,5.0,3.0,,,,,,,
14,"Vernon, Megan",Fr,MB,6-2,1,,1,1.0,,1,0,1,1.0,,,,,,,,,1.0,,,
9,"Archibong, Abigail",Fr,MB,6-1,1,,1,1.0,,0,1,1,-1.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,14,12.0,,0,0,0,,,,,,14.0,,,,,,,
-,Totals,-,-,-,-,-,98,,,1305,454,3548,0.24,1221.0,126.0,194.0,1464.0,102.0,25.0,370.0,43.0,1641.0,38.0,,
-,Opponent Totals,-,-,-,-,-,98,,,1355,544,3591,0.226,1268.0,102.0,183.0,1536.0,126.0,27.0,367.0,63.0,1667.5,24.0,,
