Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
11,"Sahm, Amanda",Sr,S,5-6,111,,111,29.0,28.0,27,10,80,0.212,700.0,23.0,26.0,255.0,,1.0,18.0,3.0,60.0,12.0,,
4,"Coleman, Charissa",Jr,DS,5-4,111,,111,29.0,1.0,1,0,12,0.083,89.0,18.0,13.0,436.0,43.0,,,,19.0,,,
15,"Donaldson, Hannah",Fr,MB,6-3,104,,104,29.0,27.0,141,66,384,0.195,4.0,7.0,10.0,19.0,4.0,25.0,98.0,6.0,222.0,,,
8,"Garrison, Kylee",Fr,OH,5-10,89,,89,28.0,22.0,216,145,676,0.105,9.0,17.0,22.0,156.0,29.0,6.0,23.0,4.0,250.5,,,
10,"Emmick, Maria",So,RS,6-0,89,,89,28.0,7.0,121,46,404,0.18600000000000003,1.0,5.0,6.0,23.0,1.0,5.0,46.0,8.0,154.0,,,
6,"Lancaster, Hannah",Jr,MB,5-11,88,,88,25.0,20.0,180,138,655,0.064,7.0,13.0,39.0,150.0,31.0,2.0,29.0,1.0,209.5,1.0,,
5,"Griffith, Elizabeth",So,MB,6-1,78,,78,24.0,17.0,89,43,272,0.16899999999999998,4.0,3.0,25.0,28.0,4.0,6.0,54.0,4.0,125.0,2.0,,
22,"Vang, Makalia",Fr,DS,5-2,69,,69,25.0,2.0,0,1,2,-0.5,10.0,12.0,9.0,98.0,13.0,,,,12.0,,,
12,"Jeffcoat-Troy, Maya",Jr,RS,5-10,65,,65,25.0,17.0,102,53,305,0.161,,,1.0,34.0,,3.0,36.0,3.0,123.0,1.0,,
13,"Ford, Nichole",Fr,OH,6-0,61,,61,22.0,11.0,131,78,403,0.132,7.0,9.0,34.0,109.0,26.0,6.0,16.0,3.0,154.0,4.0,,
21,"Roycraft, Alexandria",So,MB,6-2,51,,51,20.0,14.0,65,33,207,0.155,3.0,5.0,17.0,26.0,,3.0,40.0,9.0,93.0,1.0,,
16,"Johnston, Molly",Jr,OH,5-11,49,,49,18.0,6.0,77,61,299,0.054000000000000006,2.0,,,17.0,,1.0,26.0,1.0,91.0,,,
7,"Riggs, Madi",Fr,S,5-7,44,,44,12.0,,5,1,11,0.364,150.0,9.0,13.0,56.0,,,,,14.0,13.0,,
9,"Sprinkle, Abbey",So,S,5-9,34,,34,15.0,1.0,3,1,19,0.105,88.0,7.0,5.0,38.0,,,,,10.0,6.0,,
25,"Brown, Allyson",Fr,DS,5-4,23,,23,9.0,,0,0,0,,2.0,,5.0,27.0,2.0,,,,,1.0,,
2,"Morris, Karen",Fr,DS,5-8,23,,23,10.0,,0,0,0,,1.0,4.0,5.0,12.0,1.0,,,,4.0,,,
1,"Caputo, Carli",Fr,DS,5-8,2,,2,2.0,,0,0,0,,1.0,,,1.0,,,,,,,,
-,TEAM,-,-,-,-,-,54,20.0,,0,0,0,,,,,,29.0,,,,,,,
-,Totals,-,-,-,-,-,111,,,1158,676,3729,0.129,1077.0,132.0,230.0,1485.0,183.0,58.0,386.0,42.0,1541.0,41.0,,
-,Opponent Totals,-,-,-,-,-,111,,,1356,659,3754,0.18600000000000003,1240.0,183.0,200.0,1633.0,133.0,65.0,325.0,39.0,1766.5,28.0,,
