Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
11,"Masani, Markayisha",Sr,OH,5-9,130,,130,34.0,2.0,16,9,109,0.064,40.0,30.0,40.0,421,29,,,,46.0,8.0,,
20,"Richards, Tielar",Sr,OH,6-1,130,,130,34.0,23.0,311,192,896,0.133,1.0,,1.0,58,6,15.0,31.0,4.0,341.5,2.0,,
18,"Dabney, Camry",So,OH,6-0,130,,130,34.0,30.0,312,205,873,0.12300000000000001,11.0,5.0,4.0,71,21,6.0,37.0,3.0,341.5,1.0,,
1,"Moorer, Tyler",Sr,DS,5-2,130,,130,34.0,7.0,3,4,16,-0.062,73.0,28.0,24.0,273,38,,,,31.0,5.0,,
10,"Nomura, Kanile'a",So,MB,5-11,130,,130,34.0,31.0,138,75,383,0.16399999999999998,5.0,1.0,3.0,22,2,18.0,62.0,14.0,188.0,,,
6,"Bianchi Brito, Marina",So,MB,6-1,128,,128,34.0,31.0,218,86,536,0.24600000000000002,8.0,19.0,28.0,68,3,41.0,67.0,15.0,311.5,1.0,,
12,"Wolf, Madison",Jr,RS,5-11,124,,124,34.0,11.0,160,119,531,0.077,10.0,,3.0,73,6,3.0,29.0,3.0,177.5,1.0,,
14,"Sanchez, Priscilla",Jr,,5-8,113,,113,32.0,3.0,25,7,68,0.265,434.0,21.0,7.0,160,4,,,,46.0,22.0,,
3,"Simpson, Sapphire",So,S,5-8,110,,110,33.0,20.0,35,27,152,0.053,459.0,30.0,19.0,171,1,2.0,13.0,4.0,73.5,36.0,,
9,"Burney, Alexandra",Jr,RS,5-9,107,,107,28.0,21.0,172,110,547,0.113,28.0,14.0,26.0,231,36,7.0,22.0,10.0,204.0,6.0,,
8,"Carter, Kinley",Jr,S,5-8,61,,61,23.0,10.0,4,3,12,0.083,221.0,10.0,16.0,70,1,,1.0,1.0,14.5,7.0,,
7,"Funk, Laura",Sr,OH,5-11,24,,24,17.0,,15,14,60,0.017,5.0,,1.0,11,5,,6.0,1.0,18.0,2.0,,
15,"Jackson, Taylor",Jr,OH,5-11,19,,19,10.0,,0,1,2,-0.5,8.0,1.0,5.0,25,7,,1.0,,1.5,,,
13,"Reed, Tayler",So,MB,5-10,6,,6,5.0,1.0,1,1,4,0.0,,,,1,1,,1.0,,1.5,,,
5,"Dolford, Latisha",Jr,DS,5-4,4,,4,4.0,,0,0,1,0.0,,,,1,1,,,,,1.0,,
-,TEAM,-,-,-,-,-,78,28.0,,2,0,3,0.667,6.0,,,1,41,,,,2.0,,,
-,Totals,-,-,-,-,-,130,,,1412,853,4193,0.133,1309.0,159.0,177.0,1657,202,92.0,270.0,55.0,1798.0,92.0,,
-,Opponent Totals,-,-,-,-,-,130,,,1502,699,4175,0.192,1347.0,202.0,247.0,1575,159,110.0,464.0,46.0,2046.0,65.0,,
