Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
15,"Lang, Brianna",Fr,S,5-8,117,,117,32.0,30.0,55,28,182,0.14800000000000002,1033.0,26.0,28.0,237.0,2.0,1.0,33.0,7.0,98.5,15.0,,
12,"Coleman, Miajavon",Fr,OH,5-11,117,,117,32.0,27.0,415,162,1046,0.242,5.0,1.0,9.0,114.0,23.0,8.0,37.0,9.0,442.5,1.0,,
1,"Kolibar, Chelsie",Fr,L/DS,5-4,116,,116,32.0,3.0,6,8,42,-0.048,62.0,22.0,36.0,323.0,40.0,,,,28.0,1.0,,
7,"Johnson, Christa",Jr,MB,5-9,115,,115,32.0,30.0,116,33,324,0.256,3.0,,,34.0,,16.0,75.0,19.0,169.5,1.0,,
2,"Stennis, Asia",Jr,OH,5-9,111,,111,31.0,30.0,306,196,887,0.124,14.0,19.0,59.0,214.0,43.0,4.0,29.0,8.0,343.5,1.0,,
11,"Weaver, Aislynn",Fr,S,5-7,108,,108,32.0,1.0,0,0,4,0.0,5.0,27.0,25.0,52.0,1.0,,,,27.0,4.0,,
6,"Celestine, Jordan",Fr,MB,5-11,107,,107,31.0,29.0,139,86,331,0.16,1.0,,,6.0,1.0,10.0,63.0,9.0,180.5,2.0,,
5,"Hauri, Rebekka",Fr,L/DS,5-7,106,,106,32.0,4.0,2,5,20,-0.15,10.0,25.0,33.0,139.0,35.0,,,1.0,27.0,3.0,,
13,"Harrell, Lauryn",Fr,MH,5-10,105,,105,31.0,8.0,153,112,464,0.08800000000000001,2.0,,,35.0,3.0,10.0,50.0,12.0,188.0,,,
3,"Guice, Marlena",Sr,OH,5-7,93,,93,31.0,19.0,17,19,81,-0.025,9.0,17.0,45.0,176.0,23.0,,3.0,,35.5,,,
14,"Goddard, DeMia",Fr,DS,5-7,52,,52,24.0,4.0,3,4,14,-0.071,1.0,8.0,20.0,53.0,8.0,,,,11.0,,,
9,"Hicks, Sydney",Fr,OH,5-10,38,,38,20.0,1.0,41,33,139,0.057999999999999996,1.0,,,6.0,4.0,2.0,4.0,3.0,45.0,,,
4,"Cameron, Khala",Fr,DS,5-7,17,,17,11.0,,1,1,3,0.0,2.0,,4.0,4.0,2.0,,,,1.0,,,
8,"Havill, Macy",Fr,OH,5-11,14,,14,9.0,,12,8,48,0.083,1.0,,,6.0,1.0,,,,12.0,,,
10,"Nellis, Elanna",So,RS,5-9,10,,10,10.0,,1,2,10,-0.1,,,1.0,2.0,,,1.0,,1.5,,,
-,TEAM,-,-,-,-,-,42,21.0,,0,0,0,,,,,,32.0,,,,,,,
-,Totals,-,-,-,-,-,117,,,1267,697,3595,0.159,1149.0,145.0,260.0,1401.0,218.0,51.0,295.0,68.0,1610.5,28.0,,
-,Opponent Totals,-,-,-,-,-,117,,,1360,570,3548,0.223,1232.0,223.0,284.0,1359.0,145.0,63.0,364.0,63.0,1828.0,50.0,,
