Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
11,"Chronowski, Alyssa",So,OH,6-2,121,,121,33.0,30.0,365,170,938,0.20800000000000002,6.0,26.0,39.0,110.0,27.0,31.0,47.0,4.0,445.5,2.0,,
17,"Gros, Naya",Fr,MB,6-3,120,,120,33.0,32.0,249,81,508,0.331,1.0,4.0,7.0,14.0,5.0,19.0,124.0,17.0,334.0,,,
22,"McLean, Samantha",Jr,L/DS,5-8,116,,116,33.0,8.0,0,0,1,0.0,25.0,15.0,22.0,213.0,19.0,,,,15.0,1.0,,
4,"Cox, Jamye",So,L/DS,5-6,109,,109,29.0,,2,0,4,0.5,52.0,22.0,43.0,419.0,28.0,,,,24.0,1.0,,
18,"Johnson, Molly",Fr,OH,6-4,108,,108,31.0,25.0,195,85,524,0.21,2.0,,4.0,28.0,,4.0,87.0,11.0,242.5,1.0,,
12,"Shklyar, Elena",Fr,S,6-1,107,,107,31.0,26.0,27,20,92,0.076,852.0,33.0,31.0,123.0,,,35.0,8.0,77.5,12.0,,
21,"Poljan, Rebecka",Fr,MB,6-2,100,,100,27.0,24.0,182,74,458,0.23600000000000002,1.0,4.0,8.0,22.0,1.0,13.0,85.0,6.0,241.5,1.0,,
9,"Haggerty, Maddie",Sr,OH,6-2,88,,88,25.0,23.0,257,132,713,0.175,20.0,22.0,19.0,195.0,46.0,7.0,15.0,4.0,293.5,1.0,,
10,"Gibbs, Lauryn",Fr,DS,5-4,87,,87,30.0,,0,0,2,0.0,7.0,8.0,7.0,120.0,10.0,,,1.0,8.0,,,
7,"Midgette, Maggie",Jr,S,5-10,72,,72,24.0,6.0,16,0,23,0.696,408.0,21.0,38.0,66.0,,,10.0,1.0,42.0,3.0,,
15,"Swartz, Lauren",So,OH,6-5,61,,61,19.0,1.0,81,39,232,0.18100000000000002,2.0,,,17.0,1.0,4.0,34.0,8.0,102.0,,,
1,"Edmonds, Talia",Fr,L/DS,6-3,56,,56,19.0,,1,0,3,0.33299999999999996,2.0,7.0,15.0,17.0,,,,,8.0,,,
3,"Norris, Meredith",So,OH,6-3,56,,56,26.0,9.0,91,59,339,0.094,13.0,14.0,9.0,87.0,17.0,5.0,8.0,6.0,114.0,1.0,,
8,"Hatcher, Julia",So,MB,6-3,20,,20,8.0,7.0,17,14,47,0.064,1.0,,,1.0,,4.0,18.0,5.0,30.0,,,
21,"Poljan, Becka",Fr,,-,4,,4,1.0,1.0,9,3,20,0.3,,,,1.0,,,2.0,,10.0,,,
16,"Legarza, Bella",Fr,MB,6-2,2,,2,2.0,,1,0,1,1.0,,,,2.0,,,,,1.0,,,
-,TEAM,-,-,-,-,-,14,11.0,,0,0,0,,,,,,15.0,,,,,,,
-,Totals,-,-,-,-,-,121,,,1493,677,3905,0.209,1392.0,176.0,242.0,1435.0,169.0,87.0,465.0,71.0,1988.5,23.0,,
-,Opponent Totals,-,-,-,-,-,121,,,1474,701,3856,0.2,1383.0,169.0,237.0,1497.0,176.0,84.0,359.0,60.0,1906.5,33.0,,
