Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
3,"Moore, Brooke",So,OH,5-10,120,,120,32.0,32.0,370,163,1112,0.18600000000000003,42.0,29.0,35.0,358.0,34.0,12.0,30.0,5.0,426.0,,,
29,"Stucker, Kristen",Sr,S,6-0,116,,116,32.0,32.0,97,15,241,0.34,1282.0,30.0,35.0,309.0,,19.0,36.0,4.0,164.0,12.0,,
12,"Taff, Kaylee",Sr,MB,6-0,115,,115,32.0,32.0,221,48,536,0.32299999999999995,15.0,,4.0,61.0,3.0,18.0,81.0,14.0,279.5,,,
13,"Gable, Cecily",Sr,OH,6-0,115,,115,31.0,31.0,386,167,1097,0.2,11.0,9.0,18.0,252.0,7.0,14.0,26.0,13.0,422.0,,,
10,"Panning, Jenna",Jr,OH,6-1,110,,110,32.0,27.0,247,91,618,0.252,6.0,,,59.0,,4.0,50.0,14.0,276.0,,,
7,"Gerig, Ginny",Jr,L,5-5,108,,108,29.0,,3,3,17,0.0,75.0,39.0,16.0,470.0,33.0,,,,42.0,2.0,,
1,"Carger, Logan",Sr,OH,5-10,100,,100,28.0,27.0,211,57,497,0.31,10.0,8.0,20.0,61.0,1.0,18.0,48.0,5.0,261.0,1.0,,
9,"Kinley, Jaymeson",Fr,L,5-4,72,,72,21.0,1.0,4,3,13,0.077,49.0,6.0,14.0,239.0,17.0,,,,10.0,,,
23,"Korfhage, Nina",So,DS,5-4,71,,71,24.0,2.0,1,1,3,0.0,14.0,11.0,15.0,99.0,2.0,,,,12.0,,,
31,"Graham, Karli",Fr,MB,6-1,44,,44,19.0,5.0,63,23,151,0.265,1.0,5.0,10.0,13.0,,8.0,22.0,3.0,87.0,,,
21,"Turner, Haley",Jr,OH,5-9,36,,36,14.0,1.0,1,5,12,-0.33299999999999996,1.0,14.0,8.0,58.0,3.0,,,,15.0,1.0,,
4,"Stitt, Chloe",So,DS,5-8,28,,28,17.0,1.0,44,31,137,0.095,2.0,,8.0,43.0,4.0,1.0,1.0,,45.5,,,
18,"Waite, Caroline",So,S,5-9,17,,17,11.0,1.0,21,6,48,0.312,50.0,2.0,2.0,15.0,,2.0,4.0,4.0,27.0,1.0,,
5,"Arrington, Mimi",Jr,S,5-8,6,,6,4.0,,2,0,4,0.5,5.0,1.0,1.0,7.0,,,,,3.0,1.0,,
2,"Darland, Claire",Fr,MB,5-10,2,,2,1.0,,0,1,1,-1.0,1.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,31,17.0,,0,0,0,,,,,,18.0,,,,,,,
-,Totals,-,-,-,-,-,121,,,1671,613,4486,0.23600000000000002,1563.0,154.0,186.0,2044.0,122.0,96.0,298.0,62.0,2070.0,18.0,,
-,Opponent Totals,-,-,-,-,-,121,,,1483,655,4495,0.184,1388.0,122.0,212.0,1913.0,154.0,70.0,342.0,88.0,1846.0,47.0,,
