Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
11,"Bomfim, Ludmila",Sr,S,5-9,120,,120,33.0,,5,4,15,0.067,520.0,16.0,8.0,221.0,1.0,,,,21.0,22.0,,
6,"Adams, Lacee",So,S,5-7,120,,120,33.0,33.0,6,4,27,0.07400000000000001,691.0,26.0,22.0,253.0,,,1.0,3.0,32.5,7.0,,
4,"Klavitter, Megan",Jr,DS,5-3,120,,120,33.0,,7,1,27,0.222,132.0,40.0,14.0,677.0,30.0,,,,47.0,4.0,,
7,"Palmieri, Beatriz",Jr,OH,5-11,115,,115,33.0,32.0,273,137,1074,0.127,11.0,31.0,29.0,340.0,21.0,6.0,30.0,8.0,325.0,,,
15,"Pearl, Gabby",Sr,RS,6-2,114,,114,33.0,32.0,192,106,709,0.121,6.0,,,42.0,,6.0,65.0,13.0,230.5,1.0,,
1,"Farris, Summer",So,MB,6-2,114,,114,32.0,31.0,140,65,374,0.201,4.0,,4.0,26.0,1.0,18.0,96.0,15.0,206.0,,,
13,"Williams-Shephard, Kirah",Jr,RS,6-2,107,,107,32.0,2.0,208,120,557,0.158,1.0,,,26.0,,1.0,30.0,5.0,224.0,1.0,,
8,"Dela Cruz, Lauryn",Sr,OH,5-8,106,,106,30.0,29.0,377,203,1124,0.155,9.0,20.0,31.0,326.0,26.0,14.0,35.0,6.0,428.5,1.0,,
9,"Cliff, Alexandria",Jr,MB,6-0,103,,103,30.0,27.0,127,56,339,0.209,6.0,1.0,4.0,30.0,,8.0,61.0,12.0,166.5,,,
3,"Luckey, Nicole",Fr,L/DS,5-5,90,,90,25.0,1.0,0,0,0,,7.0,12.0,8.0,28.0,1.0,,,,12.0,,,
12,"Asprilla, Karen",Jr,MB,6-1,43,,43,23.0,,51,44,152,0.046,1.0,2.0,,7.0,,1.0,10.0,1.0,59.0,,,
5,"Malec, Kayla",Fr,MB,6-1,37,,37,18.0,9.0,29,20,99,0.091,,,2.0,6.0,2.0,1.0,14.0,7.0,37.0,,,
16,"Alebic, Iva",Sr,OH,6-1,27,,27,14.0,2.0,23,13,85,0.11800000000000001,,2.0,2.0,23.0,10.0,1.0,,1.0,26.0,,,
2,"DeSantis, Autumn",Fr,OH,6-1,26,,26,12.0,5.0,29,21,107,0.075,2.0,2.0,10.0,19.0,2.0,,1.0,2.0,31.5,,,
-,TEAM,-,-,-,-,-,19,13.0,,0,1,1,-1.0,,,,,17.0,,,,,,,
-,Totals,-,-,-,-,-,120,,,1467,795,4690,0.14300000000000002,1390.0,152.0,134.0,2024.0,111.0,56.0,343.0,73.0,1846.5,36.0,,
-,Opponent Totals,-,-,-,-,-,120,,,1643,603,4583,0.22699999999999998,1525.0,111.0,206.0,2082.0,152.0,53.0,440.0,53.0,2027.0,35.0,,
