Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
11,"Finckel, Olivia",Jr,OH,6-2,123,,123,32.0,18.0,293,125,806,0.20800000000000002,51.0,,1.0,80.0,1.0,9.0,99.0,12.0,351.5,3.0,,
8,"Holehouse, Anna",Sr,L/DS,5-3,123,,123,32.0,,3,1,8,0.25,141.0,26.0,25.0,595.0,23.0,,,,29.0,,,
6,"Kuilan, Jocelyn",Sr,RS,6-2,123,,123,32.0,14.0,331,129,842,0.24,12.0,17.0,60.0,125.0,2.0,7.0,55.0,1.0,382.5,,,
9,"Grassini, Silvia",Jr,MB,5-10,123,,123,32.0,31.0,204,56,464,0.319,12.0,26.0,15.0,81.0,3.0,5.0,111.0,8.0,290.5,,,
7,"Sonuga, Olamide",Sr,MH,5-10,122,,122,32.0,30.0,192,30,440,0.368,7.0,,,22.0,1.0,10.0,111.0,6.0,257.5,2.0,,
16,"Jarome, Emily",Fr,OH,5-11,119,,119,31.0,30.0,321,146,845,0.207,27.0,30.0,65.0,187.0,51.0,5.0,44.0,3.0,378.0,1.0,,
19,"Ertz, Annie",Jr,OH,6-1,116,,116,32.0,29.0,233,131,779,0.131,22.0,22.0,36.0,254.0,36.0,9.0,47.0,7.0,287.5,2.0,,
12,"Wonders, Marrisa",Jr,S,5-11,113,,113,31.0,12.0,13,2,32,0.344,606.0,7.0,8.0,253.0,,,,1.0,20.0,8.0,,
2,"Allen, Camryn",So,L/DS,5-7,72,,72,28.0,1.0,0,0,0,,4.0,5.0,4.0,72.0,15.0,,,,5.0,,,
15,"Spengler, Kristin",Fr,S,6-0,65,,65,21.0,9.0,7,3,23,0.174,297.0,2.0,4.0,108.0,,,,,9.0,8.0,,
21,"Moyles, Peyton",Sr,S,5-7,64,,64,17.0,9.0,15,5,51,0.196,291.0,4.0,1.0,121.0,,,,,19.0,28.0,,
1,"Tomasevic, Maria",Fr,OH,5-11,16,,16,8.0,,4,6,34,-0.059000000000000004,,,1.0,12.0,3.0,,2.0,1.0,5.0,,,
23,"Bakodimou, Fay",Fr,OH,5-11,16,,16,8.0,1.0,22,11,69,0.159,6.0,3.0,2.0,12.0,7.0,1.0,3.0,1.0,27.5,,,
3,"Lopez, Claudia",Sr,S,5-6,12,,12,5.0,,2,0,6,0.33299999999999996,48.0,,4.0,20.0,,,,,2.0,5.0,,
5,"Welch, Alexa",Fr,DS,5-3,12,,12,7.0,,0,0,0,,4.0,,,3.0,1.0,,,,,1.0,,
13,"Mayer, Leilani",So,MB,6-1,5,,5,3.0,1.0,3,2,8,0.125,,,,,,,2.0,,4.0,,,
14,"Stambaugh, Kamryn",So,MB,6-0,4,,4,4.0,1.0,0,1,4,-0.25,,,,,,,3.0,,1.5,,,
17,"Kraljevic, Ema",Fr,MB,6-2,2,,2,2.0,,1,0,2,0.5,,,,,,,,,1.0,,,
18,"Chervenak, Catie",Jr,L/DS,5-2,2,,2,2.0,,0,0,0,,,,,,3.0,,,,,,,
-,TEAM,-,-,-,-,-,16,13.0,,0,0,0,,,,,,13.0,,,1.0,,,,
-,Totals,-,-,-,-,-,123,,,1644,648,4413,0.226,1528.0,142.0,226.0,1945.0,159.0,46.0,477.0,41.0,2070.5,58.0,,
-,Opponent Totals,-,-,-,-,-,123,,,1472,619,4383,0.195,1376.0,160.0,197.0,1785.0,143.0,61.0,397.0,61.0,1891.5,52.0,,
