Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
14,"Gomez, Haley",Fr,MB,-,99,,99,29.0,20.0,245,101,770,0.187,9.0,31.0,31,177.0,24.0,4.0,43.0,6.0,301.5,,,
8,"Sahlmann, Britney",Jr,S,5-10,99,,99,29.0,28.0,44,15,156,0.18600000000000003,807.0,22.0,24,197.0,2.0,2.0,24.0,2.0,80.0,8.0,,
3,"Adefolarin, Charis",Fr,MB,-,96,,96,29.0,27.0,161,71,387,0.233,1.0,19.0,27,33.0,3.0,18.0,62.0,8.0,229.0,,,
12,"Brown, Kaylyn",Fr,MB,-,95,,95,28.0,21.0,99,61,302,0.126,2.0,5.0,22,18.0,,16.0,59.0,13.0,149.5,2.0,,
5,"Odgers, Cheyenne",So,OH,5-6,93,,93,28.0,3.0,0,3,23,-0.13,32.0,5.0,12,278.0,31.0,,,,5.0,2.0,,
10,"Howard, Kendalle",Jr,OH,5-8,89,,89,27.0,25.0,264,141,856,0.14400000000000002,15.0,25.0,54,289.0,27.0,1.0,26.0,2.0,303.0,1.0,,
7,"Hapke, Kaitlyn",So,DS,5-11,85,,85,27.0,19.0,101,70,530,0.057999999999999996,13.0,17.0,24,176.0,27.0,2.0,13.0,2.0,126.5,,,
4,"McRuffin, Kennedy",Fr,DS,-,61,,61,20.0,3.0,0,2,10,-0.2,11.0,1.0,2,53.0,5.0,1.0,,,2.0,,,
2,"Henderson, Charm",Fr,RS,-,56,,56,19.0,16.0,44,54,232,-0.043,6.0,1.0,8,65.0,21.0,2.0,17.0,5.0,55.5,3.0,,
6,"Wuzinski, Jenna",Sr,L/DS,5-8,48,,48,18.0,4.0,0,0,6,0.0,14.0,6.0,5,62.0,21.0,,,,6.0,,,
11,"McCook, Emily",So,OPP,6-2,19,,19,13.0,1.0,29,15,96,0.146,,3.0,1,7.0,,,4.0,2.0,34.0,,,
13,"Nalls, Terin",So,MB,6-0,11,,11,9.0,1.0,5,4,19,0.053,2.0,2.0,2,4.0,,,2.0,,8.0,1.0,,
-,TEAM,-,-,-,-,-,53,24.0,,0,1,1,-1.0,5.0,,1,,31.0,,,,,,,
-,Totals,-,-,-,-,-,99,,,992,538,3388,0.134,917.0,137.0,213,1359.0,192.0,46.0,250.0,40.0,1300.0,17.0,,
-,Opponent Totals,-,-,-,-,-,93,,,1218,503,3178,0.225,1115.0,187.0,145,1541.0,109.0,44.0,220.0,19.0,1559.0,27.0,,
