Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
3,"Brown, Julia",So,MB,6-2,87,,87,25.0,24.0,182,76,418,0.254,5.0,12.0,19.0,28.0,2.0,18.0,47.0,4.0,235.5,,,
8,"Dedrick, Kate",So,OH,6-2,87,,87,25.0,21.0,178,75,525,0.196,2.0,,1.0,50.0,1.0,2.0,26.0,3.0,193.0,2.0,,
22,"Farrell, Claire",Fr,OH,6-1,86,,86,25.0,12.0,210,119,608,0.15,4.0,10.0,21.0,82.0,24.0,,26.0,3.0,233.0,,,
11,"Bertz, Madeleine",Fr,MB,6-2,84,,84,25.0,23.0,91,57,287,0.11800000000000001,4.0,11.0,13.0,27.0,3.0,6.0,54.0,7.0,135.0,1.0,,
5,"Brenner, Autumn",Jr,S,5-8,83,,83,25.0,11.0,4,4,17,0.0,281.0,17.0,29.0,170.0,,,4.0,,23.0,9.0,,
23,"Kemp, Katie",Sr,S,5-9,81,,81,24.0,16.0,6,7,32,-0.031,550.0,16.0,20.0,116.0,,,12.0,,28.0,8.0,,
14,"Seekford, Anne Louise",Fr,OH,6-0,76,,76,24.0,17.0,92,78,333,0.042,5.0,12.0,26.0,105.0,31.0,,16.0,2.0,112.0,,,
12,"Moussaid, Lauren",So,OH,5-10,59,,59,17.0,,0,1,11,-0.091,42.0,10.0,10.0,256.0,24.0,,,,10.0,1.0,,
21,"Merrill, Lauren",Fr,OH,6-1,51,,51,16.0,12.0,123,65,425,0.136,3.0,11.0,14.0,138.0,37.0,3.0,15.0,2.0,144.5,,,
2,"Foote, Casey",Jr,OH,5-11,49,,49,15.0,1.0,15,8,48,0.146,26.0,5.0,4.0,141.0,27.0,,2.0,,21.0,,,
7,"Cummings, Macy",Fr,OH,6-1,23,,23,13.0,3.0,21,17,88,0.045,,3.0,5.0,25.0,4.0,1.0,4.0,1.0,27.0,,,
9,"Pippus, Heather",Sr,OH,6-0,21,,21,7.0,5.0,47,26,138,0.152,1.0,8.0,1.0,38.0,3.0,1.0,6.0,,59.0,1.0,,
6,"Primatic, Katie",Sr,MB,6-1,13,,13,5.0,5.0,12,14,46,-0.043,,,,2.0,,4.0,7.0,,19.5,,,
20,"Dhalla, Zeyanna",Fr,S,5-10,3,,3,2.0,,0,0,0,,,2.0,1.0,2.0,1.0,,,,2.0,,,
-,TEAM,-,-,-,-,-,20,14.0,,0,0,0,,,,,,23.0,,,,,,,
-,Totals,-,-,-,-,-,89,,,981,547,2976,0.146,923.0,117.0,164.0,1180.0,180.0,35.0,219.0,22.0,1242.5,22.0,,
-,Opponent Totals,-,-,-,-,-,89,,,1127,439,2919,0.23600000000000002,1025.0,180.0,145.0,1211.0,116.0,37.0,339.0,13.0,1513.5,34.0,,
