Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
10,"Pansari, Maria",Jr,S,5-6,112,,112,30.0,30.0,40,12,132,0.212,1126.0,28.0,41.0,193.0,1.0,1.0,11.0,1.0,74.5,35.0,,
17,"Miller, Kat",Sr,RS,5-11,112,,112,30.0,30.0,366,199,1147,0.146,15.0,47.0,48.0,348.0,23.0,7.0,76.0,10.0,458.0,,,
7,"Rodriguez, Alejandra",Jr,L,5-4,112,,112,30.0,,5,1,21,0.19,52.0,19.0,33.0,377.0,27.0,,,,24.0,,,
3,"Sherwin, Morgan",So,RS,5-7,112,,112,30.0,23.0,352,158,1027,0.18899999999999997,2.0,8.0,9.0,133.0,1.0,3.0,26.0,4.0,376.0,3.0,,
1,"Balsano, Daniella",Fr,L,5-4,112,,112,30.0,12.0,0,3,13,-0.231,14.0,14.0,14.0,188.0,32.0,,,,14.0,,,
2,"Miller, Lauren",Jr,DS,5-10,105,,105,29.0,12.0,1,2,12,-0.083,12.0,8.0,7.0,146.0,28.0,,,,9.0,,,
8,"Baker, Maggie",Fr,OH,5-11,105,,105,30.0,13.0,177,127,600,0.083,1.0,,1.0,59.0,10.0,4.0,20.0,11.0,191.0,,,
21,"Horman, Gabby",So,MH,6-2,101,,101,30.0,26.0,119,56,270,0.233,9.0,15.0,26.0,28.0,4.0,18.0,68.0,13.0,186.0,1.0,,
22,"Jones, Lydia",Fr,MH,5-10,94,,94,27.0,27.0,165,68,382,0.254,8.0,,1.0,23.0,5.0,9.0,44.0,15.0,196.0,,,
12,"Oates, Kaleigh",Jr,MH,6-0,86,,86,30.0,7.0,124,49,313,0.24,8.0,4.0,6.0,32.0,1.0,6.0,31.0,2.0,149.5,,,
26,"Migliozzi, Nicole",Fr,S,5-6,14,,14,8.0,,2,0,4,0.5,20.0,3.0,4.0,5.0,,,,,5.0,1.0,,
5,"Anderson, Haley",So,DS,5-11,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,14,10.0,,0,0,0,,,,,,6.0,,,,,,,
-,Totals,-,-,-,-,-,112,,,1351,675,3921,0.172,1267.0,146.0,190.0,1532.0,138.0,48.0,276.0,56.0,1683.0,40.0,,
-,Opponent Totals,-,-,-,-,-,112,,,1439,539,3763,0.239,1350.0,138.0,216.0,1583.0,146.0,54.0,391.0,41.0,1826.5,36.0,,
