Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
16,"Jolly, Shelby",Jr,OH,5-11,111,,111,30.0,27.0,265,165,823,0.122,2,2.0,5.0,78.0,6.0,7.0,36.0,7.0,292.0,,,
3,"Calais, Vaterra",Sr,S,5-7,111,,111,30.0,27.0,20,14,104,0.057999999999999996,623,32.0,31.0,221.0,1.0,,6.0,,55.0,13.0,,
8,"Hall, Paige",Sr,MB,5-11,111,,111,30.0,28.0,268,93,644,0.272,9,18.0,25.0,35.0,1.0,19.0,73.0,8.0,341.5,,,
7,"Jefferson, Bailey",Sr,L/DS,5-6,111,,111,30.0,,4,5,34,-0.028999999999999998,95,22.0,18.0,400.0,37.0,1.0,1.0,1.0,27.5,2.0,,
17,"Stark, Princess",So,S,5-8,102,,102,30.0,4.0,56,31,215,0.11599999999999999,312,,11.0,62.0,1.0,5.0,39.0,5.0,80.5,21.0,,
18,"Carter, Jada",Fr,OH,5-10,101,,101,30.0,23.0,178,88,515,0.175,21,32.0,36.0,218.0,32.0,2.0,36.0,10.0,230.0,,,
14,"Hawkins, Brianna",Jr,RS,5-10,86,,86,26.0,23.0,144,103,504,0.081,18,17.0,29.0,162.0,21.0,3.0,42.0,3.0,185.0,,,
9,"Mohammed, Sameera",Jr,DS,5-4,79,,79,24.0,1.0,2,0,12,0.16699999999999998,12,16.0,21.0,154.0,22.0,,,,18.0,,,
5,"Hall, Arabella",Jr,MH,6-0,76,,76,25.0,17.0,158,48,373,0.295,2,2.0,1.0,17.0,1.0,18.0,51.0,14.0,203.5,1.0,,
20,"Woods, Khari",Fr,L/DS,5-2,66,,66,24.0,,1,0,6,0.16699999999999998,6,10.0,6.0,95.0,16.0,,,,11.0,,,
11,"Taylor, Xaria",Fr,MB,5-10,64,,64,21.0,12.0,62,40,203,0.10800000000000001,1,,1.0,9.0,,5.0,40.0,6.0,87.0,,,
4,"Litz, Imani",Fr,OH,5-10,53,,53,23.0,4.0,39,36,174,0.017,7,5.0,7.0,78.0,11.0,,5.0,1.0,46.5,1.0,,
15,"Moore, Darrah",Jr,OH,5-9,35,,35,19.0,,6,8,35,-0.057,2,1.0,13.0,13.0,4.0,1.0,1.0,,8.5,1.0,,
10,"Johnson, Holaimoana",So,MB,5-10,21,,21,17.0,2.0,12,8,39,0.10300000000000001,1,,1.0,7.0,,1.0,3.0,,14.5,,,
-,TEAM,-,-,-,-,-,62,24.0,,0,2,2,-1.0,6,,,,25.0,,,,,,,
-,Totals,-,-,-,-,-,111,,,1215,641,3683,0.156,1117,157.0,205.0,1549.0,178.0,62.0,333.0,55.0,1600.5,39.0,,
-,Opponent Totals,-,-,-,-,-,111,,,1311,650,3817,0.17300000000000001,1217,178.0,232.0,1546.0,156.0,50.0,309.0,50.0,1693.5,52.0,,
