Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
16,"Thompson, Savannah",Fr,MB,5-10,106,,106,28.0,27.0,259,131,863,0.14800000000000002,16.0,21.0,15.0,352.0,36.0,7.0,16.0,4.0,295.0,,,
8,"Kern, Megan",Jr,DS,5-6,106,,106,28.0,1.0,1,0,11,0.091,78.0,18.0,21.0,387.0,26.0,,,,19.0,,,
10,"Myers, Lyza",So,OH,6-2,103,,103,27.0,18.0,258,118,681,0.20600000000000002,3.0,7.0,10.0,59.0,,2.0,57.0,9.0,295.5,1.0,,
7,"Whitfield, Maddie",Fr,MB,6-3,103,,103,28.0,27.0,189,101,494,0.17800000000000002,5.0,7.0,37.0,36.0,1.0,11.0,66.0,6.0,240.0,,,
3,"Smith, Kalina",So,OH,5-10,103,,103,28.0,27.0,328,173,975,0.159,11.0,5.0,25.0,119.0,24.0,1.0,28.0,7.0,348.0,,,
9,"Wenglikowski, Emily",Sr,DS,5-9,98,,98,27.0,2.0,3,6,19,-0.158,25.0,10.0,15.0,228.0,24.0,1.0,,1.0,14.0,1.0,,
11,"Braate, Kendall",Fr,L,5-11,89,,89,24.0,20.0,66,30,212,0.17,481.0,13.0,17.0,181.0,6.0,1.0,14.0,5.0,87.0,8.0,,
1,"Wesley, Jayla",Jr,MB,6-1,87,,87,27.0,19.0,109,44,281,0.231,2.0,6.0,9.0,22.0,,9.0,48.0,11.0,148.0,1.0,,
4,"Butler, Grace",So,S,6-0,72,,72,19.0,14.0,9,3,33,0.182,412.0,10.0,26.0,124.0,1.0,,,3.0,19.0,2.0,,
6,"Sivertsen, Megan",Fr,MB,6-5,63,,63,22.0,9.0,68,38,210,0.14300000000000002,4.0,3.0,2.0,19.0,1.0,4.0,27.0,5.0,88.5,1.0,,
12,"Warners, Hannah",So,L/DS,5-8,57,,57,22.0,,0,0,1,0.0,8.0,2.0,12.0,43.0,11.0,,,,2.0,,,
13,"Grant, Marissa",Sr,S,5-11,47,,47,16.0,4.0,19,14,65,0.077,213.0,,11.0,57.0,,,13.0,2.0,25.5,6.0,,
5,"Wilson, Ara",So,,-,14,,14,7.0,,10,7,49,0.061,1.0,1.0,1.0,4.0,,,,,11.0,,,
-,TEAM,-,-,-,-,-,15,11.0,,0,0,0,,,,,,12.0,,,,,,,
-,Totals,-,-,-,-,-,106,,,1319,665,3894,0.168,1259.0,103.0,201.0,1631.0,142.0,36.0,269.0,53.0,1592.5,20.0,,
-,Opponent Totals,-,-,-,-,-,106,,,1393,538,3789,0.226,1291.0,142.0,170.0,1638.0,103.0,63.0,392.0,32.0,1794.0,29.0,,
