Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
4,"Moss, Anna",Sr,MB,6-0,103,,103,27.0,27.0,185,53,467,0.28300000000000003,6.0,,1.0,19.0,2.0,12.0,99.0,3.0,246.5,,,
8,"Montgomery, Brynn",So,S,6-0,103,,103,27.0,27.0,123,41,384,0.214,653.0,24.0,37.0,244.0,1.0,8.0,49.0,2.0,179.5,9.0,,
16,"McCullough, Katie",Sr,OH,5-10,102,,102,27.0,,2,1,31,0.032,96.0,20.0,40.0,460.0,23.0,,,,22.0,1.0,,
9,"Kline, Maddy",Sr,OH,6-0,99,,99,27.0,27.0,294,105,951,0.19899999999999998,25.0,30.0,24.0,267.0,30.0,2.0,55.0,6.0,353.5,,,
15,"Bender, Kendall",Jr,MB,6-1,97,,97,26.0,25.0,164,77,443,0.196,3.0,9.0,19.0,28.0,1.0,13.0,113.0,9.0,242.5,,,
13,"Hunt, Halle",Sr,OH,5-10,96,,96,27.0,22.0,181,76,590,0.17800000000000002,9.0,31.0,32.0,118.0,33.0,1.0,21.0,7.0,223.5,1.0,,
5,"Peters, Madison",Jr,RS,6-2,86,,86,24.0,16.0,168,69,493,0.201,,2.0,4.0,54.0,,4.0,78.0,3.0,213.0,1.0,,
2,"Weissmann, Anna",So,L,5-6,65,,65,21.0,6.0,1,1,5,0.0,19.0,1.0,1.0,100.0,19.0,,,,2.0,1.0,,
17,"Augustine, Kyla",So,OH,6-0,56,,56,20.0,3.0,50,29,174,0.121,6.0,9.0,7.0,61.0,12.0,,12.0,2.0,65.0,,,
3,"White, Michaela",Sr,S,6-0,50,,50,16.0,7.0,1,1,8,0.0,230.0,7.0,12.0,91.0,,,1.0,,8.5,5.0,,
11,"Thomas, Jaime",So,OH,6-0,40,,40,16.0,,24,13,70,0.157,,8.0,11.0,28.0,2.0,,7.0,,35.5,,,
10,"Mangosing, Jazzell",So,L,5-2,27,,27,9.0,,0,0,0,,2.0,2.0,3.0,10.0,,,,,2.0,,,
12,"Sawyer, Claire",Fr,S,5-9,22,,22,8.0,,1,0,4,0.25,73.0,4.0,4.0,29.0,,,,,5.0,,,
14,"Nuanez, Rebecca",Fr,MB,6-1,12,,12,7.0,2.0,14,5,33,0.273,,2.0,2.0,2.0,,2.0,9.0,1.0,22.5,1.0,,
7,"Marsh, Caroline",So,OH,6-0,7,,7,4.0,,9,0,15,0.6,,1.0,2.0,8.0,,,1.0,,10.5,,,
1,"Bumford, Baylor",Fr,MH,5-11,6,,6,6.0,,3,0,4,0.75,5.0,1.0,,2.0,,1.0,,,5.0,,,
18,"Griffin, Altman",Fr,OH,6-0,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,19,13.0,,0,0,0,,,,,,21.0,,,,,,,
-,Totals,-,-,-,-,-,104,,,1220,471,3672,0.204,1127.0,151.0,199.0,1521.0,144.0,43.0,445.0,33.0,1636.5,19.0,,
-,Opponent Totals,-,-,-,-,-,104,,,1303,627,3794,0.17800000000000002,1214.0,144.0,155.0,1764.0,150.0,40.0,254.0,44.0,1614.0,40.0,,
