Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
6,"Thompson, Hannah",Fr,OH,5-8,127,,127,33.0,33.0,383,150,1344,0.17300000000000001,31.0,21.0,16.0,528.0,32.0,3.0,38.0,4.0,426.0,1.0,,
1,"Rosado, Yavianliz",Sr,L/DS,5-6,127,,127,33.0,,4,0,7,0.5710000000000001,125.0,19.0,29.0,758.0,30.0,,,,23.0,,,
3,"Haslag, Erica",Sr,OH,5-11,127,,127,33.0,33.0,543,168,1489,0.252,9.0,,5.0,103.0,13.0,6.0,43.0,3.0,570.5,,,
7,"Ihrke, Abby",Sr,L/DS,5-7,125,,125,33.0,,7,5,55,0.036000000000000004,37.0,27.0,43.0,342.0,16.0,,,,34.0,5.0,,
9,"Angeli, Hannah",Jr,S,6-0,123,,123,32.0,29.0,110,43,284,0.23600000000000002,1262.0,32.0,49.0,304.0,,4.0,49.0,9.0,170.5,33.0,,
2,"Schovanec, Alissa",Sr,MB,6-0,108,,108,31.0,27.0,122,56,359,0.184,10.0,4.0,14.0,26.0,,10.0,76.0,1.0,174.0,,,
12,"Graf, Kathryn",Jr,MB,6-2,107,,107,30.0,27.0,180,70,510,0.21600000000000003,5.0,10.0,13.0,32.0,1.0,12.0,79.0,9.0,241.5,5.0,,
34,"Raleigh, Emma",So,L/DS,5-8,84,,84,32.0,,0,0,1,0.0,1.0,20.0,25.0,29.0,,,,,20.0,,,
18,"Poore, Kat",Fr,OH,6-2,83,,83,27.0,12.0,34,16,137,0.131,22.0,15.0,9.0,143.0,9.0,,8.0,,53.0,1.0,,
17,"Alexander, Hanna",Sr,S,5-9,67,,67,26.0,10.0,0,1,3,-0.33299999999999996,34.0,9.0,6.0,111.0,,,,,9.0,6.0,,
14,"Maddox, Sara",So,RS,6-2,67,,67,25.0,5.0,151,78,415,0.17600000000000002,1.0,,,22.0,,,21.0,3.0,161.5,,,
21,"Pranger, Rachel",Fr,OH,5-11,62,,62,21.0,8.0,121,59,386,0.161,2.0,11.0,10.0,63.0,,,28.0,1.0,146.0,,,
5,"Revell, Maggie",Jr,MB,6-2,54,,54,23.0,10.0,57,13,131,0.336,1.0,,,10.0,,2.0,33.0,1.0,75.5,,,
4,"Johnson, Lilly",Fr,OH,6-2,32,,32,15.0,,27,16,79,0.139,,,,8.0,,,2.0,1.0,28.0,,,
15,"Delacher, Hailey",Fr,S,5-5,22,,22,11.0,4.0,0,1,6,-0.16699999999999998,89.0,4.0,1.0,30.0,,,,,4.0,4.0,,
22,"Shaw, Sarah",Sr,OPP,5-11,6,,6,5.0,,6,4,14,0.14300000000000002,,,,,,,1.0,,6.5,,,
-,TEAM,-,-,-,-,-,14,6.0,,0,0,0,,,,,,8.0,,,,,,,
-,Totals,-,-,-,-,-,127,,,1745,680,5220,0.204,1629.0,172.0,220.0,2509.0,109.0,37.0,378.0,32.0,2143.0,55.0,,
-,Opponent Totals,-,-,-,-,-,127,,,1540,706,5026,0.166,1465.0,109.0,184.0,2456.0,172.0,57.0,405.0,64.0,1908.5,30.0,,
