Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
17,"Rudeen, Taylor",Sr,DS,5-8,107,,107,30.0,,1,1,10,0.0,78.0,10.0,13.0,491.0,38.0,,,,11.0,1.0,,
25,"Rich, Alexis",Fr,S,5-8,107,,107,30.0,30.0,41,25,150,0.107,1143.0,14.0,20.0,248.0,1.0,2.0,33.0,1.0,73.5,79.0,,
12,"Kallen, Julia",Fr,OH,6-0,96,,96,29.0,15.0,150,84,480,0.138,12.0,21.0,20.0,217.0,32.0,2.0,15.0,1.0,180.5,1.0,,
10,"Radulovic, Sonja",Jr,OH,5-10,96,,96,30.0,16.0,136,104,514,0.062,12.0,21.0,23.0,191.0,25.0,,12.0,1.0,163.0,,,
13,"Garcia, Mayda",Jr,OH,5-9,94,,94,28.0,23.0,325,171,1030,0.15,17.0,10.0,13.0,245.0,24.0,6.0,31.0,3.0,356.5,1.0,,
4,"Albertson, Luci",So,MB,6-0,92,,92,28.0,24.0,176,65,370,0.3,9.0,19.0,28.0,42.0,1.0,15.0,63.0,14.0,241.5,,,
5,"Williams, Sydney",Sr,MB,6-1,92,,92,29.0,25.0,158,56,365,0.27899999999999997,3.0,5.0,3.0,29.0,,10.0,54.0,4.0,200.0,,,
3,"Hosokawa, Sophia",Fr,DS,5-3,91,,91,28.0,9.0,1,0,4,0.25,7.0,16.0,15.0,195.0,13.0,,,,17.0,,,
11,"Seeger, Laura",Fr,OH,6-1,82,,82,27.0,10.0,199,82,488,0.24,,5.0,9.0,33.0,,3.0,39.0,8.0,226.5,,,
8,"Fisher, Kaitlyn",Sr,RS,6-2,45,,45,21.0,10.0,54,39,183,0.08199999999999999,2.0,,,9.0,,,14.0,,61.0,,,
7,"Schillinger, Emily",Fr,OH,6-0,43,,43,19.0,7.0,80,49,215,0.14400000000000002,2.0,,1.0,14.0,4.0,2.0,7.0,3.0,85.5,,,
6,"Calandro, Jamie",Jr,DS,5-7,33,,33,14.0,1.0,0,0,0,,5.0,4.0,5.0,31.0,,,,,4.0,,,
16,"Quinn, Nora",Sr,MB,6-2,26,,26,16.0,8.0,20,10,58,0.172,1.0,,,2.0,,4.0,21.0,,34.5,,,
14,"Butts, Kaylie",So,MB,6-1,13,,13,9.0,2.0,11,13,40,-0.05,,,2.0,5.0,,1.0,3.0,2.0,13.5,,,
9,"Jones, Lark",Fr,MB,6-1,2,,2,2.0,,1,1,3,0.0,,,,,,,1.0,1.0,1.5,,,
2,"Moore, Madeline",Fr,DS,5-4,2,,2,2.0,,1,0,1,1.0,,,1.0,,1.0,,,,1.0,,,
-,TEAM,-,-,-,-,-,16,14.0,,0,0,0,,,,,,12.0,,,,,,,
-,Totals,-,-,-,-,-,107,,,1354,700,3911,0.16699999999999998,1291.0,125.0,153.0,1752.0,151.0,45.0,293.0,38.0,1670.5,82.0,,
-,Opponent Totals,-,-,-,-,-,107,,,1232,589,3833,0.168,1170.0,151.0,201.0,1633.0,125.0,46.0,337.0,53.0,1597.5,45.0,,
