Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
9,"Yamaguchi, Siani",So,,-,112,,112,30.0,30.0,82,32,282,0.177,1168.0,33.0,38.0,319.0,1.0,5.0,47.0,1.0,143.5,12.0,,
20,"Lackey, Hannah",So,,-,112,,112,30.0,19.0,1,0,4,0.25,62.0,19.0,16.0,310.0,22.0,,,1.0,20.0,2.0,,
10,"Wu, Phoebe",Sr,,-,107,,107,30.0,27.0,253,124,860,0.15,29.0,28.0,19.0,323.0,28.0,4.0,10.0,2.0,290.0,,,
17,"DOYLE, Makayla",Jr,,-,102,,102,29.0,28.0,250,79,663,0.258,4.0,2.0,10.0,24.0,,15.0,53.0,13.0,293.5,,,
19,"LEISTIKO, Lily",Fr,,-,100,,100,30.0,26.0,150,62,414,0.213,1.0,6.0,17.0,32.0,,14.0,65.0,4.0,202.5,2.0,,
12,"Gunter, Sydney",So,,-,94,,94,28.0,6.0,209,94,557,0.20600000000000002,1.0,,,44.0,,2.0,33.0,5.0,227.5,,,
3,"Skelton, Carlie",Sr,DS,5-2,94,,94,27.0,,2,3,7,-0.14300000000000002,63.0,27.0,18.0,427.0,22.0,,,,29.0,2.0,,
7,"Kleffner, Jace",Jr,,-,86,,86,28.0,15.0,233,107,690,0.183,5.0,20.0,26.0,97.0,15.0,6.0,20.0,2.0,269.0,2.0,,
6,"Spevak, Hanna",So,,-,77,,77,27.0,3.0,1,0,1,1.0,12.0,8.0,17.0,138.0,19.0,,,,9.0,1.0,,
8,"Rosario, Lourdes",Sr,OH,5-10,69,,69,21.0,15.0,182,95,504,0.17300000000000001,7.0,18.0,20.0,141.0,14.0,4.0,12.0,3.0,210.0,,,
21,"Sandlin, Annie",So,,-,30,,30,15.0,4.0,38,17,120,0.175,,,1.0,4.0,,3.0,12.0,2.0,47.0,,,
5,"WUNDER, Emily",Fr,,-,28,,28,14.0,4.0,48,37,164,0.067,1.0,,,12.0,2.0,,6.0,,51.0,,,
2,"Ah-Hong, Sammie-Jo",So,,-,22,,22,15.0,,13,13,57,0.0,2.0,5.0,4.0,15.0,2.0,,2.0,,19.0,,,
14,"Roper, Savannah",So,,-,20,,20,8.0,1.0,0,0,0,,,2.0,3.0,48.0,3.0,,,,2.0,,,
4,"Young, Jessica",So,OH,5-8,10,,10,7.0,,7,5,29,0.069,,,2.0,7.0,,,,,7.0,,,
24,"Dartis, Zaire",So,,-,5,,5,3.0,,1,3,8,-0.25,,,1.0,6.0,,,,,1.0,,,
15,"Siebold, Colleen",Fr,MB,6-2,1,,1,1.0,,0,0,1,0.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,51,21.0,,0,0,0,,,,,,22.0,,,,,,,
-,Totals,-,-,-,-,-,112,,,1470,671,4361,0.183,1355.0,168.0,192.0,1947.0,150.0,53.0,260.0,33.0,1821.0,21.0,,
-,Opponent Totals,-,-,-,-,-,112,,,1363,570,4203,0.18899999999999997,1259.0,156.0,165.0,1896.0,155.0,47.0,344.0,41.0,1738.0,45.0,,
