Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
5,"Wolfe, Makayla",Jr,MB,6-3,105,,105,29.0,29.0,215,56,478,0.33299999999999996,10.0,24.0,30.0,53.0,,13.0,80.0,5.0,292.0,1.0,,
13,"Akpakpa, Idara",Sr,MB,6-0,105,,105,29.0,29.0,234,80,492,0.313,8.0,,1.0,35.0,,14.0,95.0,12.0,295.5,3.0,,
3,"Alonso, Erin",Jr,DS,5-4,105,,105,29.0,,0,3,6,-0.5,31.0,4.0,8.0,244.0,22.0,,,,4.0,,,
6,"DeSales, Haley",Sr,OH,6-0,105,,105,29.0,9.0,49,27,177,0.124,90.0,15.0,34.0,489.0,17.0,,10.0,,69.0,4.0,,
16,"Carter, Loryn",Jr,OH,6-3,105,,105,29.0,25.0,303,116,857,0.218,5.0,18.0,29.0,92.0,5.0,8.0,58.0,6.0,358.0,1.0,,
8,"Marjama, Abby",Fr,OH,6-0,105,,105,29.0,26.0,284,140,906,0.159,14.0,48.0,58.0,203.0,35.0,3.0,28.0,4.0,349.0,,,
7,"Koumelis, Ali",Sr,S,5-9,96,,96,27.0,27.0,56,8,150,0.32,912.0,19.0,14.0,232.0,,1.0,18.0,7.0,85.0,11.0,,
18,"Russ, Lauren",Fr,L/DS,5-11,96,,96,29.0,7.0,7,8,38,-0.026000000000000002,15.0,,1.0,105.0,28.0,,,,7.0,,,
15,"Wood, Sophie",Fr,OPP,6-2,58,,58,23.0,2.0,25,11,67,0.209,132.0,1.0,5.0,33.0,,1.0,20.0,1.0,37.0,1.0,,
17,"Kekauoha, Harlee",Sr,OPP,6-0,51,,51,15.0,15.0,128,47,412,0.19699999999999998,28.0,9.0,25.0,109.0,28.0,,30.0,3.0,152.0,3.0,,
10,"Stewart, Cassie",So,OH,6-1,14,,14,7.0,1.0,19,12,55,0.127,,1.0,3.0,7.0,,1.0,7.0,,24.5,1.0,,
1,"Green, Kylie",Sr,OH,6-0,14,,14,10.0,,5,12,36,-0.19399999999999998,,2.0,6.0,11.0,2.0,,2.0,1.0,8.0,,,
23,"Davey, Camille",Jr,L/DS,5-8,10,,10,4.0,,0,0,0,,2.0,,,11.0,4.0,,,,,,,
2,"Luszczak, Nicole",Jr,OPP,6-2,9,,9,5.0,2.0,11,7,38,0.105,1.0,3.0,3.0,10.0,2.0,,2.0,,15.0,,,
9,"Kolte, Merin",Jr,OPP,6-0,9,,9,6.0,2.0,10,6,35,0.114,,1.0,,,,,1.0,,11.5,1.0,,
-,TEAM,-,-,-,-,-,7,7.0,,0,0,0,,,,,,6.0,,,,,,,
-,Totals,-,-,-,-,-,105,,,1346,533,3747,0.217,1248.0,145.0,217.0,1634.0,149.0,41.0,351.0,39.0,1707.5,26.0,,
-,Opponent Totals,-,-,-,-,-,105,,,1284,559,3782,0.192,1219.0,149.0,221.0,1618.0,145.0,51.0,335.0,43.0,1651.5,31.0,,
