Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
15,"Babic, Lucia",Sr,OH,5-10,92,,92,26.0,26.0,354,107,929,0.266,26.0,39.0,65.0,170.0,25.0,2.0,39.0,8.0,414.5,2.0,,
19,"Kayongo, Rachel",Sr,MB,6-0,92,,92,26.0,26.0,253,123,769,0.16899999999999998,8.0,31.0,58.0,157.0,43.0,6.0,16.0,3.0,298.0,,,
10,"Sowells, Koya",Sr,DS,5-4,92,,92,26.0,5.0,3,0,7,0.429,60.0,20.0,25.0,300.0,48.0,,,,23.0,,,
9,"Johnson, Stella",Fr,L/DS,5-5,92,,92,26.0,17.0,0,4,9,-0.444,21.0,20.0,12.0,145.0,44.0,,,,20.0,3.0,,
4,"Lee, Alexis",Fr,MH,5-10,84,,84,25.0,4.0,100,74,309,0.084,1.0,,1.0,35.0,,8.0,29.0,3.0,122.5,,,
7,"Blazevic, Ivana",Jr,DS,6-1,82,,82,23.0,23.0,60,19,147,0.27899999999999997,677.0,32.0,33.0,131.0,,5.0,34.0,9.0,114.0,28.0,,
35,"Okesanjo, Sola",So,MB,6-2,74,,74,24.0,19.0,82,40,205,0.205,1.0,,,7.0,,11.0,28.0,7.0,107.0,2.0,,
30,"Chery, Lidia",Jr,MB,6-2,71,,71,22.0,20.0,60,31,163,0.17800000000000002,3.0,13.0,29.0,17.0,,11.0,42.0,7.0,105.0,2.0,,
5,"Carver, Mauri",Fr,MB,6-3,70,,70,25.0,13.0,55,15,131,0.305,2.0,4.0,3.0,8.0,1.0,6.0,55.0,12.0,92.5,1.0,,
6,"Korosec, Tijana",Fr,S,5-9,22,,22,13.0,3.0,1,1,3,0.0,84.0,,10.0,23.0,1.0,,3.0,,2.5,7.0,,
8,"Jankovic, Maja",Sr,L,5-7,10,,10,3.0,,0,0,1,0.0,7.0,1.0,5.0,39.0,4.0,,,,1.0,,,
-,TEAM,-,-,-,-,-,30,17.0,,0,0,0,,,,,,17.0,,,,,,,
-,Totals,-,-,-,-,-,92,,,968,414,2673,0.207,890.0,160.0,241.0,1032.0,183.0,49.0,246.0,49.0,1300.0,45.0,,
-,Opponent Totals,-,-,-,-,-,92,,,1121,488,2829,0.22399999999999998,1019.0,183.0,226.0,1165.0,160.0,29.0,186.0,31.0,1426.0,22.0,,
