Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
12,"Curry, Gabby",So,DS,5-8,109,,109,31.0,,3,0,17,0.17600000000000002,114.0,26.0,31.0,475.0,20.0,,,,29.0,2.0,,
15,"Morgan, Brooke",Sr,OPP,6-5,109,,109,31.0,31.0,257,56,492,0.409,3.0,28.0,57.0,53.0,1.0,7.0,100.0,4.0,342.0,2.0,,
13,"Edmond, Leah",Jr,OH,6-2,109,,109,31.0,30.0,498,159,1176,0.28800000000000003,12.0,15.0,42.0,181.0,10.0,12.0,42.0,9.0,546.0,,,
3,"Lilley, Madison",So,S,5-11,109,,109,31.0,31.0,91,10,176,0.46,1232.0,33.0,30.0,268.0,,6.0,57.0,9.0,158.5,13.0,,
17,"Stumler, Alli",Fr,OH,-,107,,107,31.0,30.0,257,73,803,0.22899999999999998,23.0,31.0,28.0,248.0,17.0,1.0,31.0,2.0,304.5,1.0,,
6,"Paris, Kendyl",So,MB,6-3,95,,95,30.0,28.0,121,33,252,0.349,4.0,1.0,9.0,17.0,1.0,5.0,78.0,13.0,166.0,,,
5,"Tharp, Lauren",Fr,DS,-,89,,89,30.0,17.0,1,0,3,0.33299999999999996,15.0,7.0,22.0,164.0,12.0,,,,8.0,,,
10,"Cooper, Caitlyn",Jr,OH,5-11,86,,86,27.0,1.0,183,48,402,0.336,4.0,4.0,10.0,36.0,1.0,1.0,48.0,9.0,212.0,1.0,,
2,"Watson, Mckenzie",Sr,DS,5-5,80,,80,29.0,8.0,0,1,2,-0.5,20.0,12.0,4.0,116.0,7.0,,,,12.0,,,
4,"Skinner, Avery",So,OH,6-1,57,,57,23.0,4.0,132,48,358,0.235,4.0,,1.0,11.0,3.0,,9.0,2.0,136.5,,,
19,"Jewell, Merideth",Sr,OH,5-11,52,,52,28.0,3.0,19,6,51,0.255,2.0,4.0,12.0,34.0,4.0,,6.0,1.0,26.0,,,
1,"Nyberg, Anna",Sr,OH,6-2,18,,18,9.0,3.0,7,4,22,0.136,,,1.0,,1.0,1.0,6.0,2.0,11.0,,,
8,"Scheitzach, Cameron",Fr,S,-,12,,12,8.0,,0,0,0,,3.0,1.0,,3.0,,,,,1.0,,,
16,"Goddard, Gabby",Fr,MB,-,9,,9,4.0,,5,2,15,0.2,,,,,,1.0,5.0,1.0,8.5,,,
9,"Schmaltz, Kylie",Jr,DS,5-8,6,,6,4.0,,0,0,1,0.0,,,,2.0,,,,,,,,
-,TEAM,-,-,-,-,-,8,8.0,,0,0,0,,,,,,7.0,,,,,,,
-,Totals,-,-,-,-,-,109,,,1574,440,3770,0.301,1436.0,162.0,247.0,1608.0,84.0,34.0,382.0,52.0,1961.0,19.0,,
-,Opponent Totals,-,-,-,-,-,109,,,1268,566,3739,0.188,1190.0,84.0,222.0,1492.0,162.0,44.0,318.0,52.0,1555.0,28.0,,
