Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
10,"Ticknor, Tatum",So,L/DS,5-8,126,,126,33.0,2.0,0,1,7,-0.14300000000000002,98.0,21.0,19.0,500.0,22.0,,,,21.0,1.0,,
2,"May, Carlisa",Sr,OH,5-10,123,,123,32.0,31.0,584,228,1627,0.21899999999999997,34.0,31.0,47.0,278.0,24.0,15.0,30.0,3.0,645.0,1.0,,
5,"Watkins, Ellie",Sr,S,5-9,122,,122,32.0,32.0,104,24,278,0.28800000000000003,1199.0,13.0,30.0,222.0,1.0,3.0,48.0,3.0,144.0,19.0,,
20,"Putt, Macey",Fr,OH,6-0,121,,121,32.0,31.0,348,185,986,0.165,25.0,37.0,46.0,216.0,12.0,4.0,54.0,4.0,416.0,1.0,,
17,"Turner, Madison",Jr,MB,6-4,121,,121,32.0,32.0,175,49,406,0.31,9.0,,,16.0,3.0,39.0,92.0,14.0,260.0,1.0,,
15,"Weaver, Callie",Fr,L/DS,5-5,108,,108,29.0,2.0,0,0,0,,11.0,25.0,36.0,111.0,13.0,,,,25.0,,,
6,"Fields, Kenzie",Jr,OH,6-1,87,,87,24.0,13.0,38,24,165,0.085,33.0,14.0,15.0,262.0,17.0,2.0,12.0,3.0,60.0,,,
3,"Uhlenhake, Peyton",So,OH,5-10,83,,83,27.0,11.0,140,75,366,0.17800000000000002,6.0,5.0,6.0,59.0,4.0,1.0,16.0,2.0,154.0,,,
8,"Theut, Isabel",Fr,OH,6-1,70,,70,21.0,14.0,81,41,197,0.203,3.0,1.0,2.0,16.0,,8.0,43.0,6.0,111.5,1.0,,
4,"Stanford, Josie",Fr,MB,6-0,49,,49,16.0,14.0,62,25,158,0.23399999999999999,3.0,7.0,16.0,13.0,1.0,6.0,17.0,3.0,83.5,,,
21,"Gill, Ryley",So,DS,5-5,43,,43,16.0,2.0,0,0,0,,10.0,8.0,11.0,56.0,3.0,,,,8.0,,,
9,"Brown, Madison",So,OH,6-1,35,,35,14.0,6.0,49,32,157,0.10800000000000001,2.0,2.0,4.0,17.0,3.0,1.0,9.0,1.0,56.5,1.0,,
19,"Cramer, Julianna",Fr,S,5-5,27,,27,11.0,1.0,3,2,10,0.1,99.0,4.0,6.0,33.0,,,,,7.0,9.0,,
7,"Terrell, Timber",So,MB,5-11,20,,20,7.0,6.0,36,18,79,0.228,1.0,2.0,9.0,14.0,,4.0,20.0,,52.0,,,
16,"Betts, Sara",So,OH,5-10,4,,4,2.0,1.0,5,0,12,0.41700000000000004,,,,1.0,,,4.0,,7.0,,,
18,"Cox, Hannah",Fr,L/DS,5-7,1,,1,1.0,,0,0,0,,,,,,1.0,,,,,,,
-,TEAM,-,-,-,-,-,53,21.0,,0,0,0,,,,,,35.0,,,,,,,
-,Totals,-,-,-,-,-,126,,,1625,704,4448,0.207,1533.0,170.0,247.0,1814.0,138.0,83.0,345.0,39.0,2050.5,34.0,,
-,Opponent Totals,-,-,-,-,-,126,,,1535,709,4310,0.192,1452.0,138.0,212.0,1893.0,170.0,82.0,345.0,30.0,1927.5,41.0,,
