Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
8,"Pick, Lauren",Sr,S,5-9,96,,96,26.0,26.0,38,18,117,0.171,855.0,20.0,31.0,271.0,1.0,2.0,33.0,4.0,76.5,33.0,,
14,"Ratzloff, Ella",Fr,L,5-4,96,,96,26.0,10.0,1,1,8,0.0,17.0,11.0,7.0,203.0,40.0,,,,12.0,,,
16,"Budinich, Olivia",Sr,DS,5-6,96,,96,26.0,1.0,1,3,17,-0.11800000000000001,68.0,13.0,21.0,384.0,29.0,,,,14.0,,,
11,"Zanellato, Natale",So,OH,6-0,96,,96,26.0,24.0,270,121,890,0.16699999999999998,12.0,5.0,20.0,133.0,32.0,1.0,32.0,1.0,292.0,,,
5,"Ell, Annie",So,S,5-8,92,,92,26.0,4.0,2,3,16,-0.062,23.0,31.0,50.0,128.0,1.0,,,,33.0,1.0,,
3,"McGuire, Jenna",Jr,MB,6-0,90,,90,26.0,24.0,135,62,360,0.203,10.0,16.0,26.0,27.0,1.0,13.0,84.0,14.0,206.0,4.0,,
7,"Paulette, Mariah",Fr,MB,6-2,88,,88,25.0,21.0,167,56,412,0.26899999999999996,4.0,6.0,9.0,31.0,,9.0,60.0,5.0,212.0,,,
1,"Brown, Hazel",Jr,OH,6-0,63,,63,23.0,12.0,100,71,377,0.077,7.0,9.0,30.0,89.0,19.0,1.0,20.0,3.0,120.0,,,
15,"Chaplinsky, Claire",So,OH,6-0,51,,51,15.0,7.0,134,74,382,0.157,4.0,3.0,4.0,42.0,7.0,1.0,21.0,2.0,148.5,,,
2,"Keisle, Mckenzie",Sr,OH,5-11,50,,50,16.0,13.0,70,59,287,0.038,,,2.0,31.0,,1.0,23.0,1.0,82.5,,,
9,"Shilling, Gabrielle",Fr,OH,6-0,44,,44,19.0,5.0,76,36,221,0.18100000000000002,2.0,,,16.0,4.0,1.0,20.0,2.0,87.0,,,
20,"Staats, Zoe",Fr,RS,5-11,31,,31,13.0,3.0,52,33,139,0.13699999999999998,1.0,,,11.0,,,10.0,,57.0,,,
13,"Montgomery, Kelsey",So,MB,6-2,19,,19,8.0,6.0,23,8,46,0.326,,1.0,1.0,1.0,,1.0,7.0,1.0,28.5,,,
12,"Britton, Tori",Fr,OH,5-11,6,,6,4.0,,1,0,3,0.33299999999999996,,,,2.0,,,,,1.0,,,
4,"Fillion, Abby",Fr,L/DS,5-8,4,,4,3.0,,1,0,1,1.0,1.0,,,1.0,,,,,1.0,,,
6,"Connors, Sage",So,MB,6-0,3,,3,3.0,,0,0,0,,1.0,,1.0,,,,,,,,,
-,TEAM,-,-,-,-,-,35,14.0,,1,1,8,0.0,,3.0,2.0,,14.0,,,,4.0,,,
-,Totals,-,-,-,-,-,96,,,1072,546,3284,0.16,1005.0,118.0,204.0,1370.0,148.0,30.0,310.0,33.0,1375.0,38.0,,
-,Opponent Totals,-,-,-,-,-,96,,,1155,505,3234,0.201,1092.0,148.0,215.0,1438.0,118.0,34.0,411.0,33.0,1542.5,26.0,,
