Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
16,"Kuntze, Giovanna",Jr,S,5-9,104,,104,29.0,16.0,45,7,144,0.264,481.0,20.0,24.0,253.0,,,5.0,1.0,67.5,21.0,,
13,"Varcolla, Sarah",Sr,MB,6-0,104,,104,29.0,29.0,188,70,553,0.213,21.0,22.0,25.0,63.0,1.0,27.0,84.0,18.0,279.0,3.0,,
12,"Thompson, Margaux",So,OH,5-11,101,,101,29.0,22.0,248,153,912,0.10400000000000001,40.0,17.0,12.0,360.0,21.0,3.0,21.0,4.0,278.5,1.0,,
5,"Hughes, Aleah",Jr,OH,5-9,101,,101,28.0,25.0,273,171,889,0.115,37.0,12.0,19.0,391.0,23.0,1.0,33.0,2.0,302.5,2.0,,
3,"Pe'a, Brooklen",Fr,RS,6-0,93,,93,28.0,17.0,138,88,540,0.09300000000000001,11.0,6.0,12.0,89.0,5.0,2.0,39.0,5.0,165.5,,,
14,"Tippie, Morgan",Sr,RS,6-3,84,,84,28.0,21.0,92,43,313,0.157,7.0,,1.0,24.0,1.0,8.0,41.0,9.0,120.5,,,
23,"Byrnes, Alexia",Fr,S,5-10,73,,73,21.0,13.0,42,16,140,0.18600000000000003,484.0,14.0,9.0,192.0,,1.0,5.0,7.0,59.5,11.0,,
1,"Zandier, Reis",So,DS,5-4,71,,71,24.0,1.0,1,1,3,0.0,37.0,3.0,5.0,234.0,36.0,,,,4.0,,,
10,"Kalahar, Erin",Jr,OH,5-10,68,,68,24.0,12.0,106,57,306,0.16,3.0,6.0,7.0,40.0,,,39.0,6.0,131.5,1.0,,
6,"Plesingrova, Marketa",So,OH,5-11,54,,54,24.0,10.0,56,44,208,0.057999999999999996,20.0,4.0,15.0,121.0,18.0,,6.0,,63.0,1.0,,
2,"Haggerty, Valor",Jr,MB,5-11,45,,45,19.0,7.0,33,17,97,0.165,2.0,2.0,7.0,6.0,,1.0,15.0,3.0,43.5,1.0,,
7,"Cleevely, Morgan",Fr,DS,5-6,42,,42,19.0,,1,2,4,-0.25,5.0,6.0,9.0,57.0,10.0,,,,7.0,,,
15,"Relitz, Carla",So,DS,6-0,25,,25,17.0,1.0,0,0,3,0.0,,1.0,2.0,11.0,1.0,,1.0,,1.5,1.0,,
18,"Starzek, Ashley",Fr,MB,6-3,1,,1,1.0,,0,1,2,-0.5,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,24,14.0,,0,0,0,,,,,,26.0,,,,,,,
-,Totals,-,-,-,-,-,104,,,1223,670,4114,0.134,1148.0,113.0,147.0,1841.0,142.0,43.0,289.0,55.0,1523.5,42.0,,
-,Opponent Totals,-,-,-,-,-,104,,,1424,499,4031,0.22899999999999998,1343.0,142.0,197.0,1973.0,113.0,47.0,378.0,50.0,1802.0,23.0,,
