Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
16,"Olhava, Gabri",Sr,MB,6-1,105,,105,27.0,27.0,328,108,794,0.27699999999999997,5.0,10.0,34.0,68.0,2.0,7.0,69.0,10.0,379.5,2.0,,
9,"Tanski, Emily",Jr,L/DS,5-9,105,,105,27.0,,2,6,18,-0.222,83.0,24.0,16.0,566.0,34.0,,,,26.0,5.0,,
11,"Welti, Logan",Jr,L/DS,5-10,105,,105,27.0,10.0,6,10,59,-0.068,29.0,28.0,41.0,246.0,25.0,,1.0,,34.5,,,
5,"Smith, Kennedi",Jr,OH,5-9,104,,104,27.0,27.0,293,137,935,0.16699999999999998,22.0,18.0,21.0,329.0,54.0,5.0,30.0,5.0,331.0,5.0,,
15,"Patlovich, Emma",So,S,5-11,100,,100,27.0,25.0,36,12,113,0.212,991.0,24.0,16.0,199.0,,1.0,21.0,8.0,71.5,10.0,,
8,"Wiedenfeld, Maddie",Fr,MB,6-2,99,,99,27.0,23.0,252,98,657,0.23399999999999999,1.0,,,45.0,1.0,5.0,54.0,6.0,284.0,2.0,,
10,"Wotton, Molly",Jr,MB,6-0,74,,74,22.0,17.0,131,66,448,0.145,2.0,,5.0,38.0,7.0,2.0,22.0,3.0,144.0,1.0,,
2,"Weston, Jenny",Jr,DS,5-9,73,,73,23.0,,1,2,16,-0.062,8.0,14.0,14.0,100.0,2.0,,1.0,,15.5,1.0,,
1,"Petke, Hannah",Jr,RS,5-11,68,,68,19.0,15.0,162,75,461,0.18899999999999997,3.0,4.0,10.0,89.0,,3.0,27.0,1.0,182.5,,,
12,"Markman, Alexa",Sr,MB,6-0,57,,57,23.0,13.0,43,20,118,0.195,2.0,2.0,2.0,5.0,,10.0,22.0,1.0,66.0,1.0,,
3,"Jereczek, Mali",Sr,S,5-11,43,,43,18.0,2.0,12,5,38,0.184,138.0,5.0,7.0,46.0,,1.0,2.0,,19.0,7.0,,
17,"Shelton, Sarah",Sr,OH,6-1,32,,32,17.0,2.0,24,25,109,-0.009000000000000001,1.0,,,14.0,,2.0,7.0,1.0,29.5,1.0,,
20,"Tupa, Emma",Fr,OH,6-2,27,,27,12.0,,37,19,136,0.132,1.0,,,13.0,1.0,2.0,1.0,1.0,39.5,,,
18,"Sullivan, Abby",Fr,MB,5-11,25,,25,13.0,,27,11,69,0.23199999999999998,,,,2.0,,2.0,15.0,1.0,36.5,,,
7,"Stewart, Hannah",Jr,OH,6-2,11,,11,8.0,1.0,5,3,26,0.077,,1.0,2.0,3.0,,,2.0,,7.0,,,
13,"Mckee, Delaney",So,MB,6-2,11,,11,8.0,,2,1,11,0.091,,,,2.0,,,,,2.0,,,
6,"Mueller, Serena",Jr,MB,6-1,2,,2,2.0,,0,1,1,-1.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,21,11.0,,0,0,0,,,,1.0,,8.0,,,,,,,
-,Totals,-,-,-,-,-,105,,,1361,599,4009,0.19,1286.0,130.0,169.0,1765.0,134.0,40.0,274.0,37.0,1668.0,35.0,,
-,Opponent Totals,-,-,-,-,-,105,,,1354,565,3902,0.20199999999999999,1256.0,134.0,157.0,1778.0,130.0,54.0,317.0,44.0,1700.5,61.0,,
