Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
2,"Bush, Hayley",Fr,S,5-10,130,,130,33.0,33.0,71,22,216,0.22699999999999998,1416.0,10.0,20.0,231.0,2.0,1.0,57.0,13.0,110.5,19.0,,
17,"Mohler, Blake",Jr,MB,6-2,130,,130,33.0,32.0,316,93,623,0.358,10.0,1.0,12.0,46.0,1.0,20.0,120.0,24.0,397.0,1.0,,
16,"Atkinson, Sherridan",Sr,OH,6-5,130,,130,33.0,33.0,546,135,1388,0.29600000000000004,11.0,34.0,48.0,197.0,1.0,12.0,63.0,7.0,623.5,1.0,,
4,"Newton, Caitlyn",So,OH,6-1,130,,130,33.0,6.0,330,149,822,0.22,12.0,,,59.0,4.0,16.0,32.0,3.0,362.0,,,
19,"Otec, Jena",So,DS,5-10,130,,130,33.0,12.0,8,10,45,-0.044000000000000004,23.0,32.0,46.0,277.0,37.0,,,,40.0,,,
6,"Reisinger, Julianna",So,DS,5-6,130,,130,33.0,,0,0,6,0.0,17.0,27.0,34.0,109.0,11.0,,,,27.0,,,
10,"Hornung, Marissa",Fr,DS,5-7,130,,130,33.0,16.0,9,11,61,-0.033,42.0,28.0,34.0,398.0,28.0,,,,37.0,2.0,,
20,"Cleveland, Grace",Fr,MB,6-3,130,,130,33.0,28.0,306,137,987,0.171,4.0,,2.0,58.0,7.0,30.0,70.0,14.0,371.0,,,
3,"Peters, Brooke",Sr,DS,5-9,119,,119,31.0,5.0,3,1,8,0.25,73.0,36.0,54.0,482.0,49.0,,,,39.0,2.0,,
18,"Johnson, Jael",Fr,MB,6-2,71,,71,23.0,11.0,56,26,140,0.214,,,,13.0,,4.0,44.0,7.0,82.0,1.0,,
9,"Cuttino, Shavona",Jr,MB,6-2,67,,67,26.0,20.0,75,25,162,0.309,4.0,,,6.0,2.0,1.0,50.0,17.0,101.0,2.0,,
14,"Van Zelst, Olivia",So,DS,5-9,14,,14,11.0,,0,0,1,0.0,,3.0,3.0,7.0,1.0,,,,3.0,,,
12,"Williams, Erin",Sr,MB,5-11,12,,12,9.0,2.0,7,3,16,0.25,,,,2.0,,,7.0,1.0,10.5,,,
11,"Terwilliger, Emma",Fr,DS,5-5,9,,9,8.0,,0,0,0,,,,2.0,1.0,2.0,,,,,,,
7,"Joiner, Garrett",Fr,OH,6-3,5,,5,5.0,,0,2,5,-0.4,1.0,,1.0,1.0,,,,,,,,
15,"Chen, Joy",Fr,S,5-10,4,,4,4.0,,0,1,1,-1.0,2.0,,1.0,,,,1.0,,0.5,,,
-,TEAM,-,-,-,-,-,12,9.0,,0,0,0,,,,,,11.0,,,,,,,
-,Totals,-,-,-,-,-,130,,,1727,615,4481,0.248,1615.0,171.0,257.0,1887.0,156.0,84.0,444.0,86.0,2204.0,28.0,,
-,Opponent Totals,-,-,-,-,-,130,,,1629,755,4566,0.191,1520.0,156.0,207.0,1848.0,171.0,51.0,333.0,48.0,2002.5,15.0,,
