Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
12,"Floyd, Taylor",Fr,OH,6-1,99,,99,28.0,21.0,242,132,883,0.125,18.0,7.0,20.0,159.0,15.0,4.0,28.0,5.0,267.0,,,
4,"Mullins, Maggie",Sr,OH,5-11,97,,97,26.0,26.0,214,88,637,0.198,24.0,17.0,38.0,180.0,22.0,3.0,29.0,4.0,248.5,,,
7,"LePage, Mackenzie",So,MH,6-0,92,,92,26.0,24.0,177,114,501,0.126,4.0,15.0,70.0,33.0,,6.0,50.0,3.0,223.0,,,
5,"Sullivan, Haley",Fr,,-,81,,81,25.0,1.0,1,1,4,0.0,30.0,14.0,43.0,292.0,22.0,,,,15.0,1.0,,
10,"Mason, Carly",Fr,S,6-0,78,,78,25.0,21.0,49,21,138,0.203,561.0,9.0,24.0,139.0,,3.0,28.0,4.0,75.0,8.0,,
13,"Kelley, Peyton",Fr,L/DS,5-6,74,,74,24.0,2.0,2,1,10,0.1,12.0,14.0,24.0,197.0,23.0,,,,16.0,1.0,,
1,"Ball, Mary Catherine",Fr,OH,5-11,73,,73,25.0,16.0,121,93,427,0.066,6.0,,6.0,46.0,8.0,3.0,26.0,8.0,137.0,,,
3,"Simmons, Tori",Sr,OH,5-10,66,,66,21.0,15.0,78,64,349,0.04,12.0,5.0,20.0,144.0,15.0,2.0,2.0,7.0,86.0,1.0,,
14,"Nichols, Alexa",Sr,MB,6-2,60,,60,17.0,16.0,145,71,361,0.205,1.0,,5.0,7.0,,,32.0,4.0,161.0,1.0,,
8,"Warrior, Akia",So,S,6-1,54,,54,18.0,9.0,17,11,82,0.073,339.0,18.0,26.0,87.0,,1.0,18.0,4.0,45.0,11.0,,
2,"Cobaugh, Faith",Fr,DS,4-4,37,,37,18.0,,0,1,5,-0.2,8.0,3.0,11.0,50.0,8.0,,,,3.0,,,
9,"Van Poppel, Halee",So,DS,5-10,35,,35,12.0,10.0,67,33,202,0.168,10.0,7.0,24.0,75.0,14.0,,6.0,4.0,77.0,1.0,,
16,"Bass, Huntir",So,RS,6-0,31,,31,13.0,7.0,17,10,71,0.099,1.0,,,1.0,,2.0,18.0,,28.0,,,
11,"Bass, Kailee",Fr,MH,6-2,1,,1,1.0,,0,0,0,,,,,1.0,,,,,,,,
-,TEAM,-,-,-,-,-,25,12.0,,0,0,0,,9.0,,,,12.0,,,,,,,
-,Totals,-,-,-,-,-,103,,,1130,640,3670,0.134,1035.0,109.0,311.0,1410.0,139.0,24.0,237.0,43.0,1381.5,24.0,,
-,Opponent Totals,-,-,-,-,-,103,,,1250,499,3390,0.222,1168.0,139.0,182.0,1662.0,109.0,68.0,286.0,46.0,1600.0,26.0,,
