Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
19,"Latchford, Margaret",Sr,L/DS,5-2,116,,116,32.0,,1,1,11,0.0,96.0,13.0,14.0,431.0,37.0,,,,14.0,,,
8,"Morris, Hannah",Jr,S,6-0,113,,113,32.0,24.0,67,20,163,0.28800000000000003,966.0,17.0,23.0,188.0,,4.0,54.0,10.0,115.0,29.0,,
2,"Gragg, Anna",Jr,MB,6-3,109,,109,32.0,31.0,244,63,521,0.34700000000000003,6.0,25.0,37.0,51.0,2.0,20.0,80.0,14.0,329.0,1.0,,
7,"Goodwin, Casey",Jr,RS,6-1,103,,103,32.0,25.0,309,131,778,0.22899999999999998,13.0,40.0,98.0,143.0,3.0,6.0,79.0,4.0,394.5,1.0,,
9,"Baptista, Victoria",Sr,OH,5-10,89,,89,26.0,26.0,190,96,554,0.17,27.0,15.0,34.0,268.0,34.0,12.0,13.0,8.0,223.5,1.0,,
10,"Williams, Kainah",Jr,MB,6-2,78,,78,27.0,22.0,165,47,331,0.35600000000000004,4.0,,,13.0,1.0,10.0,79.0,5.0,214.5,1.0,,
23,"Culhan, Jenna",So,RS,6-0,76,,76,25.0,12.0,165,73,465,0.198,9.0,10.0,19.0,66.0,9.0,4.0,25.0,4.0,191.5,,,
4,"Johnson, Amelia",So,OH,6-1,64,,64,22.0,14.0,130,75,368,0.149,5.0,,7.0,39.0,12.0,3.0,21.0,4.0,143.5,1.0,,
1,"Williams, Amaya",So,S,5-9,63,,63,23.0,9.0,6,3,23,0.13,262.0,1.0,4.0,63.0,1.0,1.0,2.0,,9.0,10.0,,
6,"Young, Kaitlyn",So,L/DS,5-6,55,,55,18.0,3.0,1,0,3,0.33299999999999996,12.0,4.0,7.0,77.0,16.0,,,,5.0,2.0,,
24,"Carter, Payton",Jr,OH,6-0,54,,54,21.0,5.0,53,33,173,0.11599999999999999,14.0,8.0,19.0,96.0,21.0,2.0,7.0,1.0,66.5,,,
14,"Macy, Kailey",Fr,MB,6-4,45,,45,16.0,10.0,65,18,155,0.303,1.0,,,5.0,,4.0,36.0,6.0,87.0,,,
5,"Kruse, Lily",Fr,OH,5-10,42,,42,16.0,10.0,73,33,224,0.179,4.0,13.0,25.0,75.0,10.0,2.0,7.0,,91.5,,,
11,"Furtado, Madi",Fr,OH,5-11,26,,26,15.0,,25,12,77,0.16899999999999998,3.0,8.0,17.0,20.0,7.0,,2.0,1.0,34.0,,,
20,"Thompson, Aspen",Fr,RS,5-10,17,,17,9.0,1.0,19,4,34,0.441,1.0,,7.0,4.0,1.0,1.0,10.0,1.0,25.0,,,
12,"Street, Sydney",Fr,L/DS,5-7,13,,13,9.0,,0,0,0,,1.0,,1.0,17.0,2.0,,,,,,,
13,"Finnerty, Darian",So,OH,5-11,1,,1,1.0,,1,0,2,0.5,,,,3.0,,,,1.0,1.0,,,
-,TEAM,-,-,-,-,-,11,9.0,,0,0,0,,,,,,11.0,,,,,,,
-,Totals,-,-,-,-,-,116,,,1514,609,3882,0.233,1424.0,154.0,312.0,1559.0,167.0,69.0,415.0,59.0,1944.5,46.0,,
-,Opponent Totals,-,-,-,-,-,116,,,1389,665,3895,0.18600000000000003,1308.0,167.0,217.0,1496.0,154.0,48.0,359.0,43.0,1783.5,25.0,,
