Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
3,"Bergsten, Abby",Sr,OH,6-1,112,,112,29.0,18.0,246,102,766,0.188,4.0,,1.0,66.0,9.0,2.0,25.0,1.0,260.5,,,
11,"Blaschko, Anna",So,MH,6-1,112,,112,29.0,29.0,272,78,603,0.322,2.0,,2.0,22.0,2.0,26.0,86.0,9.0,341.0,1.0,,
8,"Mountjoy, Claire",So,OH,5-5,112,,112,29.0,,2,1,3,0.33299999999999996,43.0,17.0,33.0,439.0,26.0,,,,19.0,1.0,,
10,"Limback, Sadie",Fr,RS,6-0,112,,112,29.0,28.0,324,157,882,0.18899999999999997,13.0,29.0,78.0,211.0,27.0,3.0,77.0,8.0,394.5,,,
24,"Case, Sydney",Fr,S,5-10,111,,111,29.0,27.0,36,14,131,0.168,1233.0,31.0,72.0,185.0,1.0,5.0,42.0,3.0,93.0,20.0,1.0,
1,"Morehead, Courtney",Jr,DS,5-6,111,,111,29.0,11.0,1,1,9,0.0,21.0,24.0,30.0,239.0,19.0,,,,25.0,,,
6,"Sade, Isabella",So,MB,6-2,110,,110,29.0,28.0,308,88,641,0.34299999999999997,5.0,36.0,51.0,66.0,3.0,10.0,95.0,8.0,401.5,1.0,,
14,"Leonard, Claire",So,OH,6-0,108,,108,29.0,13.0,257,133,803,0.154,3.0,,3.0,67.0,9.0,1.0,34.0,7.0,275.0,,,
5,"Michalek, Kenzie",Fr,DS,5-7,106,,106,28.0,11.0,2,2,5,0.0,27.0,16.0,38.0,193.0,30.0,,,,18.0,1.0,,
16,"Meyer, Maggie",Fr,OH,5-11,35,,35,14.0,5.0,6,4,26,0.077,5.0,5.0,17.0,63.0,8.0,,,,11.0,1.0,,
4,"Taylor, Jacyln",So,S,5-11,13,,13,6.0,2.0,4,3,12,0.083,32.0,2.0,2.0,10.0,,,6.0,,9.0,4.0,,
17,"Horkey, Mackenzie",Sr,OH,5-9,12,,12,5.0,1.0,18,14,81,0.049,,1.0,3.0,10.0,3.0,,2.0,,20.0,,,
2,"Eiche, Giselle",Fr,DS,5-7,11,,11,6.0,,0,0,0,,,3.0,6.0,5.0,2.0,,,,3.0,,,
7,"Blase, Alexa",Fr,OH,5-11,3,,3,3.0,,2,3,7,-0.14300000000000002,,,,,,,,,2.0,,,
13,"Marshall, Rylee",Fr,MB,6-1,2,,2,1.0,1.0,2,0,7,0.28600000000000003,1.0,,,,,,2.0,,3.0,,,
-,TEAM,-,-,-,-,-,15,11.0,,0,0,0,,,1.0,,,12.0,,,1.0,1.0,,,
-,Totals,-,-,-,-,-,112,,,1480,600,3976,0.221,1389.0,165.0,336.0,1576.0,151.0,47.0,369.0,37.0,1876.5,29.0,,
-,Opponent Totals,-,-,-,-,-,112,,,1311,584,3775,0.193,1220.0,151.0,179.0,1614.0,165.0,36.0,337.0,50.0,1666.5,38.0,,
