Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
1,"Lee, Michelle",Fr,L,5-7,113,,113,32.0,2.0,2,2,7,0.0,85.0,23.0,35.0,379.0,38.0,,,,25.0,1.0,,
20,"Walker, Alana",So,MH,6-3,113,,113,32.0,32.0,229,72,543,0.289,5.0,,3.0,18.0,1.0,19.0,106.0,9.0,301.0,,,
13,"Viscuso, Olivia",Jr,MB,6-0,101,,101,31.0,27.0,109,28,241,0.336,9.0,17.0,17.0,41.0,,5.0,75.0,5.0,168.5,,,
18,"Robinson, Nia",So,OH,6-2,101,,101,29.0,16.0,394,193,1005,0.2,3.0,17.0,17.0,97.0,3.0,3.0,24.0,4.0,426.0,1.0,,
9,"Johnson, Sarah",Jr,L/DS,5-7,95,,95,28.0,11.0,1,1,4,0.0,25.0,20.0,33.0,229.0,18.0,,,,21.0,2.0,,
16,"Grbac, Ella",Fr,OH,6-3,89,,89,27.0,17.0,210,129,669,0.121,,,,35.0,1.0,10.0,41.0,8.0,240.5,,,
2,"Cannon, Abryanna",Fr,OH,6-2,87,,87,26.0,23.0,243,125,686,0.172,12.0,12.0,20.0,110.0,29.0,4.0,60.0,7.0,289.0,1.0,,
11,"Bommer, Britt",So,S,6-1,81,,81,24.0,18.0,25,11,82,0.171,701.0,14.0,15.0,164.0,1.0,,24.0,1.0,51.0,13.0,,
19,"Lesiak, Hanna",Fr,OH,6-3,79,,79,24.0,15.0,95,73,316,0.07,10.0,21.0,19.0,125.0,31.0,,19.0,,125.5,,,
7,"Pitsas, Lexi",So,L,5-6,54,,54,17.0,,0,0,0,,5.0,12.0,12.0,63.0,14.0,,,,12.0,,,
8,"McNulty, Kiara",Fr,S,5-10,54,,54,16.0,14.0,5,4,17,0.059000000000000004,452.0,10.0,12.0,157.0,1.0,1.0,9.0,1.0,20.5,23.0,,
3,"Lindroth, Allie",Jr,OH,6-2,53,,53,16.0,5.0,3,2,16,0.062,6.0,,5.0,68.0,12.0,,,,3.0,,,
15,"Williams, Danyelle",So,OPP,6-1,40,,40,14.0,6.0,84,48,240,0.15,1.0,,,17.0,,,21.0,7.0,94.5,,,
10,"Wang, Amy",So,L,5-6,23,,23,14.0,,0,0,0,,1.0,,3.0,7.0,,,,,,,,
4,"Hardwick, Tatyana",Fr,MB,6-3,17,,17,8.0,6.0,8,6,22,0.091,1.0,,2.0,3.0,,1.0,12.0,,15.0,,,
6,"Whalen, Ivey",So,OH,6-3,6,,6,3.0,,0,0,3,0.0,1.0,1.0,,1.0,,,2.0,,2.0,,,
5,"Ehman, Emily",Jr,OH,5-8,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,19,13.0,,0,0,0,,,,,,17.0,,,,,,,
-,Totals,-,-,-,-,-,113,,,1408,694,3851,0.185,1317.0,147.0,193.0,1514.0,166.0,43.0,393.0,42.0,1794.5,41.0,,
-,Opponent Totals,-,-,-,-,-,113,,,1404,577,3723,0.222,1312.0,166.0,212.0,1492.0,147.0,56.0,505.0,48.0,1878.5,22.0,,
