Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
15,"Milstead, Emma",Jr,L/DS,5-7,105,,105,30.0,16.0,2,1,3,0.33299999999999996,27.0,10.0,24.0,231.0,25.0,,1.0,,12.5,1.0,,
13,"Lilly, Briana",Sr,MB,6-2,105,,105,30.0,30.0,261,99,653,0.248,8.0,22.0,46.0,79.0,,18.0,138.0,19.0,370.0,2.0,,
6,"Takeda, Taylor",Sr,L,5-4,105,,105,30.0,9.0,2,3,23,-0.043,49.0,29.0,35.0,220.0,24.0,,,,31.0,5.0,,
14,"LaBue, Elizabeth",Fr,L/DS,5-7,105,,105,30.0,1.0,2,3,12,-0.083,34.0,17.0,19.0,376.0,48.0,,,,19.0,,,
16,"Davidson, Melody",So,MB,6-2,104,,104,30.0,30.0,146,49,387,0.251,,1.0,,14.0,1.0,11.0,132.0,8.0,224.0,1.0,,
12,"Gregory, Brooke",Jr,OH,6-4,103,,103,30.0,27.0,296,120,826,0.213,8.0,6.0,11.0,58.0,8.0,1.0,53.0,6.0,329.5,,,
11,"Ravenell, Natalie",So,OH,5-11,102,,102,30.0,29.0,269,119,860,0.174,19.0,14.0,30.0,178.0,9.0,2.0,100.0,2.0,335.0,2.0,,
18,"Horn, Shanice",So,OH,6-0,72,,72,24.0,5.0,100,69,372,0.083,3.0,2.0,4.0,52.0,4.0,3.0,24.0,,117.0,,,
8,"Klitzing, Rachel",So,MB,6-2,64,,64,23.0,3.0,81,62,302,0.063,2.0,,,18.0,1.0,2.0,34.0,6.0,100.0,,,
10,"Freiwald, Maddie",Jr,S,6-0,60,,60,21.0,15.0,29,19,88,0.114,511.0,8.0,18.0,106.0,,2.0,42.0,14.0,60.0,6.0,,
4,"Ramseyer, Megan",Jr,S,5-11,56,,56,20.0,14.0,33,11,96,0.22899999999999998,429.0,6.0,16.0,90.0,,1.0,27.0,1.0,53.5,16.0,,
3,"Ziemba, Jillian",Fr,L/DS,5-8,45,,45,20.0,,0,0,1,0.0,5.0,3.0,9.0,44.0,7.0,,,,3.0,,,
17,"Dennis, Rillian",Jr,MB,6-0,25,,25,13.0,,10,14,39,-0.10300000000000001,1.0,,1.0,3.0,1.0,,5.0,3.0,12.5,,,
2,"Schorr, Maria",Fr,S,5-9,13,,13,7.0,1.0,2,2,10,0.0,45.0,1.0,6.0,17.0,,,3.0,1.0,4.5,5.0,,
5,"Rogan, Jaleigh",Fr,DS,5-4,10,,10,8.0,,0,0,0,,,,,,1.0,,,,,,,
-,TEAM,-,-,-,-,-,14,10.0,,0,0,0,,,,,,9.0,,,,,,,
-,Totals,-,-,-,-,-,105,,,1233,571,3672,0.18,1141.0,119.0,219.0,1486.0,138.0,40.0,559.0,60.0,1671.5,38.0,,
-,Opponent Totals,-,-,-,-,-,105,,,1373,614,3754,0.20199999999999999,1300.0,138.0,177.0,1680.0,119.0,24.0,280.0,43.0,1675.0,35.0,,
