Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
15,"Carrasco, Valentina",Sr,L,5-6,103,,103,28.0,,2,2,18,0.0,68.0,16.0,14.0,488.0,24.0,,1.0,,18.5,,,
8,"Pressoir, Karina",So,MB,6-0,103,,103,28.0,28.0,157,61,457,0.21,3.0,,,15.0,,4.0,67.0,5.0,194.5,1.0,,
2,"Long, Jessa",So,L,5-6,103,,103,28.0,26.0,5,2,16,0.188,28.0,19.0,26.0,280.0,18.0,,1.0,,24.5,,,
6,"Dimitrova, Radka",Jr,OH,6-2,103,,103,28.0,28.0,258,112,829,0.17600000000000002,19.0,16.0,14.0,248.0,39.0,5.0,45.0,4.0,301.5,1.0,,
4,"Garcia, Maria Yvett",Jr,OH,6-1,103,,103,28.0,28.0,402,181,1208,0.183,15.0,26.0,24.0,217.0,25.0,6.0,38.0,12.0,453.0,2.0,,
13,"Kocabiyik, Aybuke",So,MB,6-2,99,,99,27.0,27.0,212,84,545,0.235,4.0,18.0,18.0,38.0,4.0,20.0,75.0,11.0,287.5,,,
7,"Nurkan, Ilayda",So,S,6-1,80,,80,27.0,17.0,24,10,73,0.192,605.0,13.0,26.0,96.0,,2.0,33.0,7.0,55.5,17.0,,
11,"Dimitrova, Elena",Jr,S,6-1,74,,74,23.0,11.0,19,18,90,0.011000000000000001,325.0,9.0,15.0,108.0,,2.0,17.0,9.0,38.5,22.0,,
10,"Blathers, Kalen",Fr,MB,5-8,57,,57,19.0,1.0,39,42,166,-0.018000000000000002,4.0,1.0,2.0,21.0,1.0,4.0,3.0,4.0,45.5,,,
10,"Canessa, Nair",Jr,MB,6-1,56,,56,18.0,2.0,41,25,168,0.095,4.0,,,21.0,1.0,5.0,20.0,3.0,56.0,,,
30,"Soriano, Pamela",Sr,OH,5-8,25,,25,13.0,,12,6,39,0.154,,,,14.0,5.0,1.0,4.0,4.0,15.0,1.0,,
5,"Littles, Jatia",Fr,MB,6-1,4,,4,2.0,,0,0,1,0.0,1.0,,,,,,,,,,,
-,TEAM,-,-,-,-,-,55,23.0,,0,0,0,,,,,,31.0,,,,,,,
-,Totals,-,-,-,-,-,103,,,1171,543,3610,0.174,1076.0,118.0,139.0,1546.0,148.0,49.0,304.0,59.0,1490.0,44.0,,
-,Opponent Totals,-,-,-,-,-,103,,,1332,624,3742,0.18899999999999997,1226.0,148.0,229.0,1633.0,118.0,72.0,297.0,73.0,1700.5,29.0,,
