0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,"Loyola Chicago @ DeKalb, Ill.",W 3 - 1,4,1,13,5,41,0.195,1,,1,10,,,,,13.0,,
08/26/2016,@ Northern Ill.,L 1 - 3,4,1,13,5,38,0.211,1,1,1,3,2,2,4,,18.0,,
08/27/2016,"Iowa @ DeKalb, Ill.",L 0 - 3,3,1,10,0,17,0.588,1,,1,2,,,,,10.0,,
09/02/2016,@ Fresno St.,W 3 - 1,4,1,12,2,19,0.526,,,,,,,3,,13.5,,
09/02/2016,"Portland @ Fresno, Calif.",W 3 - 1,4,1,14,3,27,0.407,2,2,,2,,1,4,,19.0,,
09/03/2016,"Portland St. @ Fresno, CA",L 1 - 3,4,1,17,6,35,0.314,,,1,4,2,1,4,,20.0,,
09/09/2016,South Fla.,W 3 - 2,5,1,19,4,47,0.319,,3,3,3,1,,3,,23.5,,
09/10/2016,Albany (NY),W 3 - 1,4,1,21,4,38,0.447,,2,1,4,,,2,,24.0,,
09/10/2016,UIC,L 2 - 3,5,1,15,3,32,0.375,1,1,2,7,,,2,,17.0,,
09/16/2016,"UMES @ East Lansing, Mich.",W 3 - 0,3,1,13,4,25,0.360,1,3,2,,1,,4,,18.0,,
09/17/2016,@ Michigan St.,L 0 - 3,3,1,10,2,21,0.381,,1,1,1,,,3,,12.5,,
09/17/2016,"Notre Dame @ East Lansing, Mich.",L 2 - 3,5,1,20,5,39,0.385,1,1,2,6,,,4,,23.0,,
09/23/2016,@ Providence,W 3 - 2,5,1,17,5,36,0.333,2,2,1,5,1,,3,,20.5,,
09/25/2016,@ Creighton,L 1 - 3,4,1,12,6,31,0.194,1,1,,4,,,5,1,15.5,,
09/30/2016,Villanova,W 3 - 1,4,1,19,2,38,0.447,1,1,1,6,,,5,,22.5,,
10/01/2016,Georgetown,W 3 - 0,3,1,12,0,20,0.600,,,2,3,,,3,,13.5,,
10/05/2016,Butler,W 3 - 2,5,1,16,8,43,0.186,,2,2,1,,,2,,19.0,,
10/07/2016,@ Seton Hall,W 3 - 2,5,1,17,6,40,0.275,,2,2,2,,,1,,19.5,,
10/08/2016,@ St. John's (NY),L 0 - 3,3,1,7,3,29,0.138,,,2,1,,,2,,8.0,,
10/12/2016,Xavier,L 1 - 3,4,1,10,8,28,0.071,,1,1,1,,,3,,12.5,,
10/15/2016,Marquette,L 2 - 3,5,1,20,5,38,0.395,,4,1,3,,1,3,,26.5,,
10/21/2016,Creighton,L 0 - 3,,,,,,,,,,,,,,,,,
10/22/2016,Providence,W 3 - 0,,,,,,,,,,,,,,,,,
10/28/2016,@ Georgetown,W 3 - 1,,,,,,,,,,,,,,,,,
10/29/2016,@ Villanova,L 0 - 3,,,,,,,,,,,,,,,,,
11/05/2016,@ Marquette,L 0 - 3,,,,,,,,,,,,,,,,,
11/12/2016,St. John's (NY),L 1 - 3,,,,,,,,,,,,,,,,,
11/13/2016,Seton Hall,L 1 - 3,,,,,,,,,,,,,,,,,
11/18/2016,@ Xavier,L 1 - 3,,,,,,,,,,,,,,,,,
11/20/2016,@ Butler,L 0 - 3,,,,,,,,,,,,,,,,,
