0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,@ Colorado St.,L 0 - 3,3,1,3,2,11,0.091,,,,1,,,,,3.0,,
08/27/2016,@ Northern Colo.,L 2 - 3,5,1,12,5,32,0.219,,,1,4,,,4,,14.0,,
08/28/2016,"Saint Mary's (CA) @ Fort Collins, CO",L 1 - 3,4,1,11,5,28,0.214,,,,2,,1,1,,12.5,1,
08/29/2016,@ Wyoming,L 0 - 3,3,1,7,3,13,0.308,,,,,,,2,,8.0,,
09/02/2016,Texas Tech,L 2 - 3,4,1,4,3,17,0.059,,,,,,1,3,1,6.5,,
09/03/2016,Northern Ill.,L 1 - 3,4,1,9,4,20,0.250,,,,,,,2,1,10.0,,
09/03/2016,Bradley,W 3 - 0,3,1,6,2,12,0.333,,,,2,,,2,1,7.0,,
09/09/2016,"Montana @ Ames, IA",W 3 - 0,3,1,7,2,13,0.385,,,,2,,,,,7.0,,
09/10/2016,"Iowa @ Ames, Iowa",L 0 - 3,3,1,4,1,18,0.167,,,,2,,,,1,4.0,,
09/10/2016,@ Iowa St.,L 0 - 3,3,1,9,2,19,0.368,,,,1,,,2,,10.0,,
09/16/2016,"Northwestern @ Cedar Falls, Iowa",L 1 - 3,4,1,11,4,22,0.318,,,,1,,,,,11.0,,
09/17/2016,"Illinois St. @ Cedar Falls, IA",L 0 - 3,3,1,6,2,21,0.190,,,,1,,,,,6.0,,
09/18/2016,@ UNI,L 0 - 3,3,1,3,2,16,0.062,,,1,2,,,3,1,4.5,,
09/23/2016,Oral Roberts,W 3 - 1,4,1,11,1,21,0.476,1,,,3,,1,,,12.0,,
09/24/2016,IUPUI,W 3 - 0,3,1,9,3,17,0.353,,,,5,,,3,,10.5,,
09/30/2016,@ South Dakota,L 0 - 3,3,1,6,1,14,0.357,,,,,,,1,,6.5,,
10/02/2016,@ Western Ill.,W 3 - 1,4,1,2,5,14,-0.214,,,,6,,,2,1,3.0,,
10/07/2016,Purdue Fort Wayne,L 2 - 3,5,1,8,1,38,0.184,,,,5,,,1,1,8.5,,
10/11/2016,@ South Dakota St.,W 3 - 2,5,1,3,6,13,-0.231,,,,2,,,3,,4.5,,
10/14/2016,@ Denver,L 2 - 3,5,1,7,3,21,0.190,1,,,5,,,1,,7.5,,
10/16/2016,@ Omaha,L 2 - 3,5,1,7,2,14,0.357,1,,,1,2,,,2,7.0,,
10/22/2016,@ Oral Roberts,W 3 - 1,4,1,4,1,10,0.300,,,,2,,,2,,5.0,,
10/25/2016,North Dakota,L 0 - 3,3,1,11,2,22,0.409,,,,1,,,1,,11.5,,
10/28/2016,Western Ill.,W 3 - 0,3,1,9,0,15,0.600,,,,1,,,1,,9.5,,
10/29/2016,Omaha,W 3 - 0,3,1,6,2,15,0.267,,,,2,,,1,1,6.5,,
11/01/2016,South Dakota,W 3 - 1,,,,,,,,,,,,,,,,,
11/04/2016,@ Purdue Fort Wayne,W 3 - 2,,,,,,,,,,,,,,,,,
11/05/2016,@ IUPUI,W 3 - 0,,,,,,,,,,,,,,,,,
11/10/2016,South Dakota St.,W 3 - 1,,,,,,,,,,,,,,,,,
11/13/2016,Denver,L 2 - 3,,,,,,,,,,,,,,,,,
11/18/2016,"IUPUI @ Denver, CO",W 3 - 1,,,,,,,,,,,,,,,,,
11/19/2016,"South Dakota @ Denver, Colo.",L 0 - 3,,,,,,,,,,,,,,,,,
