0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/25/2017,"New Mexico @ Ames, Iowa",L 0 - 3,3,1,2,0,5,0.400,,1,2,4,1,,,,3.0,,
08/26/2017,@ Iowa St.,L 0 - 3,3,1,0,0,1,,1,1,,1,,,,,1.0,,
08/26/2017,"Kent St. @ Ames, Iowa",L 0 - 3,,,,,,,,,,,,,,,,,
09/01/2017,@ Iowa,L 0 - 3,1,1,0,0,2,,3,1,1,3,,,,,1.0,,
09/01/2017,"Indiana St. @ Iowa City, Iowa",W 3 - 1,4,1,15,3,30,0.400,3,2,2,13,,,,,17.0,,
09/02/2017,"Indiana St. @ Iowa City, Iowa",W 3 - 2,,,,,,,,,,,,,,,,,
09/07/2017,@ Drake,L 2 - 3,4,1,4,1,15,0.200,,1,3,9,,,,,5.0,,
09/08/2017,"Montana @ Des Moines, Iowa",L 0 - 3,,,,,,,,,,,,,,,,,
09/08/2017,"San Jose St. @ Des Moines, Iowa",L 1 - 3,,,,,,,,,,,,,,,,,
09/09/2017,"Southeast Mo. St. @ Des Moines, Iowa",W 3 - 1,4,1,11,9,34,0.059,2,1,2,9,3,,2,,13.0,,
09/14/2017,Kansas St.,L 1 - 3,4,1,10,3,32,0.219,,,3,14,,,2,,11.0,,
09/15/2017,UNI,L 1 - 3,3,1,1,0,7,0.143,1,,,3,1,,,,1.0,,
09/16/2017,Nebraska,L 0 - 3,3,1,7,3,22,0.182,1,,2,8,1,,2,,8.0,,
09/22/2017,South Dakota St.,W 3 - 0,3,1,3,3,13,,1,1,1,6,,,2,,5.0,,
09/29/2017,@ Western Ill.,W 3 - 1,4,1,8,1,30,0.233,,,4,16,,,2,,9.0,,
10/01/2017,@ Purdue Fort Wayne,W 3 - 2,5,1,9,4,27,0.185,3,2,1,17,2,1,2,,13.0,,
10/03/2017,Denver,L 1 - 3,2,1,3,2,15,0.067,1,,3,11,,,,,3.0,,
10/07/2017,South Dakota,L 1 - 3,,,,,,,,,,,,,,,,,
10/13/2017,@ North Dakota St.,L 0 - 3,,,,,,,,,,,,,,,,,
10/15/2017,@ Oral Roberts,L 0 - 3,,,,,,,,,,,,,,,,,
10/20/2017,@ South Dakota St.,W 3 - 0,2,1,0,0,1,,,,2,7,1,,,,,,
10/27/2017,Western Ill.,W 3 - 0,3,1,0,0,2,,,5,1,6,1,,,,5.0,,
10/28/2017,Purdue Fort Wayne,W 3 - 1,4,1,2,0,5,0.400,,1,,10,,,,,3.0,,
11/03/2017,@ South Dakota,L 2 - 3,,,,,,,,,,,,,,,,,
11/05/2017,@ Denver,L 1 - 3,,,,,,,,,,,,,,,,,
11/10/2017,Oral Roberts,W 3 - 0,3,1,0,1,3,-0.333,,2,1,,,,,,2.0,,
11/12/2017,North Dakota St.,L 1 - 3,4,1,1,0,5,0.200,1,,2,13,,,,,1.0,,
11/17/2017,"North Dakota St. @ Denver, Colo.",L 1 - 3,4,1,2,2,9,,2,,2,12,1,,,,2.0,,
