0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,@ Michigan,L 0 - 3,3,1,,7,0,10,0.700,,,,4,,,2,,8.0,,
08/30/2019,"Tennessee Tech @ Ann Arbor, MI",W 3 - 0,3,1,,10,3,23,0.304,,1,,3,,1,,,12.0,,
08/31/2019,Northern Ariz.,W 3 - 1,4,1,,20,4,44,0.364,1,6,2,2,,,,,26.0,,
09/06/2019,"DePaul @ Peoria, Ill.",W 3 - 1,4,1,,24,4,43,0.465,1,,1,8,,1,1,,25.5,,
09/06/2019,@ Bradley,L 1 - 3,4,1,,15,3,37,0.324,1,,,9,,1,5,,18.5,,
09/07/2019,"Belmont @ Peoria, Ill.",W 3 - 2,5,1,,13,5,29,0.276,2,,1,7,,,3,2,14.5,,
09/10/2019,Bowling Green,L 2 - 3,5,1,,25,6,50,0.380,,1,3,5,,1,5,1,29.5/,,
09/12/2019,@ Michigan St.,L 0 - 3,3,1,,7,5,24,0.083,,,,3,,,2,,8.0,,
09/14/2019,Miami (OH),W 3 - 1,4,1,,13,4,35,0.257,,,1,7,,,3,,14.5,,
09/20/2019,@ Colorado,L 1 - 3,4,1,,3,3,16,0.000,1,1,2,2,,1,,,5.0,,
09/21/2019,"Campbell @ Boulder, CO",W 3 - 1,4,1,,12,6,30,0.200,1,5,,4,,,3,,18.5,,
09/21/2019,"UMBC @ Boulder, CO",W 3 - 1,4,1,,10,2,18,0.444,,3,,6,,,4,,15.0,,
09/27/2019,@ Wright St.,L 0 - 3,3,1,,0,4,9,-0.444,,2,,4,,,,,2.0,,
09/28/2019,@ IUPUI,L 0 - 3,3,1,,8,5,25,0.120,,,,1,,1,2,,10.0,,
10/04/2019,Green Bay,L 2 - 3,5,1,,15,3,37,0.324,2,,,7,,,5,,17.5,,
10/05/2019,UIC,W 3 - 0,3,1,,13,1,25,0.480,1,,,3,,,4,,15.0,,
10/09/2019,@ Northern Ky.,W 3 - 2,5,1,,14,3,49,0.224,1,,1,13,,,3,,15.5,,
10/13/2019,Milwaukee,W 3 - 2,5,1,,23,6,50,0.340,,1,4,1,,1,6,,28.0,,
10/19/2019,@ Cleveland St.,W 3 - 2,5,1,,22,6,54,0.296,,,2,4,,,2,,23.0,,
10/20/2019,@ Youngstown St.,W 3 - 0,3,1,,14,1,28,0.464,2,,1,6,,3,,,17.0,,
10/25/2019,@ UIC,L 0 - 3,3,1,,10,7,32,0.094,,,1,5,,,1,,10.5,,
10/26/2019,@ Green Bay,L 0 - 3,3,1,,8,1,24,0.292,,2,,2,,,,,10.0,,
11/02/2019,Cleveland St.,L 0 - 3,3,1,,10,4,26,0.231,,,,7,,1,,,11.0,,
11/03/2019,Youngstown St.,W 3 - 0,3,1,,13,2,27,0.407,1,1,1,4,,,2,1,15.0,,
11/06/2019,Northern Ky.,L 0 - 3,3,1,,8,2,31,0.194,1,1,,5,,1,2,,11.0,,
11/08/2019,@ Milwaukee,W 3 - 1,4,1,,9,3,31,0.194,,1,1,4,,,4,,12.0,,
11/15/2019,IUPUI,W 3 - 0,3,1,,12,5,36,0.194,,,,8,,,2,,13.0,,
11/16/2019,Wright St.,L 1 - 3,4,1,,11,4,34,0.206,,1,2,3,,1,2,,14.0,,
11/22/2019,Green Bay @ McLin Gymnasium,L 0 - 3,3,1,,8,4,24,0.167,,1,,7,,,1,,9.5,,
