0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"Southern Utah @ Logan, UT",L 0 - 3,3,1,,10,4,23,0.261,,,,,,,1,,10.5,,
08/30/2019,@ Utah St.,W 3 - 1,4,1,,14,6,28,0.286,,,,1,,,1,,14.5,,
08/31/2019,"Eastern Mich. @ Logan, UT",W 3 - 1,4,1,,16,3,30,0.433,,,,1,,,1,,16.5,,
09/06/2019,Akron,L 2 - 3,5,1,,11,8,30,0.100,,,,2,,,5,,13.5,,
09/07/2019,William & Mary,W 3 - 1,4,1,,10,0,17,0.588,,,,1,,,2,,11.0,,
09/07/2019,Wright St.,L 0 - 3,3,1,,4,3,15,0.067,,,,2,,,1,,4.5,,
09/13/2019,@ Lipscomb,L 1 - 3,4,1,,19,3,32,0.500,,,,1,,,2,1,20.0,,
09/14/2019,"Louisville @ Nashville, TN",L 0 - 3,3,1,,5,4,18,0.056,,,,1,,,1,,5.5,,
09/19/2019,Cincinnati,L 0 - 3,3,1,,4,4,17,,,,,3,,,4,,6.0,,
09/20/2019,Bowling Green,L 1 - 3,4,1,,10,3,27,0.259,,,,1,,,3,,11.5,,
09/25/2019,@ DePaul,W 3 - 2,5,1,,13,4,36,0.250,,,,3,,1,,,14.0,,
10/02/2019,Marquette,L 1 - 3,4,1,,8,3,21,0.238,,,,,,,3,,9.5,,
10/04/2019,@ Villanova,L 0 - 3,3,1,,10,3,22,0.318,,,,,,,2,,11.0,,
10/05/2019,@ Georgetown,W 3 - 2,5,1,,6,4,27,0.074,,,,,,,8,,10.0,,
10/11/2019,Seton Hall,W 3 - 0,3,1,,9,1,17,0.471,,,,,,,1,,9.5,,
10/12/2019,St. John's (NY),L 0 - 3,3,1,,5,1,17,0.235,,,,1,,,4,,7.0,,
10/18/2019,@ Providence,W 3 - 1,4,1,,14,1,30,0.433,1,4,1,7,,,4,,20.0,,
10/20/2019,@ Creighton,L 0 - 3,3,1,,5,5,16,,,,,,,,3,,6.5,,
10/25/2019,Georgetown,W 3 - 2,5,1,,12,3,28,0.321,,,,1,,,3,,13.5,,
10/26/2019,Villanova,L 0 - 3,3,1,,11,4,23,0.304,,,,,,,3,,12.5,,
11/01/2019,@ Marquette,L 0 - 3,3,1,,6,3,22,0.136,,,,1,,1,1,1,7.5,,
11/03/2019,DePaul,W 3 - 1,4,1,,11,2,36,0.250,,,,4,,1,1,,12.5,,
11/09/2019,@ St. John's (NY),L 0 - 3,3,1,,2,5,12,-0.250,,,,1,,,,,2.0,,
11/09/2019,@ Seton Hall,W 3 - 2,4,1,,14,3,31,0.355,1,,,14,,,1,,14.5,,
11/16/2019,Creighton,L 0 - 3,3,1,,4,4,14,,1,,,2,,,,,4.0,,
11/17/2019,Providence,W 3 - 1,4,1,,10,5,25,0.200,,,,,,,3,,11.5,,
11/22/2019,Butler,L 0 - 3,3,1,,9,6,23,0.130,,,,,,,4,1,11.0,,
11/23/2019,@ Butler,L 0 - 3,3,1,,3,3,14,0.000,,,,,,,,,3.0,,
