0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Date,Opponent,Result,S,MP,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/30/2019,"Southern Utah @ Logan, UT",L 0 - 3,3,1,,10,2,20,0.400,,,1,3,,,1,,10.5,,
08/30/2019,@ Utah St.,W 3 - 1,4,1,,11,4,25,0.280,,,,3,,,2,,12.0,,
08/31/2019,"Eastern Mich. @ Logan, UT",W 3 - 1,4,1,,7,4,29,0.103,,,,3,,,,,7.0,,
09/06/2019,Akron,L 2 - 3,5,1,,14,7,37,0.189,,,,2,,,5,,16.5,,
09/07/2019,William & Mary,W 3 - 1,4,1,,10,3,22,0.318,,,,3,,,3,,11.5,,
09/07/2019,Wright St.,L 0 - 3,3,1,,4,3,18,0.056,,,,,,,1,1,4.5,,
09/13/2019,@ Lipscomb,L 1 - 3,4,1,,13,1,30,0.400,,,,1,,,,2,13.0,,
09/14/2019,"Louisville @ Nashville, TN",L 0 - 3,3,1,,5,5,20,0.000,,,,,,,1,1,5.5,,
09/19/2019,Cincinnati,L 0 - 3,3,1,,1,1,10,,,,,,,,1,3,1.5,,
09/20/2019,Bowling Green,L 1 - 3,4,1,,8,8,35,,,,,2,,1,1,4/,9.5,,
09/25/2019,@ DePaul,W 3 - 2,5,1,,13,2,30,0.367,,,,2,,,,,13.0,,
10/02/2019,Marquette,L 1 - 3,4,1,,8,3,28,0.179,,,,2,,,4,1,10.0,,
10/04/2019,@ Villanova,L 0 - 3,3,1,,6,3,18,0.167,,,,1,,,2,,7.0,,
10/05/2019,@ Georgetown,W 3 - 2,5,1,,10,3,30,0.233,,,,2,,,6,1,13.0,,
10/11/2019,Seton Hall,W 3 - 0,3,1,,10,2,18,0.444,,,,1,,,2,,11.0,,
10/12/2019,St. John's (NY),L 0 - 3,3,1,,4,4,22,,,,,1,,,3,,5.5,,
10/18/2019,@ Providence,W 3 - 1,2,1,,0,3,11,-0.273,,,,,,,,,,,
10/20/2019,@ Creighton,L 0 - 3,3,1,,2,2,14,,1,,,,,,,,2.0,,
10/25/2019,Georgetown,W 3 - 2,5,1,,7,6,23,0.043,,,,1,,,3,,8.5,,
10/26/2019,Villanova,L 0 - 3,3,1,,6,2,17,0.235,,,,,,,1,1,6.5,,
11/01/2019,@ Marquette,L 0 - 3,3,1,,7,1,12,0.500,,,,,,,,,7.0,,
11/03/2019,DePaul,W 3 - 1,4,1,,20,4,30,0.533,1,,,4,,,2,,21.0,,
11/09/2019,@ St. John's (NY),L 0 - 3,3,1,,7,4,19,0.158,1,,,3,,,1,,7.5,,
11/09/2019,@ Seton Hall,W 3 - 2,3,1,,6,6,19,,,2,,7,,,1,,8.5,,
11/16/2019,Creighton,L 0 - 3,3,1,,4,4,20,,,,,,,,2,1,5.0,,
11/17/2019,Providence,W 3 - 1,4,1,,5,5,19,,,,,,,,5,2,7.5,1,
11/22/2019,Butler,L 0 - 3,3,1,,8,2,20,0.300,1,,,2,,1,,1,9.0,,
11/23/2019,@ Butler,L 0 - 3,3,1,,8,1,22,0.318,,,,1,,,1,,8.5,,
