0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
Date,Opponent,Result,S,MP,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,
08/26/2016,@ Hawaii,W 3 - 1,4,1,2,2,8,,58,2,2,7,,,3,,5.5,,
08/27/2016,@ Arizona,W 3 - 0,3,1,2,0,5,0.400,34,,,13,,1,2,,4.0,,
08/28/2016,"Kansas St. @ Honolulu, HI",W 3 - 0,3,1,3,0,6,0.500,41,2,2,10,,,3,,6.5,,
09/02/2016,San Diego,W 3 - 0,3,1,3,0,6,0.500,28,1,1,8,,,3,,5.5,,
09/04/2016,A&M-Corpus Christi,W 3 - 0,3,1,3,0,5,0.600,36,,1,11,,,4,,5.0,,
09/09/2016,@ North Carolina,L 2 - 3,5,1,2,1,13,0.077,51,1,3,16,,,1,,3.5,1,
09/10/2016,"Louisville @ Chapel Hill, N.C.",W 3 - 0,3,1,3,1,6,0.333,31,,,11,,,1,,3.5,,
09/16/2016,@ Texas A&M,W 3 - 0,3,1,2,1,7,0.143,40,,2,6,,2,4,,6.0,,
09/18/2016,@ Texas,W 3 - 2,5,1,4,2,13,0.154,54,,4,11,,,6,,7.0,,
09/23/2016,Ohio St.,W 3 - 0,3,1,2,0,6,0.333,30,,,14,,1,1,,3.5,,
09/24/2016,Maryland,W 3 - 0,3,1,5,1,9,0.444,32,4,,7,,,4,,11.0,,
09/30/2016,@ Purdue,W 3 - 2,5,1,2,0,9,0.222,56,,1,1,,,6,,5.0,,
10/01/2016,@ Indiana,W 3 - 0,3,1,4,0,6,0.667,29,,,7,,,3,,5.5,,
10/05/2016,@ Rutgers,W 3 - 0,3,1,4,1,8,0.375,31,6,1,10,,,2,,11.0,,
10/08/2016,Illinois,W 3 - 1,4,1,4,2,11,0.182,50,1,1,10,,,2,3,6.0,,
10/12/2016,Minnesota,L 0 - 3,3,1,3,1,8,0.250,28,,1,6,,,3,,4.5,,
10/15/2016,@ Michigan,W 3 - 2,5,1,7,1,12,0.500,44,3,1,12,,,5,1,12.5,,
10/21/2016,@ Nebraska,L 0 - 3,3,1,2,0,8,0.250,30,,,6,,,,1,2.0,,
10/22/2016,@ Iowa,W 3 - 0,3,1,2,0,8,0.250,39,1,1,6,,,1,,3.5,,
10/28/2016,Penn St.,W 3 - 1,4,1,3,1,5,0.400,57,2,2,17,,,4,,7.0,1,
10/30/2016,Rutgers,W 3 - 0,3,1,2,4,8,-0.250,50,3,1,15,,,,,5.0,,
11/02/2016,@ Ohio St.,W 3 - 0,3,1,1,0,2,0.500,37,1,2,11,,,3,,3.5,,
11/05/2016,Purdue,W 3 - 2,5,1,2,1,12,0.083,57,,3,12,,,2,,3.0,,
11/11/2016,@ Illinois,W 3 - 0,3,1,1,0,5,0.200,36,2,3,9,,,1,1,3.5,,
11/12/2016,@ Northwestern,W 3 - 2,5,1,2,0,8,0.250,56,,1,10,,,3,,3.5,,
11/18/2016,Michigan,W 3 - 1,4,1,1,0,6,0.167,58,,,12,,,6,1,4.0,,
11/19/2016,Michigan St.,W 3 - 0,3,1,2,1,6,0.167,38,1,1,7,,,1,,3.5,,
11/23/2016,Iowa,W 3 - 1,4,1,1,3,10,-0.200,57,,,7,,,2,,2.0,,
11/26/2016,@ Minnesota,L 2 - 3,5,1,2,0,10,0.200,60,,1,6,,,2,1,3.0,,
12/01/2016,Howard,W 3 - 0,3,1,1,1,3,,41,1,,10,,,2,,3.0,,
12/02/2016,Washington St.,W 3 - 0,3,1,3,0,8,0.375,33,,1,9,,,5,,5.5,1,
12/09/2016,Ohio St.,W 3 - 2,5,1,1,1,5,,62,3,3,16,,,7,,7.5,,
12/10/2016,Stanford,L 2 - 3,5,1,7,2,14,0.357,57,,2,7,1,,3,,8.5,,
