Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
21,"Perinar, Ginger",Jr,OH,6-2,116,,116,32.0,31.0,368,167,1133,0.177,4.0,5.0,5.0,71.0,9.0,15.0,42.0,8.0,409.0,1.0,,
10,"Neelon, Meghan",So,S,5-9,116,,116,32.0,31.0,11,0,42,0.262,729.0,33.0,45.0,291.0,,,,,44.0,7.0,,
4,"Gary, Quincey",Sr,DS,5-10,116,,116,32.0,,2,1,13,0.077,68.0,19.0,12.0,537.0,14.0,,,,21.0,1.0,,
6,"Hall, Cidavia",Sr,MB,6-1,116,,116,32.0,32.0,196,47,398,0.374,1.0,,,3.0,,21.0,99.0,10.0,266.5,,,
23,"McSparin, Hayley",Jr,MB,6-2,116,,116,32.0,31.0,281,100,623,0.29100000000000004,3.0,14.0,41.0,38.0,,22.0,79.0,14.0,356.5,,,
1,"Carter, Doris",So,OH,5-10,116,,116,32.0,32.0,344,141,1084,0.187,8.0,8.0,18.0,244.0,16.0,9.0,34.0,5.0,378.0,2.0,,
15,"Byrd, Mylana",Fr,S,6-2,116,,116,32.0,1.0,54,19,123,0.285,530.0,,,27.0,,10.0,44.0,12.0,86.0,29.0,,
20,"Thomas, Kaylee",So,DS,5-8,116,,116,32.0,,3,1,17,0.11800000000000001,18.0,25.0,21.0,344.0,15.0,,,,28.0,,,
18,"Swink, Mahalia",Jr,OH,6-0,111,,111,32.0,30.0,232,103,724,0.17800000000000002,42.0,36.0,64.0,288.0,30.0,7.0,64.0,5.0,307.0,7.0,,
11,"Crews, Karen",So,DS,5-6,63,,63,30.0,1.0,0,0,0,,,7.0,5.0,17.0,,,,,7.0,,,
3,"Curl, Erin",Fr,MB,6-1,10,,10,5.0,2.0,13,9,35,0.114,,,,2.0,,,3.0,,14.5,,,
14,"Tomlak, Alexa",Jr,S,5-9,3,,3,2.0,1.0,0,0,0,,,1.0,1.0,2.0,,,,,1.0,,,
-,TEAM,-,-,-,-,-,26,17.0,,0,0,0,,,,,,25.0,,,,,,,
-,Totals,-,-,-,-,-,116,,,1504,588,4192,0.21899999999999997,1403.0,148.0,212.0,1864.0,109.0,84.0,365.0,54.0,1918.5,47.0,,
-,Opponent Totals,-,-,-,-,-,116,,,1487,662,4242,0.19399999999999998,1364.0,109.0,245.0,1810.0,148.0,79.0,355.0,62.0,1852.5,39.0,,
