Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
16,"Mikels, Natalie",So,S,5-10,124,,124,32.0,12.0,8,3,28,0.179,649.0,47.0,33.0,181.0,,,,,55.0,9.0,,
6,"Battle, Tatyana",Sr,OH,6-0,124,,124,32.0,32.0,420,151,1273,0.21100000000000002,15.0,32.0,35.0,373.0,34.0,4.0,46.0,1.0,479.0,1.0,,
19,"Davison, Savannah",Fr,OH,5-10,123,,123,32.0,32.0,382,199,1085,0.16899999999999998,10.0,12.0,52.0,280.0,53.0,5.0,42.0,9.0,420.0,2.0,,
1,"Ainsworth, Briana",Sr,S,5-8,123,,123,32.0,20.0,10,2,34,0.235,664.0,23.0,27.0,297.0,,,,,33.0,31.0,,
12,"Hart, Megan",Jr,MB,6-5,123,,123,32.0,32.0,260,73,517,0.36200000000000004,16.0,21.0,32.0,109.0,2.0,13.0,122.0,12.0,355.0,1.0,,
3,"Anselmo, Ashley",So,OPP,6-2,118,,118,30.0,12.0,170,79,494,0.184,6.0,,,52.0,3.0,8.0,87.0,13.0,221.5,,,
9,"Salanoa, Julianna",So,MB,6-0,104,,104,31.0,27.0,159,49,332,0.331,4.0,,,23.0,4.0,5.0,106.0,9.0,217.0,,,
20,"Razo, Halle",Fr,L/DS,5-4,103,,103,32.0,,1,0,2,0.5,73.0,15.0,20.0,252.0,28.0,,,,16.0,,,
27,"Pleasants, Jordan",So,L/DS,5-5,86,,86,30.0,,1,0,5,0.2,58.0,13.0,5.0,197.0,21.0,,,,14.0,1.0,,
5,"Lowe, Brigette",Jr,OH,6-2,80,,80,25.0,8.0,45,17,122,0.23,5.0,,,25.0,,2.0,46.0,3.0,70.0,,,
4,"Kelly, Cat",Fr,OH,5-8,79,,79,26.0,11.0,109,47,297,0.209,1.0,1.0,1.0,25.0,4.0,,26.0,4.0,123.0,,,
7,"Tonge, Kiley",So,L/DS,5-7,50,,50,23.0,,0,0,0,,1.0,6.0,7.0,13.0,,,,,6.0,,,
17,"Garrison, Krysten",Fr,OH,5-11,23,,23,15.0,,3,3,10,0.0,15.0,1.0,,3.0,,,,1.0,4.0,2.0,,
22,"Blakey, Lindsay",Fr,MB,6-3,22,,22,12.0,2.0,16,9,51,0.13699999999999998,,,,4.0,,1.0,5.0,1.0,19.5,,,
21,"Mosher, Lia",So,MB,6-2,20,,20,6.0,4.0,25,9,60,0.267,,,,6.0,1.0,2.0,18.0,1.0,36.0,1.0,,
18,"George, Jordan",Fr,L/DS,5-6,6,,6,5.0,,0,0,0,,2.0,,2.0,8.0,2.0,,,,,,,
2,"Acosta, Analyssa",Jr,DS,5-5,4,,4,4.0,,0,0,0,,,,,1.0,,,,,,,,
13,"Sterns, Brielle",So,MB,5-11,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,9,8.0,,0,0,0,,,,,,9.0,,,,,,,
-,Totals,-,-,-,-,-,124,,,1609,641,4310,0.225,1519.0,171.0,214.0,1849.0,161.0,40.0,498.0,54.0,2069.0,48.0,,
-,Opponent Totals,-,-,-,-,-,124,,,1442,731,4326,0.16399999999999998,1323.0,161.0,205.0,1694.0,171.0,73.0,419.0,56.0,1885.5,41.0,,
