Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
8,"Brecka, Melanie",Fr,RS,-,123,,123,32.0,32.0,344,99,868,0.282,11.0,25.0,28.0,99.0,,11.0,65.0,7.0,412.5,,,
6,"Jacobs, Brooke",Sr,OH,6-0,123,,123,32.0,32.0,173,71,462,0.221,1.0,,,45.0,1.0,9.0,89.0,11.0,226.5,,,
17,"Schomers, Alli",So,S,5-10,123,,123,32.0,32.0,10,3,36,0.19399999999999998,803.0,21.0,16.0,194.0,,1.0,3.0,2.0,33.5,7.0,,
4,"Harrington, Alicia",Jr,OH,6-0,123,,123,32.0,32.0,387,184,1008,0.201,22.0,15.0,30.0,336.0,31.0,12.0,36.0,15.0,432.0,1.0,,
1,"Spiegel, Rhegan",Jr,L/DS,5-3,121,,121,32.0,1.0,1,3,11,-0.182,88.0,28.0,43.0,468.0,32.0,,1.0,,29.5,1.0,,
15,"Dyer, Emma",Sr,MH,6-1,120,,120,32.0,,138,51,375,0.23199999999999998,4.0,,,17.0,,17.0,99.0,17.0,204.5,,,
2,"Myers, Kynnedy",Sr,S,5-8,120,,120,32.0,,38,4,87,0.391,571.0,20.0,34.0,221.0,,,,,58.0,10.0,,
10,"Ratzlaff, Alex",So,OH,5-10,118,,118,32.0,32.0,182,140,767,0.055,30.0,32.0,48.0,356.0,49.0,6.0,31.0,9.0,235.5,1.0,,
3,"Lukes, Tyrecia",Jr,MH,6-1,117,,117,30.0,30.0,354,76,662,0.42,2.0,,,28.0,1.0,25.0,122.0,10.0,440.0,,,
7,"Blatcher, Mack",So,L/DS,5-3,43,,43,22.0,,0,0,0,,5.0,2.0,,42.0,9.0,,1.0,,2.5,,,
5,"Milkowski, Kelsie",Fr,OH,-,16,,16,8.0,2.0,14,10,61,0.066,4.0,1.0,,8.0,4.0,1.0,1.0,,16.5,,,
9,"Renn, Maddie",Fr,L/DS,-,13,,13,7.0,,0,1,1,-1.0,2.0,,3.0,6.0,3.0,,,,,,,
11,"Vom Schemm, Kristin",Jr,OH,-,12,,12,6.0,,5,8,34,-0.08800000000000001,1.0,,1.0,3.0,3.0,,,,5.0,,,
-,TEAM,-,-,-,-,-,14,12.0,,0,0,0,,,,,,12.0,,,,,,,
-,Totals,-,-,-,-,-,123,,,1646,650,4372,0.228,1544.0,144.0,203.0,1823.0,145.0,82.0,448.0,71.0,2096.0,20.0,,
-,Opponent Totals,-,-,-,-,-,123,,,1552,734,4433,0.185,1451.0,146.0,206.0,1770.0,144.0,50.0,382.0,41.0,1939.0,24.0,,
