Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
22,"Cox, Corinnne",Jr,RS,6-1,83,,83,25.0,9.0,21,3,55,0.327,373.0,12.0,15.0,162.0,2.0,,,,33.0,7.0,,
2,"Hedley, Bella",Fr,OH,5-9,83,,83,25.0,6.0,7,6,44,0.023,17.0,19.0,27.0,144.0,23.0,,,,26.0,1.0,,
23,"Horn, Annemarie",Fr,S,5-10,75,,75,25.0,16.0,2,6,13,-0.308,350.0,16.0,19.0,123.0,1.0,,,1.0,18.0,11.0,,
12,"Leonard, Zoe",Sr,L,5-10,74,,74,22.0,,1,1,20,0.0,72.0,7.0,20.0,320.0,17.0,,,,8.0,4.0,,
17,"Kott, Abby",Jr,MB,6-2,72,,72,22.0,12.0,114,41,365,0.2,3.0,,,32.0,2.0,4.0,63.0,7.0,149.5,,,
13,"Liddle, Nicole",Fr,OH,5-11,71,,71,24.0,19.0,168,89,534,0.14800000000000002,7.0,12.0,13.0,159.0,16.0,5.0,18.0,2.0,194.0,,,
11,"Nagel-Caland, Olympia",So,OPP,6-0,69,,69,25.0,9.0,103,51,328,0.159,3.0,1.0,1.0,37.0,,1.0,36.0,4.0,123.0,1.0,,
4,"Meldrum, Francesca",Fr,MB,6-2,66,,66,23.0,19.0,121,31,266,0.33799999999999997,3.0,10.0,20.0,31.0,,10.0,62.0,3.0,172.0,,,
5,"Petit, Elise",So,OH,6-1,65,,65,21.0,12.0,142,57,447,0.19,3.0,6.0,7.0,59.0,12.0,5.0,17.0,5.0,161.5,,,
10,"Bischoff, Mallen",So,OH,5-11,62,,62,22.0,14.0,103,61,363,0.11599999999999999,8.0,6.0,6.0,101.0,23.0,1.0,14.0,1.0,117.0,,,
15,"Moffet, Emma",Fr,MB,6-1,46,,46,20.0,14.0,63,34,174,0.16699999999999998,2.0,3.0,11.0,16.0,,2.0,34.0,6.0,85.0,,,
25,"Akinwumi, Tola",So,MB,6-1,44,,44,18.0,9.0,49,25,142,0.16899999999999998,2.0,,1.0,11.0,,13.0,39.0,3.0,81.5,,,
8,"Tower, Carly",Jr,MB,6-3,40,,40,13.0,9.0,65,24,145,0.28300000000000003,5.0,1.0,4.0,8.0,,11.0,33.0,2.0,93.5,,,
7,"Schoenberger, Maddy",Jr,RS,6-0,35,,35,16.0,,0,2,2,-1.0,95.0,4.0,2.0,25.0,,,,1.0,4.0,4.0,,
1,"Douglas, Lauren",So,L/DS,5-5,30,,30,15.0,,0,0,0,,2.0,3.0,3.0,32.0,5.0,,,1.0,3.0,,,
21,"Bozoian, Samantha",Sr,OPP,6-0,25,,25,13.0,2.0,30,18,93,0.129,1.0,,,4.0,,,9.0,,34.5,,,
27,"Poselski, Leeza",So,RS,6-1,24,,24,11.0,,14,11,61,0.049,,,,6.0,,,11.0,,19.5,1.0,,
24,"Campbell, Jael",Fr,OH,6-0,1,,1,1.0,,0,0,1,0.0,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,9,8.0,,0,0,0,,,,,,6.0,,,,,,,
-,Totals,-,-,-,-,-,86,,,1003,460,3053,0.17800000000000002,946.0,100.0,149.0,1270.0,107.0,52.0,336.0,36.0,1323.0,29.0,,
-,Opponent Totals,-,-,-,-,-,86,,,1139,485,3113,0.21,1088.0,107.0,197.0,1370.0,101.0,41.0,317.0,16.0,1445.5,31.0,,
