Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
1,"Giordani, Diana",Jr,L/DS,5-3,125,,125,32.0,1.0,3,4,15,-0.067,82.0,14.0,25.0,450.0,32.0,,,,17.0,4.0,,
13,"Martin, Sydnee",Sr,L/DS,5-4,125,,125,32.0,11.0,3,3,27,0.0,42.0,31.0,40.0,417.0,28.0,,,,34.0,1.0,,
16,"Marin, Veronica",Sr,MB,6-2,125,,125,32.0,32.0,326,46,701,0.39899999999999997,8.0,31.0,31.0,81.0,,50.0,135.0,15.0,474.5,,,
5,"Robinson, Mya",So,OH,5-8,125,,125,32.0,32.0,319,170,968,0.154,11.0,13.0,28.0,343.0,43.0,8.0,39.0,7.0,359.5,,,
9,"Lindberg, Taylor",Sr,S,5-10,125,,125,32.0,32.0,218,76,667,0.213,799.0,38.0,39.0,251.0,3.0,2.0,69.0,5.0,292.5,9.0,4.0,
2,"Mesa, Maritza",Sr,RS,5-8,123,,123,32.0,23.0,246,84,642,0.252,7.0,2.0,5.0,98.0,2.0,4.0,63.0,17.0,283.5,,,
7,"Jansen, Laura",Fr,OH,6-0,120,,120,32.0,20.0,218,92,706,0.17800000000000002,4.0,,4.0,53.0,4.0,2.0,50.0,5.0,245.0,2.0,,
15,"Zuluaga, Pamela",Jr,S,5-8,113,,113,29.0,9.0,9,4,36,0.139,586.0,21.0,48.0,229.0,2.0,1.0,1.0,1.0,31.5,16.0,,
12,"Barbosa, Carol",Jr,MH,6-0,109,,109,29.0,29.0,251,68,512,0.35700000000000004,14.0,,,29.0,,22.0,77.0,5.0,311.5,,,
6,"Kamberovic, Nedima",So,OH,6-0,40,,40,17.0,,43,23,124,0.161,1.0,1.0,4.0,13.0,,2.0,5.0,1.0,48.5,,,
4,"Guidotti, Belissa",Sr,MB,6-1,31,,31,12.0,3.0,11,7,34,0.11800000000000001,1.0,,,4.0,,1.0,21.0,2.0,22.5,,,
14,"Owen, Riley",Fr,S,5-10,5,,5,4.0,,0,0,0,,,1.0,1.0,2.0,,,,,1.0,,,
-,TEAM,-,-,-,-,-,27,15.0,,0,1,1,-1.0,7.0,,,,12.0,,,,,,,
-,Totals,-,-,-,-,-,125,,,1647,578,4433,0.24100000000000002,1562.0,152.0,225.0,1970.0,126.0,92.0,460.0,58.0,2121.0,32.0,,
-,Opponent Totals,-,-,-,-,-,125,,,1501,743,4565,0.166,1421.0,126.0,206.0,1908.0,152.0,68.0,284.0,49.0,1837.0,27.0,,
