Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
6,"Whitten, Allison",Fr,DS,5-8,113,,113,31.0,,5,2,29,0.10300000000000001,29.0,20.0,44.0,441.0,14.0,,,,25.0,3.0,,
11,"Clark, Chandler",So,S,5-9,113,,113,31.0,31.0,70,22,229,0.21,1221.0,22.0,31.0,277.0,1.0,2.0,34.0,6.0,111.0,41.0,,
15,"Montelisciani, Olivia",Fr,DS,5-9,113,,113,31.0,31.0,2,5,20,-0.15,30.0,23.0,24.0,259.0,31.0,,,,25.0,2.0,,
1,"Lohmeier, Olivia",So,OH,6-0,112,,112,31.0,31.0,413,130,1074,0.264,7.0,25.0,27.0,125.0,1.0,6.0,53.0,6.0,470.5,3.0,,
8,"Hodges, Taylor",So,DS,5-8,112,,112,31.0,,1,2,15,-0.067,40.0,16.0,25.0,242.0,28.0,,,,17.0,3.0,,
12,"Watchman, Jessie",Sr,MB,6-2,111,,111,31.0,,294,103,632,0.302,7.0,,1.0,36.0,1.0,22.0,77.0,11.0,354.5,1.0,,
7,"Rokey, Lauren",So,OH,6-0,111,,111,31.0,31.0,308,168,898,0.156,5.0,4.0,9.0,81.0,1.0,9.0,42.0,3.0,342.0,3.0,,
3,"Jones, Jordan",Sr,RS,6-3,106,,106,31.0,31.0,239,113,596,0.21100000000000002,37.0,6.0,8.0,52.0,1.0,3.0,66.0,8.0,281.0,7.0,,
2,"Fella, Maddie",Sr,MB,6-3,88,,88,26.0,26.0,96,30,285,0.23199999999999998,8.0,,,31.0,,15.0,100.0,7.0,161.0,,,
5,"Allen, Liz",So,OH,5-11,55,,55,22.0,1.0,22,13,86,0.105,7.0,7.0,12.0,60.0,8.0,1.0,3.0,4.0,31.5,,,
4,"McCarson, Danielle",Jr,DS,5-3,51,,51,14.0,,1,1,7,0.0,12.0,25.0,19.0,107.0,11.0,,,,26.0,,,
10,"Cecil, Alyssa",Sr,DS,5-7,42,,42,20.0,,1,0,5,0.2,1.0,2.0,10.0,58.0,4.0,,,,3.0,2.0,,
16,"Reynolds, Karlee",Jr,MB,6-3,40,,40,22.0,5.0,28,19,91,0.099,2.0,,2.0,6.0,,3.0,17.0,2.0,39.5,,,
22,"Swearingen, Mia",Fr,MB,5-11,26,,26,18.0,,13,11,45,0.044000000000000004,,,,3.0,,1.0,7.0,1.0,17.5,,,
9,"Keating, Hannah",Fr,MB,6-0,8,,8,6.0,,4,2,12,0.16699999999999998,,1.0,1.0,1.0,,,1.0,,5.5,,,
-,TEAM,-,-,-,-,-,9,6.0,,0,1,1,-1.0,,,,,4.0,,,,,,,
-,Totals,-,-,-,-,-,113,,,1497,622,4025,0.217,1406.0,151.0,213.0,1779.0,105.0,62.0,400.0,48.0,1910.0,65.0,,
-,Opponent Totals,-,-,-,-,-,113,,,1265,656,3980,0.153,1175.0,105.0,196.0,1638.0,151.0,33.0,345.0,59.0,1575.5,54.0,,
