Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
17,"McCarty, Madilyn",Sr,S,6-0,121,,121,33.0,33.0,135,47,357,0.24600000000000002,1050.0,8.0,18.0,237.0,,3.0,62.0,5.0,177.0,44.0,,
3,"O'Connell, Gabby",So,OH,6-0,121,,121,33.0,31.0,320,144,958,0.184,34.0,27.0,28.0,325.0,34.0,4.0,32.0,11.0,367.0,1.0,,
7,"Wheeler, Devyn",So,MB,6-0,120,,120,33.0,31.0,264,119,733,0.198,14.0,15.0,17.0,107.0,16.0,10.0,73.0,3.0,325.5,1.0,,
42,"Griffey, Taryn",Jr,MB,6-1,108,,108,29.0,28.0,317,114,723,0.281,8.0,7.0,14.0,44.0,,16.0,89.0,5.0,384.5,1.0,,
5,"Donnelly, Madison",So,L/DS,5-8,108,,108,33.0,10.0,1,0,5,0.2,55.0,14.0,30.0,300.0,35.0,,,,15.0,,,
2,"Workman, Callie",So,DS,5-7,107,,107,32.0,4.0,0,3,13,-0.231,54.0,8.0,25.0,246.0,16.0,,1.0,,8.5,1.0,,
1,"Cestero, Solimar",Fr,OH,6-0,107,,107,32.0,15.0,197,111,620,0.139,9.0,2.0,8.0,64.0,11.0,2.0,33.0,13.0,217.5,,,
6,"Dixon, Emma",So,MB,6-0,89,,89,31.0,16.0,106,37,303,0.228,2.0,,1.0,20.0,,3.0,41.0,2.0,129.5,,,
18,"Lopez, Asante",Sr,L/DS,5-5,87,,87,24.0,2.0,11,10,43,0.023,39.0,21.0,16.0,252.0,26.0,,1.0,2.0,32.5,4.0,,
14,"Shoff, Alana",Sr,MB,6-2,71,,71,28.0,16.0,63,21,175,0.24,2.0,,,11.0,1.0,6.0,37.0,6.0,87.5,1.0,,
12,"Smith, Kirby",Fr,OH,6-1,54,,54,18.0,7.0,70,49,263,0.08,1.0,,2.0,25.0,5.0,2.0,13.0,,78.5,,,
19,"Herman, Kaileen",So,S,5-8,51,,51,24.0,4.0,5,2,19,0.158,145.0,11.0,11.0,53.0,,,1.0,1.0,16.5,7.0,,
11,"Ramos, Charyari",Fr,OH,5-11,17,,17,14.0,,2,7,20,-0.25,,1.0,,3.0,,,4.0,1.0,5.0,,,
10,"Youngblood, Grace",Fr,OH,5-11,13,,13,12.0,,1,0,6,0.16699999999999998,,,1.0,5.0,4.0,,,,1.0,,,
4,"Randolph, Lexi",Fr,S,5-8,13,,13,6.0,,0,0,2,0.0,,1.0,6.0,7.0,,,,,1.0,,,
8,"Peterson, Grace",Fr,OPP,6-1,5,,5,4.0,1.0,4,5,16,-0.062,,,,,,,1.0,,4.5,,,
-,TEAM,-,-,-,-,-,26,20.0,,0,0,0,,,,,,22.0,,,,,,,
-,Totals,-,-,-,-,-,122,,,1496,669,4256,0.19399999999999998,1413.0,115.0,177.0,1699.0,170.0,46.0,388.0,49.0,1851.0,60.0,,
-,Opponent Totals,-,-,-,-,-,122,,,1687,668,4353,0.23399999999999999,1560.0,170.0,228.0,1796.0,115.0,70.0,396.0,55.0,2125.0,30.0,,
