Jersey,Player,Yr,Pos,Ht,GP,GS,S,MP,MS,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Trpl Dbl,Attend
3,"Mirkovic, Mima",So,OH,5-11,117,,117,31.0,30.0,405,133,1198,0.22699999999999998,22.0,29.0,46.0,359.0,22.0,7.0,32.0,5.0,457.0,,,
10,"Anderson, Preslie",So,MB,6-2,117,,117,31.0,31.0,240,50,520,0.365,11.0,16.0,48.0,85.0,2.0,11.0,83.0,7.0,308.5,,,
17,"Potter, Isabel",So,S,5-9,117,,117,31.0,22.0,21,5,51,0.314,844.0,32.0,55.0,252.0,2.0,2.0,16.0,2.0,63.0,32.0,,
1,"Knop, Kat",So,DS,5-8,116,,116,31.0,11.0,0,0,2,0.0,45.0,13.0,24.0,337.0,47.0,,,,13.0,,,
20,"Huizenga, Bailee",Jr,OH,6-1,116,,116,31.0,18.0,271,95,703,0.25,5.0,13.0,14.0,91.0,12.0,5.0,58.0,6.0,318.0,2.0,,
9,"Smith, Emma",Jr,DS,5-8,102,,102,29.0,6.0,3,0,7,0.429,71.0,6.0,7.0,233.0,20.0,,,,9.0,,,
4,"Haynes, Maddie",Jr,OH,6-4,90,,90,25.0,15.0,191,109,651,0.126,,10.0,17.0,53.0,10.0,6.0,35.0,9.0,224.5,1.0,,
11,"Forte, Lauren",Fr,MB,6-3,88,,88,24.0,23.0,161,57,325,0.32,,,,17.0,1.0,26.0,82.0,16.0,228.0,,,
14,"Blevins, Jade",Fr,S,5-10,77,,77,23.0,9.0,3,1,7,0.28600000000000003,413.0,14.0,7.0,125.0,1.0,,2.0,1.0,18.0,25.0,,
24,"Annevelink, Carmen",Sr,OH,6-2,62,,62,18.0,2.0,144,64,422,0.19,1.0,7.0,20.0,58.0,5.0,1.0,19.0,1.0,161.5,1.0,,
21,"Albrecht, Mackenzie",Sr,S,6-1,51,,51,18.0,2.0,1,2,7,-0.14300000000000002,18.0,1.0,3.0,98.0,2.0,,2.0,,3.0,2.0,,
15,"Bergmark, Bella",Fr,MB,6-2,38,,38,15.0,8.0,36,16,80,0.25,,,,8.0,,1.0,20.0,8.0,47.0,,,
23,"Meyer, Makana",Fr,OH,6-1,30,,30,12.0,3.0,32,23,88,0.102,,,,15.0,,2.0,7.0,1.0,37.5,,,
7,"Bellizzi, Gabby",Fr,DS,5-6,27,,27,11.0,3.0,1,0,1,1.0,7.0,4.0,2.0,25.0,5.0,,,,5.0,,,
16,"Rennie, Savannah",Jr,OH,6-2,27,,27,10.0,2.0,26,17,72,0.125,,,1.0,10.0,,1.0,13.0,4.0,33.5,,,
2,"Clark, Darian",Fr,OH,5-11,9,,9,7.0,1.0,3,4,16,-0.062,,,1.0,9.0,3.0,,1.0,,3.5,,,
13,"Wright, Morgan",Jr,DS,5-7,8,,8,6.0,,0,0,0,,2.0,,,5.0,3.0,,,,,,,
5,"Schuette, Jordyn",So,S,6-0,2,,2,2.0,,0,0,0,,2.0,,,,,,,,,,,
22,"Houghton, Jessica",Fr,DS,5-8,1,,1,1.0,,0,0,0,,,,,,,,,,,,,
-,TEAM,-,-,-,-,-,30,16.0,,0,0,0,,,,,,18.0,,,,,,,
-,Totals,-,-,-,-,-,117,,,1538,576,4150,0.23199999999999998,1441.0,145.0,245.0,1780.0,153.0,62.0,370.0,60.0,1930.0,63.0,,
-,Opponent Totals,-,-,-,-,-,117,,,1535,639,4201,0.213,1423.0,153.0,239.0,1779.0,145.0,41.0,447.0,67.0,1952.5,27.0,,
